Rank,Pokemon,Weighted Usage %
1,Landorus-Therian,29.12294
2,Tapu Koko,21.8596
3,Tapu Fini,19.09005
4,Tapu Lele,18.38191
5,Tapu Bulu,18.24355
6,Zapdos,15.16
7,Metagross-Mega,14.77145
8,Incineroar,14.17308
9,Scrafty,11.87833
10,Hoopa-Unbound,11.74043
11,Zygarde,11.29841
12,Charizard-Mega-Y,10.65356
13,Volcanion,10.61247
14,Kyurem-Black,10.24069
15,Amoonguss,9.94667
16,Aegislash,9.77174
17,Tyranitar,9.5134
18,Ferrothorn,7.88176
19,Stakataka,7.8365
20,Heatran,7.55331
21,Salamence-Mega,7.50261
22,Camerupt-Mega,7.43387
23,Pelipper,7.18431
24,Celesteela,5.92567
25,Cresselia,5.87282
26,Genesect,5.81157
27,Swampert-Mega,5.61699
28,Bronzong,5.43738
29,Weavile,5.3852
30,Suicune,5.17214
31,Gothitelle,5.00302
32,Togedemaru,4.87834
33,Mew,4.87619
34,Porygon2,4.64864
35,Ninetales-Alola,4.53881
36,Gengar-Mega,4.53122
37,Excadrill,4.51258
38,Torkoal,4.35632
39,Scizor-Mega,4.2796
40,Kingdra,4.02644
41,Tyranitar-Mega,3.95366
42,Mawile-Mega,3.86068
43,Deoxys-Attack,3.83401
44,Oranguru,3.80719
45,Whimsicott,3.77282
46,Kommo-o,3.71931
47,Diancie,3.5938
48,Victini,3.58522
49,Kartana,3.5813
50,Milotic,3.36398
51,Ludicolo,3.21611
52,Mimikyu,3.21229
53,Manectric-Mega,3.21059
54,Marowak-Alola,3.19002
55,Arcanine,3.16911
56,Gastrodon,3.12789
57,Volcarona,3.11979
58,Venusaur-Mega,3.01686
59,Meloetta,2.80192
60,Politoed,2.68799
61,Garchomp,2.66292
62,Togekiss,2.60585
63,Infernape,2.53223
64,Pheromosa,2.49994
65,Diancie-Mega,2.48579
66,Landorus,2.42172
67,Abomasnow-Mega,2.33865
68,Machamp,2.33436
69,Smeargle,2.23277
70,Naganadel,2.22316
71,Shaymin-Sky,2.13488
72,Gardevoir-Mega,2.11394
73,Azumarill,2.04696
74,Venusaur,2.04563
75,Thundurus-Therian,2.04488
76,Xurkitree,1.93336
77,Bisharp,1.83821
78,Sylveon,1.78498
79,Hydreigon,1.77435
80,Staraptor,1.76183
81,Rotom-Wash,1.72748
82,Necrozma,1.72401
83,Gigalith,1.66966
84,Greninja,1.66314
85,Comfey,1.53401
86,Muk-Alola,1.52665
87,Blacephalon,1.49598
88,Hitmontop,1.48713
89,Terrakion,1.4825
90,Gyarados,1.46246
91,Araquanid,1.4452
92,Sceptile-Mega,1.36634
93,Aerodactyl,1.35245
94,Dusclops,1.29472
95,Gengar,1.27304
96,Chandelure,1.24072
97,Hippowdon,1.23148
98,Cradily,1.22023
99,Blastoise-Mega,1.21531
100,Gyarados-Mega,1.20483
101,Shuckle,1.18679
102,Primarina,1.17561
103,Reuniclus,1.17254
104,Dragonite,1.17056
105,Blaziken-Mega,1.16241
106,Conkeldurr,1.11017
107,Hariyama,1.05625
108,Typhlosion,1.05309
109,Blaziken,1.02212
