Rank,Pokemon,Weighted Usage %
1,Landorus-Therian,32.05304
2,Incineroar,30.42178
3,Tapu Koko,25.00332
4,Tapu Fini,22.30854
5,Tapu Lele,21.96017
6,Kartana,18.98308
7,Metagross-Mega,16.83038
8,Charizard-Mega-Y,15.76847
9,Zapdos,13.43044
10,Kommo-o,12.04641
11,Amoonguss,11.06494
12,Zygarde,10.71924
13,Tapu Bulu,10.28314
14,Marshadow,8.6937
15,Diancie,8.37999
16,Kyurem-Black,8.37442
17,Mew,8.35367
18,Porygon2,8.02984
19,Volcanion,7.52033
20,Hoopa-Unbound,7.16281
21,Pelipper,7.13869
22,Salamence-Mega,7.11425
23,Ferrothorn,7.04508
24,Diancie-Mega,5.98372
25,Politoed,5.9423
26,Stakataka,5.81701
27,Milotic,5.80599
28,Swampert-Mega,5.76482
29,Genesect,5.67498
30,Camerupt-Mega,5.61837
31,Kingdra,5.56063
32,Mimikyu,5.40463
33,Cresselia,5.24225
34,Tyranitar,5.23426
35,Volcarona,4.99536
36,Scrafty,4.72763
37,Deoxys-Attack,4.68599
38,Gardevoir-Mega,4.55169
39,Tyranitar-Mega,4.37412
40,Victini,4.35274
41,Gastrodon,4.34155
42,Heatran,4.32781
43,Whimsicott,4.32591
44,Aegislash,4.26473
45,Celesteela,4.21704
46,Togedemaru,4.10575
47,Mawile-Mega,3.83068
48,Ninetales-Alola,3.81589
49,Manectric-Mega,3.80776
50,Garchomp,3.62153
51,Scizor-Mega,3.53345
52,Zeraora,3.51229
53,Gothitelle,3.44026
54,Torkoal,3.38012
55,Bronzong,3.37073
56,Excadrill,2.94784
57,Smeargle,2.92983
58,Shaymin-Sky,2.8454
59,Oranguru,2.66074
60,Suicune,2.52115
61,Weavile,2.40836
62,Bruxish,2.28904
63,Gyarados,2.27974
64,Rotom-Wash,2.18556
65,Ludicolo,2.17595
66,Serperior,2.16366
67,Marowak-Alola,2.09914
68,Blaziken,2.03908
69,Chansey,1.91813
70,Venusaur-Mega,1.87686
71,Infernape,1.80986
72,Lurantis,1.76531
73,Togekiss,1.69457
74,Machamp,1.66482
75,Thundurus-Therian,1.61783
76,Gyarados-Mega,1.54412
77,Shuckle,1.51827
78,Terrakion,1.5012
79,Araquanid,1.48569
80,Azumarill,1.42006
81,Abomasnow-Mega,1.39775
82,Blissey,1.3883
83,Raichu,1.26422
84,Xurkitree,1.24101
85,Hitmontop,1.22998
86,Sceptile-Mega,1.1875
87,Hippowdon,1.18564
88,Naganadel,1.14605
89,Venusaur,1.1252
90,Arcanine,1.11793
91,Primarina,1.09449
92,Greninja,1.08508
93,Tornadus,1.0776
94,Sylveon,1.04188
