Rank,Pokemon,Weighted Usage %
1,Incineroar,34.30585
2,Landorus-Therian,26.10238
3,Tapu Lele,22.75666
4,Tapu Fini,21.16805
5,Tapu Koko,20.88201
6,Metagross-Mega,17.87182
7,Zapdos,15.51314
8,Kartana,13.36269
9,Tapu Bulu,11.93123
10,Zygarde,11.86954
11,Amoonguss,11.40685
12,Kommo-o,10.35214
13,Charizard-Mega-Y,9.37155
14,Volcanion,8.65014
15,Mew,8.01498
16,Milotic,7.9174
17,Kyurem-Black,7.78234
18,Salamence-Mega,7.72247
19,Genesect,6.7667
20,Victini,6.6943
21,Porygon2,6.52521
22,Gastrodon,6.50893
23,Hoopa-Unbound,6.29006
24,Ferrothorn,6.28436
25,Aegislash,6.13848
26,Manectric-Mega,6.12484
27,Pelipper,6.00174
28,Diancie-Mega,5.79466
29,Tyranitar-Mega,5.76418
30,Stakataka,5.74236
31,Camerupt-Mega,5.64248
32,Heatran,5.402
33,Whimsicott,5.38266
34,Tyranitar,5.30606
35,Mimikyu,5.15254
36,Ninetales-Alola,5.12062
37,Cresselia,5.11127
38,Swampert-Mega,5.10258
39,Diancie,4.73839
40,Togedemaru,4.54781
41,Volcarona,4.41252
42,Deoxys-Attack,4.37805
43,Shaymin-Sky,4.2999
44,Celesteela,3.97259
45,Kingdra,3.90092
46,Politoed,3.85458
47,Weavile,3.83951
48,Excadrill,3.77726
49,Bruxish,3.73307
50,Mawile-Mega,3.67565
51,Garchomp,3.55365
52,Scrafty,3.24004
53,Oranguru,3.19892
54,Gothitelle,3.01322
55,Suicune,2.88389
56,Rotom-Wash,2.73289
57,Bronzong,2.62781
58,Scizor-Mega,2.58029
59,Zeraora,2.49608
60,Infernape,2.44286
61,Kyurem,2.44004
62,Landorus,2.43415
63,Machamp,2.40054
64,Raichu,2.28784
65,Manaphy,2.23777
66,Gardevoir-Mega,2.20842
67,Smeargle,2.09752
68,Ludicolo,2.09048
69,Gyarados,1.99936
70,Gyarados-Mega,1.9986
71,Torkoal,1.94522
72,Araquanid,1.88857
73,Tornadus,1.85573
74,Abomasnow-Mega,1.84896
75,Venusaur-Mega,1.80604
76,Hitmontop,1.79569
77,Marowak-Alola,1.75333
78,Thundurus-Therian,1.74842
79,Serperior,1.69547
80,Lurantis,1.68195
81,Arcanine,1.67257
82,Greninja,1.63349
83,Blaziken,1.61209
84,Hippowdon,1.49096
85,Shuckle,1.47037
86,Terrakion,1.42276
87,Chansey,1.40986
88,Necrozma,1.20396
89,Blaziken-Mega,1.19818
90,Greninja-Ash,1.17383
91,Comfey,1.17361
92,Sceptile-Mega,1.16237
93,Stoutland,1.15712
94,Bisharp,1.15288
95,Lucario-Mega,1.02123
96,Hariyama,1.01553
97,Togekiss,1.00826
