Rank,Pokemon,Weighted Usage %
1,Incineroar,34.60757
2,Landorus-Therian,29.46418
3,Tapu Lele,24.68579
4,Tapu Fini,21.43961
5,Tapu Koko,20.61132
6,Kartana,17.80778
7,Metagross-Mega,15.62403
8,Zapdos,14.06499
9,Charizard-Mega-Y,13.50473
10,Amoonguss,11.02284
11,Kommo-o,10.49219
12,Tapu Bulu,9.02587
13,Zygarde,8.88058
14,Hoopa-Unbound,8.71886
15,Mew,8.15879
16,Volcanion,7.49592
17,Pelipper,7.48128
18,Stakataka,7.45552
19,Kyurem-Black,6.89899
20,Milotic,6.6849
21,Salamence-Mega,6.60362
22,Ferrothorn,6.58749
23,Porygon2,6.44181
24,Mimikyu,6.34179
25,Volcarona,6.29465
26,Diancie,6.25246
27,Deoxys-Attack,6.20074
28,Swampert-Mega,5.95065
29,Togedemaru,5.94051
30,Camerupt-Mega,5.8167
31,Gastrodon,5.70563
32,Ninetales-Alola,5.39699
33,Victini,5.34865
34,Tyranitar-Mega,5.32482
35,Diancie-Mega,5.27558
36,Aegislash,5.20467
37,Genesect,5.18844
38,Whimsicott,4.88198
39,Tyranitar,4.77658
40,Mawile-Mega,4.5417
41,Heatran,4.51923
42,Manectric-Mega,4.47245
43,Cresselia,4.38826
44,Celesteela,4.37155
45,Kingdra,4.32646
46,Smeargle,4.25402
47,Shaymin-Sky,4.14639
48,Gardevoir-Mega,4.0821
49,Garchomp,3.99542
50,Politoed,3.93908
51,Suicune,3.91196
52,Bruxish,3.80549
53,Bronzong,3.42425
54,Zeraora,3.40845
55,Weavile,3.38138
56,Gothitelle,3.37827
57,Oranguru,3.20818
58,Excadrill,3.16967
59,Scrafty,2.94306
60,Gyarados-Mega,2.77162
61,Torkoal,2.76909
62,Gyarados,2.49099
63,Rotom-Wash,2.47382
64,Togekiss,2.47147
65,Infernape,2.43968
66,Scizor-Mega,2.25907
67,Machamp,2.1776
68,Chansey,1.9302
69,Shuckle,1.91693
70,Ludicolo,1.87334
71,Venusaur-Mega,1.87168
72,Serperior,1.78118
73,Terrakion,1.67281
74,Blaziken,1.64479
75,Thundurus-Therian,1.64432
76,Lurantis,1.62243
77,Marowak-Alola,1.61387
78,Hitmontop,1.57844
79,Drifblim,1.54066
80,Greninja,1.45327
81,Abomasnow-Mega,1.37117
82,Xurkitree,1.30752
83,Raichu,1.30293
84,Dusclops,1.26363
85,Scizor,1.24248
86,Arcanine,1.23779
87,Latias-Mega,1.22709
88,Hippowdon,1.22672
89,Naganadel,1.20776
90,Muk-Alola,1.1982
91,Araquanid,1.19806
92,Gigalith,1.16938
93,Blissey,1.1168
94,Necrozma,1.08762
95,Azumarill,1.06001
96,Clefable,1.00372
