Rank,Pokemon,Weighted Usage %
1,Landorus-Therian,40.61435
2,Magearna,25.81407
3,Zygarde,20.6149
4,Tapu Koko,18.07966
5,Greninja-Ash,18.04467
6,Ferrothorn,14.99984
7,Greninja,14.5511
8,Heatran,14.45614
9,Mew,13.65719
10,Celesteela,13.29461
11,Tangrowth,13.22879
12,Dugtrio,12.94141
13,Tapu Fini,12.40757
14,Tapu Lele,12.2423
15,Toxapex,11.89252
16,Latios,10.75634
17,Clefable,10.04465
18,Skarmory,9.78757
19,Lopunny-Mega,9.77042
20,Tapu Bulu,9.74311
21,Garchomp,9.73237
22,Zapdos,9.5249
23,Chansey,8.8755
24,Excadrill,8.52387
25,Marshadow,8.34346
26,Keldeo,7.92674
27,Pinsir-Mega,7.56656
28,Mawile-Mega,7.00837
29,Scizor-Mega,6.97876
30,Charizard-Mega-Y,6.8392
31,Tyranitar,6.51699
32,Mimikyu,6.36613
33,Pelipper,6.34184
34,Bisharp,5.46132
35,Swampert-Mega,5.32186
36,Medicham-Mega,5.19431
37,Sableye-Mega,4.77436
38,Tyranitar-Mega,4.44811
39,Kyurem-Black,4.37458
40,Venusaur-Mega,4.35352
41,Volcarona,4.29963
42,Marowak-Alola,4.27566
43,Gengar,4.18605
44,Kingdra,4.07172
45,Magnezone,3.9509
46,Ninetales-Alola,3.8041
47,Manectric-Mega,3.76029
48,Hawlucha,3.74172
49,Charizard-Mega-X,3.68024
50,Jirachi,3.67795
51,Kartana,3.60485
52,Nihilego,3.45906
53,Gallade-Mega,3.2911
54,Alakazam-Mega,3.2103
55,Smeargle,3.1662
56,Serperior,2.95717
57,Hoopa-Unbound,2.86345
58,Rotom-Wash,2.8222
59,Tornadus-Therian,2.74731
60,Suicune,2.69173
61,Gardevoir-Mega,2.65818
62,Victini,2.4446
63,Heracross-Mega,2.3054
64,Manaphy,2.18511
65,Latias,2.09706
66,Mantine,2.09246
67,Gyarados,2.0914
68,Gyarados-Mega,1.94031
69,Azumarill,1.90411
70,Thundurus,1.85404
71,Cresselia,1.64733
72,Azelf,1.60869
73,Hippowdon,1.60066
74,Weavile,1.59259
75,Camerupt-Mega,1.45168
76,Dragonite,1.41459
77,Salamence,1.38308
78,Mamoswine,1.27147
79,Ditto,1.19104
80,Alomomola,1.14723
81,Thundurus-Therian,1.14598
82,Shuckle,1.07623
83,Amoonguss,1.0647
84,Mandibuzz,1.04832
85,Reuniclus,1.01119
