Rank,Pokemon,Weighted Usage %
1,Landorus-Therian,39.89989
2,Magearna,23.15018
3,Heatran,21.42254
4,Zygarde,21.01265
5,Greninja-Ash,19.8555
6,Ferrothorn,17.24216
7,Tapu Koko,16.75783
8,Tornadus-Therian,15.89891
9,Kartana,15.79705
10,Excadrill,12.94661
11,Greninja,12.63469
12,Mawile-Mega,11.91468
13,Tapu Lele,11.3376
14,Toxapex,11.21402
15,Tapu Bulu,11.16208
16,Zapdos,10.9695
17,Clefable,10.59454
18,Tangrowth,10.06586
19,Chansey,9.04033
20,Serperior,8.35054
21,Blacephalon,8.22002
22,Scizor-Mega,7.51991
23,Hawlucha,7.30558
24,Celesteela,7.14306
25,Medicham-Mega,7.02901
26,Tapu Fini,7.02163
27,Pelipper,6.82627
28,Swampert-Mega,6.75606
29,Alakazam-Mega,6.38037
30,Gyarados-Mega,6.18473
31,Rotom-Wash,5.8315
32,Lopunny-Mega,5.74399
33,Gliscor,5.74011
34,Garchomp,5.71361
35,Mimikyu,5.66419
36,Pinsir-Mega,5.57486
37,Skarmory,5.41133
38,Victini,5.18635
39,Charizard-Mega-X,5.14798
40,Tyranitar,4.98789
41,Magnezone,4.84197
42,Kyurem-Black,4.60634
43,Volcarona,4.37348
44,Keldeo,4.33538
45,Sableye-Mega,3.77092
46,Bisharp,3.70813
47,Mew,3.62078
48,Hoopa-Unbound,3.56148
49,Jirachi,3.48326
50,Kingdra,3.45997
51,Charizard-Mega-Y,3.29777
52,Gastrodon,3.09221
53,Gyarados,3.07612
54,Ribombee,2.89264
55,Tyranitar-Mega,2.80395
56,Crawdaunt,2.80124
57,Ninetales-Alola,2.75105
58,Latios,2.74285
59,Reuniclus,2.69781
60,Latios-Mega,2.5383
61,Araquanid,2.53589
62,Ditto,2.47522
63,Manaphy,2.46289
64,Venusaur-Mega,2.40644
65,Latias-Mega,2.35753
66,Weavile,2.33506
67,Diancie-Mega,2.30677
68,Kommo-o,2.25926
69,Zeraora,2.22041
70,Hippowdon,2.21966
71,Heracross-Mega,2.08805
72,Azumarill,1.9237
73,Hydreigon,1.90542
74,Dragonite,1.86093
75,Slowbro,1.634
76,Marowak-Alola,1.55689
77,Thundurus-Therian,1.53443
78,Buzzwole,1.39244
79,Cresselia,1.34115
80,Shuckle,1.33241
81,Amoonguss,1.21296
82,Muk-Alola,1.17694
83,Mamoswine,1.17477
84,Quagsire,1.12208
85,Breloom,1.11411
86,Gengar,1.00222
