Rank,Pokemon,Weighted Usage %
1,Landorus-Therian,46.50926
2,Tapu Fini,24.66001
3,Pheromosa,23.52799
4,Metagross-Mega,22.61437
5,Greninja-Ash,18.86881
6,Tapu Lele,17.01159
7,Tapu Koko,16.16077
8,Greninja,14.89146
9,Ferrothorn,14.71075
10,Mawile-Mega,14.13176
11,Zygarde,13.50866
12,Garchomp,13.44018
13,Magearna,12.82357
14,Heatran,12.28969
15,Scizor-Mega,11.39535
16,Toxapex,11.10608
17,Celesteela,10.92384
18,Dugtrio,10.40334
19,Tangrowth,9.62321
20,Excadrill,9.19711
21,Skarmory,8.92691
22,Chansey,8.56704
23,Volcarona,8.11934
24,Gengar,7.8315
25,Magnezone,7.81093
26,Marowak-Alola,7.69745
27,Zapdos,7.32035
28,Tapu Bulu,6.68243
29,Rotom-Wash,5.74332
30,Keldeo,5.72196
31,Nihilego,5.63641
32,Sableye-Mega,5.40231
33,Mimikyu,5.39064
34,Hoopa-Unbound,5.36586
35,Latios,5.34116
36,Charizard-Mega-Y,5.29058
37,Pinsir-Mega,5.22679
38,Charizard-Mega-X,4.82102
39,Mamoswine,4.64754
40,Tyranitar,4.36096
41,Venusaur-Mega,4.34291
42,Beedrill-Mega,4.23771
43,Kartana,3.97279
44,Clefable,3.77699
45,Manaphy,3.47974
46,Gyarados-Mega,3.28206
47,Bisharp,3.26708
48,Scolipede,3.16118
49,Pelipper,3.12004
50,Muk-Alola,2.98016
51,Gyarados,2.82194
52,Alakazam-Mega,2.79369
53,Jirachi,2.7605
54,Tornadus-Therian,2.74907
55,Buzzwole,2.66614
56,Salamence,2.56225
57,Dragonite,2.44673
58,Kyurem-Black,2.43844
59,Xurkitree,2.35301
60,Hippowdon,2.33295
61,Serperior,2.14464
62,Amoonguss,2.06211
63,Kingdra,2.03578
64,Smeargle,2.03479
65,Thundurus,1.88811
66,Thundurus-Therian,1.85224
67,Terrakion,1.79319
68,Azumarill,1.75792
69,Victini,1.69215
70,Mantine,1.6888
71,Bronzong,1.6649
72,Hydreigon,1.6504
73,Azelf,1.57319
74,Weavile,1.56251
75,Shedinja,1.47189
76,Quagsire,1.37615
77,Breloom,1.29546
78,Porygon2,1.25409
79,Mew,1.20254
80,Mandibuzz,1.20252
81,Porygon-Z,1.19978
82,Volcanion,1.19683
83,Tentacruel,1.17534
84,Ditto,1.08405
85,Gliscor,1.07016
86,Sharpedo-Mega,1.05357
