Rank,Pokemon,Weighted Usage %
1,Incineroar,32.15812
2,Landorus-Therian,26.43963
3,Tapu Koko,22.70057
4,Tapu Fini,21.29835
5,Tapu Lele,19.85631
6,Kartana,14.60282
7,Metagross-Mega,14.60177
8,Amoonguss,12.17216
9,Zygarde,11.90017
10,Zapdos,11.32524
11,Tapu Bulu,10.47313
12,Charizard-Mega-Y,10.29264
13,Kommo-o,9.82508
14,Diancie,9.67839
15,Stakataka,9.01126
16,Volcanion,7.80152
17,Gastrodon,7.76069
18,Mew,7.73525
19,Salamence-Mega,7.46272
20,Camerupt-Mega,7.34319
21,Pelipper,7.2001
22,Cresselia,6.91007
23,Ferrothorn,6.73611
24,Porygon2,6.71479
25,Aegislash,6.59445
26,Swampert-Mega,6.44377
27,Genesect,6.30203
28,Tyranitar,5.97599
29,Gardevoir-Mega,5.81832
30,Volcarona,5.56032
31,Milotic,5.5567
32,Scrafty,5.48214
33,Mimikyu,5.4139
34,Hoopa-Unbound,5.39389
35,Heatran,5.35933
36,Kyurem-Black,5.14454
37,Diancie-Mega,5.05395
38,Gothitelle,4.8984
39,Celesteela,4.75665
40,Togedemaru,4.6669
41,Politoed,4.56481
42,Zeraora,4.45111
43,Tyranitar-Mega,4.3037
44,Excadrill,4.23988
45,Manectric-Mega,4.12279
46,Whimsicott,4.01379
47,Mawile-Mega,3.91738
48,Victini,3.83444
49,Smeargle,3.77751
50,Oranguru,3.76099
51,Suicune,3.73945
52,Venusaur-Mega,3.43589
53,Kingdra,3.25883
54,Garchomp,3.23608
55,Ludicolo,3.06204
56,Bruxish,2.97419
57,Deoxys-Attack,2.74594
58,Ninetales-Alola,2.74444
59,Bronzong,2.71781
60,Torkoal,2.63253
61,Weavile,2.4073
62,Thundurus-Therian,2.29419
63,Marowak-Alola,2.29217
64,Araquanid,2.25805
65,Scizor-Mega,2.23965
66,Persian-Alola,2.07397
67,Infernape,1.98619
68,Sceptile-Mega,1.90212
69,Xurkitree,1.88583
70,Togekiss,1.81181
71,Darkrai,1.69892
72,Abomasnow-Mega,1.69185
73,Raichu,1.67083
74,Terrakion,1.64335
75,Gigalith,1.59364
76,Gengar,1.57253
77,Rotom-Wash,1.51843
78,Azumarill,1.50163
79,Machamp,1.49665
80,Gyarados,1.48543
81,Blaziken,1.44586
82,Shaymin-Sky,1.41239
83,Lurantis,1.40452
84,Greninja-Ash,1.40271
85,Serperior,1.37789
86,Aromatisse,1.28381
87,Nihilego,1.28314
88,Blacephalon,1.27395
89,Meloetta,1.22382
90,Shuckle,1.20434
91,Venusaur,1.18277
92,Bisharp,1.15537
93,Comfey,1.10661
94,Greninja,1.098
95,Aerodactyl-Mega,1.09572
96,Raichu-Alola,1.04057
97,Arcanine,1.03972
98,Braviary,1.03746
99,Dusclops,1.03413
100,Sylveon,1.02486
101,Hippowdon,1.01688
