Rank,Pokemon,Weighted Usage %
1,Landorus-Therian,41.21178
2,Incineroar,33.07701
3,Tapu Koko,26.90574
4,Kartana,25.88555
5,Tapu Fini,24.64715
6,Diancie-Mega,20.28929
7,Tapu Lele,19.22064
8,Metagross-Mega,18.60099
9,Zygarde,15.3488
10,Whimsicott,14.24734
11,Kommo-o,12.65702
12,Mew,12.00937
13,Victini,11.02093
14,Terrakion,10.42243
15,Shaymin-Sky,10.28548
16,Kyurem-Black,9.8284
17,Charizard-Mega-Y,9.6731
18,Zapdos,8.68895
19,Aegislash,8.39913
20,Salamence-Mega,8.24716
21,Amoonguss,7.78617
22,Porygon2,7.72778
23,Volcanion,7.21867
24,Gothitelle,7.21855
25,Gastrodon,6.83374
26,Tapu Bulu,6.58668
27,Hoopa-Unbound,6.17346
28,Zeraora,6.11632
29,Diancie,6.0972
30,Tyranitar,6.01546
31,Pelipper,5.43284
32,Celesteela,5.31837
33,Manectric-Mega,5.30195
34,Volcarona,5.00287
35,Stakataka,4.79886
36,Venusaur-Mega,4.49457
37,Gardevoir-Mega,4.44192
38,Togedemaru,4.41635
39,Genesect,4.33342
40,Ludicolo,4.27286
41,Ninetales-Alola,4.21479
42,Tornadus,3.73818
43,Gengar,3.55022
44,Torkoal,3.41122
45,Cresselia,3.38877
46,Swampert-Mega,3.33605
47,Araquanid,3.16494
48,Scrafty,3.16414
49,Milotic,3.10442
50,Shedinja,2.92104
51,Gyarados,2.91411
52,Suicune,2.83437
53,Chansey,2.81389
54,Excadrill,2.72671
55,Ferrothorn,2.65858
56,Heatran,2.63706
57,Camerupt-Mega,2.62625
58,Scizor-Mega,2.523
59,Lycanroc,2.50202
60,Kingdra,2.46381
61,Wobbuffet,2.41103
62,Politoed,2.38657
63,Bronzong,2.26904
64,Tyranitar-Mega,2.21514
65,Metagross,1.94262
66,Smeargle,1.94232
67,Garchomp,1.93889
68,Persian-Alola,1.86041
69,Landorus,1.83365
70,Blacephalon,1.79281
71,Deoxys-Attack,1.74587
72,Lurantis,1.73402
73,Nihilego,1.51122
74,Darkrai,1.45415
75,Blaziken,1.42809
76,Primarina,1.39255
77,Xurkitree,1.33094
78,Durant,1.314
79,Mimikyu,1.26395
80,Lucario,1.24996
81,Braviary,1.22762
82,Latias,1.19204
83,Rotom-Wash,1.10773
84,Blastoise-Mega,1.10442
85,Charizard,1.04419
86,Weavile,1.00717
