Rank,Pokemon,Weighted Usage %
1,Landorus-Therian,45.5137
2,Magearna,26.69433
3,Zygarde,22.77122
4,Heatran,21.55161
5,Clefable,19.35121
6,Kartana,16.89314
7,Tapu Koko,15.81007
8,Chansey,15.30114
9,Greninja,15.22077
10,Toxapex,15.10958
11,Tornadus-Therian,14.03678
12,Greninja-Ash,13.8387
13,Ferrothorn,13.78949
14,Tapu Lele,13.6506
15,Excadrill,12.03229
16,Tapu Bulu,11.51
17,Skarmory,10.87011
18,Tangrowth,10.19617
19,Zapdos,10.05994
20,Celesteela,8.54554
21,Scizor-Mega,7.98231
22,Medicham-Mega,7.26554
23,Blacephalon,7.11446
24,Alakazam-Mega,6.99313
25,Mawile-Mega,6.74358
26,Sableye-Mega,6.68236
27,Hawlucha,6.64478
28,Tyranitar,6.4857
29,Tapu Fini,5.72153
30,Gyarados-Mega,5.63616
31,Latios-Mega,5.52706
32,Gliscor,5.38322
33,Venusaur-Mega,5.29536
34,Ninetales-Alola,5.27434
35,Keldeo,5.26419
36,Magnezone,5.01406
37,Mew,4.77247
38,Hippowdon,4.7593
39,Pinsir-Mega,4.71282
40,Amoonguss,4.30962
41,Lopunny-Mega,4.27919
42,Swampert-Mega,4.19609
43,Bisharp,4.18746
44,Serperior,4.18691
45,Pelipper,4.16263
46,Jirachi,4.08193
47,Latias-Mega,3.91944
48,Gastrodon,3.84739
49,Mimikyu,3.79838
50,Volcarona,3.76901
51,Weavile,3.69356
52,Victini,3.68709
53,Charizard-Mega-Y,3.63639
54,Quagsire,3.57829
55,Hoopa-Unbound,3.4211
56,Garchomp,3.39863
57,Charizard-Mega-X,3.33906
58,Rotom-Wash,3.30286
59,Tyranitar-Mega,3.11965
60,Manaphy,3.00455
61,Diancie-Mega,2.85202
62,Ditto,2.83211
63,Kyurem-Black,2.71633
64,Latios,2.68512
65,Slowbro-Mega,2.54684
66,Araquanid,2.49688
67,Alomomola,2.18929
68,Gyarados,1.75362
69,Marowak-Alola,1.70283
70,Kingdra,1.67649
71,Mamoswine,1.62868
72,Crawdaunt,1.41811
73,Reuniclus,1.39507
74,Ribombee,1.31837
75,Muk-Alola,1.3082
76,Azumarill,1.22439
77,Scizor,1.13854
78,Slowbro,1.0957
79,Cresselia,1.09541
