Rank,Pokemon,Weighted Usage %
1,Incineroar,39.72202
2,Landorus-Therian,39.02791
3,Tapu Koko,29.36924
4,Tapu Fini,26.68246
5,Kartana,26.68158
6,Metagross-Mega,22.32557
7,Tapu Lele,16.77164
8,Zygarde,16.44944
9,Kommo-o,15.76152
10,Diancie-Mega,12.15493
11,Mew,11.18061
12,Charizard-Mega-Y,10.86874
13,Aegislash,10.83319
14,Porygon2,10.03635
15,Kyurem-Black,9.9666
16,Amoonguss,9.57447
17,Zapdos,9.4879
18,Volcanion,8.19668
19,Tapu Bulu,8.17268
20,Whimsicott,8.11177
21,Gothitelle,8.07771
22,Tyranitar,7.66725
23,Diancie,7.43233
24,Gastrodon,6.43888
25,Ferrothorn,6.41929
26,Manectric-Mega,6.2675
27,Venusaur-Mega,6.09287
28,Salamence-Mega,5.90909
29,Volcarona,5.87182
30,Genesect,5.67863
31,Zeraora,5.4232
32,Gengar,5.36919
33,Celesteela,5.3351
34,Ninetales-Alola,5.32706
35,Gardevoir-Mega,5.03063
36,Hoopa-Unbound,4.92504
37,Stakataka,4.32511
38,Araquanid,4.13149
39,Milotic,4.07018
40,Scrafty,4.05023
41,Nihilego,3.96511
42,Pelipper,3.7987
43,Tyranitar-Mega,3.77983
44,Heatran,3.66297
45,Kingdra,3.27063
46,Politoed,3.24544
47,Torkoal,3.17479
48,Suicune,3.07318
49,Ludicolo,3.01335
50,Cresselia,2.98849
51,Blacephalon,2.90545
52,Mimikyu,2.85957
53,Camerupt-Mega,2.7791
54,Victini,2.69501
55,Swampert-Mega,2.59591
56,Sylveon,2.48219
57,Garchomp,2.47881
58,Excadrill,2.41823
59,Medicham-Mega,2.36172
60,Metagross,2.26306
61,Marowak-Alola,2.23358
62,Lycanroc,2.20565
63,Gyarados,2.20157
64,Togedemaru,2.14122
65,Necrozma,2.08883
66,Smeargle,2.03349
67,Bronzong,1.87279
68,Blissey,1.81344
69,Greninja-Ash,1.79874
70,Shuckle,1.78485
71,Persian-Alola,1.77713
72,Mawile-Mega,1.73393
73,Xurkitree,1.68581
74,Deoxys-Attack,1.66718
75,Chansey,1.53469
76,Tornadus-Therian,1.46594
77,Tornadus,1.4589
78,Shaymin-Sky,1.3887
79,Lopunny-Mega,1.38835
80,Scizor-Mega,1.35945
81,Naganadel,1.33369
82,Bisharp,1.19616
83,Primarina,1.17801
84,Durant,1.13127
85,Chandelure,1.11706
86,Terrakion,1.05645
87,Weavile,1.01294
88,Abomasnow-Mega,1.0031
