Rank,Pokemon,Weighted Usage %
1,Incineroar,38.87529
2,Tapu Lele,35.74141
3,Tapu Fini,31.54738
4,Metagross-Mega,30.23218
5,Landorus-Therian,28.0284
6,Hoopa-Unbound,22.22027
7,Kommo-o,17.10948
8,Mew,15.69026
9,Volcanion,15.23078
10,Tapu Koko,14.78955
11,Zapdos,14.47515
12,Diancie,12.62575
13,Tapu Bulu,11.97476
14,Kartana,11.62375
15,Amoonguss,11.53417
16,Victini,10.74775
17,Zygarde,10.61751
18,Gastrodon,10.3386
19,Charizard-Mega-Y,8.83865
20,Genesect,7.83549
21,Pelipper,7.19294
22,Kyurem-Black,7.05841
23,Stakataka,7.00456
24,Bronzong,6.86359
25,Landorus,6.68511
26,Porygon2,6.50431
27,Scrafty,6.39389
28,Manectric-Mega,6.28295
29,Deoxys-Attack,6.0368
30,Camerupt-Mega,5.93103
31,Tyranitar-Mega,5.81176
32,Cresselia,5.42183
33,Milotic,5.36283
34,Aegislash,5.25793
35,Ferrothorn,5.24858
36,Suicune,5.15525
37,Celesteela,4.96304
38,Volcarona,4.63022
39,Diancie-Mega,4.06767
40,Lurantis,4.0045
41,Tyranitar,3.59421
42,Smeargle,3.36787
43,Scizor-Mega,3.29739
44,Latias,3.28809
45,Kingdra,3.22572
46,Torkoal,3.21903
47,Necrozma,3.1058
48,Heatran,2.90657
49,Venusaur-Mega,2.82025
50,Gothitelle,2.73094
51,Politoed,2.59681
52,Garchomp,2.56451
53,Mimikyu,2.53446
54,Togedemaru,2.53085
55,Blastoise-Mega,2.50362
56,Gardevoir-Mega,2.49934
57,Mawile-Mega,2.49235
58,Whimsicott,2.48233
59,Ninetales-Alola,2.45418
60,Swampert-Mega,2.42046
61,Salamence-Mega,2.35341
62,Araquanid,2.19894
63,Excadrill,1.96409
64,Oranguru,1.79425
65,Abomasnow-Mega,1.75131
66,Tornadus,1.71162
67,Ludicolo,1.69631
68,Shaymin-Sky,1.61327
69,Hippowdon,1.54843
70,Raichu,1.51013
71,Cradily,1.35068
72,Naganadel,1.31211
73,Slowbro,1.27501
74,Blaziken-Mega,1.22432
75,Thundurus-Therian,1.16706
76,Lucario-Mega,1.09157
77,Zeraora,1.05923
78,Bisharp,1.05192
