Rank,Pokemon,Weighted Usage %,Real Usage,Real Usage %
1,Magearna,29.02638,13399,10.799
2,Landorus-Therian,25.90948,7445,6.0
3,Tapu Lele,19.91339,9543,7.691
4,Tapu Koko,17.0121,18214,14.679
5,Salamence-Mega,15.69328,4196,3.382
6,Zygarde,13.51327,6195,4.993
7,Kangaskhan-Mega,13.24589,3946,3.18
8,Jirachi,12.39566,3448,2.779
9,Heatran,11.43084,3793,3.057
10,Oranguru,11.26204,22562,18.183
11,Tapu Bulu,10.34608,7516,6.057
12,Volcanion,10.2874,3586,2.89
13,Charizard-Mega-Y,9.52865,6862,5.53
14,Ninetales-Alola,9.05827,10707,8.629
15,Celesteela,8.22558,7767,6.26
16,Pelipper,8.0189,7211,5.812
17,Aegislash,7.89814,6459,5.206
18,Marowak-Alola,7.81144,11065,8.918
19,Xurkitree,7.49063,8700,7.012
20,Tapu Fini,7.2494,5840,4.707
21,Gengar-Mega,6.66719,1820,1.467
22,Amoonguss,6.59534,3635,2.93
23,Pheromosa,6.07607,7412,5.974
24,Mimikyu,5.70316,11426,9.209
25,Cresselia,5.40166,2498,2.013
26,Raichu-Alola,5.34068,12651,10.196
27,Hitmontop,5.17186,1754,1.414
28,Torkoal,4.79745,3916,3.156
29,Volcarona,4.65826,7049,5.681
30,Rotom-Wash,4.57159,2307,1.859
31,Landorus,4.5249,1569,1.265
32,Hoopa-Unbound,4.50064,1381,1.113
33,Araquanid,4.39164,8133,6.555
34,Kartana,4.35534,7562,6.094
35,Kingdra,4.34576,1916,1.544
36,Salazzle,4.33932,8686,7.0
37,Zapdos,4.25204,1936,1.56
38,Scrafty,4.24351,2037,1.642
39,Arcanine,4.21216,4262,3.435
40,Thundurus,4.09389,1671,1.347
41,Exeggutor-Alola,3.7686,5736,4.623
42,Whimsicott,3.73563,4492,3.62
43,Vikavolt,3.68686,6683,5.386
44,Raichu,3.63352,2109,1.7
45,Azumarill,3.63037,3294,2.655
46,Sylveon,3.57241,3236,2.608
47,Deoxys-Attack,3.45179,807,0.65
48,Metagross-Mega,3.43187,3184,2.566
49,Golem-Alola,3.41543,7603,6.127
50,Buzzwole,3.37842,4154,3.348
51,Milotic,3.35433,1803,1.453
52,Mudsdale,3.10715,6594,5.314
53,Toxapex,2.8973,11648,9.387
54,Porygon2,2.8822,1865,1.503
55,Kyurem-Black,2.85248,1314,1.059
56,Staraptor,2.83104,1302,1.049
57,Sandslash-Alola,2.82638,4697,3.785
58,Suicune,2.79937,927,0.747
59,Greninja-Ash,2.75987,9843,7.933
60,Shaymin-Sky,2.71507,581,0.468
61,Golisopod,2.71257,7357,5.929
62,Incineroar,2.71166,6575,5.299
63,Venusaur-Mega,2.6033,1789,1.442
64,Hydreigon,2.54771,1422,1.146
65,Wishiwashi,2.53071,7168,5.777
66,Venusaur,2.51307,1724,1.389
67,Crabominable,2.50555,5020,4.046
68,Kommo-o,2.48864,6078,4.898
69,Gastrodon,2.45995,1968,1.586
70,Nihilego,2.41788,2919,2.353
71,Victini,2.40695,1275,1.028
72,Comfey,2.29374,8021,6.464
73,Oricorio-Pom-Pom,2.26134,5633,4.54
74,Genesect,2.15916,1152,0.928
75,Primarina,2.09697,6672,5.377
76,Tyranitar,2.05491,2753,2.219
77,Diancie,2.04092,989,0.797
78,Greninja,2.01793,2988,2.408
79,Ludicolo,1.97132,1253,1.01
80,Hariyama,1.95317,1028,0.828
81,Politoed,1.92112,2370,1.91
82,Reuniclus,1.88645,1241,1.0
83,Drampa,1.88122,4680,3.772
84,Muk-Alola,1.88037,6735,5.428
85,Gyarados,1.7971,2132,1.718
86,Excadrill,1.79483,1298,1.046
87,Necrozma,1.79277,2308,1.86
88,Lycanroc,1.74109,4289,3.457
89,Scizor-Mega,1.72879,2136,1.721
90,Eevee,1.68211,4262,3.435
91,Ribombee,1.65196,5778,4.657
92,Alakazam-Mega,1.64449,2371,1.911
93,Slowbro,1.63836,1395,1.124
94,Cofagrigus,1.61756,1368,1.103
95,Latios,1.59022,953,0.768
96,Weavile,1.56703,2905,2.341
97,Garchomp,1.56455,4190,3.377
98,Rotom-Heat,1.40936,394,0.318
99,Dhelmise,1.40251,3375,2.72
100,Cradily,1.39955,818,0.659
101,Mew,1.39068,2235,1.801
102,Scizor,1.36703,1286,1.036
103,Blastoise-Mega,1.34226,1193,0.961
104,Ninetales,1.33889,1314,1.059
105,Togekiss,1.31295,3404,2.743
106,Camerupt,1.28376,447,0.36
107,Porygon-Z,1.24605,2100,1.692
108,Tsareena,1.23524,4050,3.264
109,Bewear,1.20896,4000,3.224
110,Talonflame,1.19712,2098,1.691
111,Ferrothorn,1.18158,1676,1.351
112,Sableye-Mega,1.14962,1474,1.188
113,Charjabug,1.14029,3345,2.696
114,Infernape,1.12951,1413,1.139
115,Decidueye,1.11735,7228,5.825
116,Bronzong,1.09178,1378,1.111
117,Clefairy,1.08813,744,0.6
118,Vanilluxe,1.07971,969,0.781
119,Mamoswine,1.07749,1470,1.185
120,Beartic,1.05808,1982,1.597
121,Guzzlord,1.04068,2986,2.407
122,Salamence,1.03742,1165,0.939
123,Charizard-Mega-X,1.02932,2021,1.629
124,Minior,1.02901,3760,3.03
125,Conkeldurr,1.01731,1257,1.013
