Rank,Pokemon,Weighted Usage %,Real Usage,Real Usage %
1,Tapu Lele,24.93802,49553,8.599
2,Landorus-Therian,23.71957,30819,5.348
3,Tapu Koko,18.2663,74268,12.888
4,Salamence-Mega,17.21267,22505,3.905
5,Charizard-Mega-Y,15.7444,33827,5.87
6,Celesteela,13.1524,54367,9.435
7,Marowak-Alola,12.66755,61756,10.717
8,Heatran,11.95325,15510,2.692
9,Tapu Bulu,10.70682,36056,6.257
10,Aegislash,10.04491,19780,3.433
11,Oranguru,9.35761,79600,13.813
12,Jirachi,9.20112,14098,2.447
13,Pelipper,8.3988,34146,5.926
14,Kangaskhan-Mega,8.22873,21126,3.666
15,Deoxys-Attack,8.10871,6080,1.055
16,Metagross-Mega,7.84112,22827,3.961
17,Tyranitar,7.65438,17774,3.084
18,Ninetales-Alola,7.20038,43340,7.521
19,Kingdra,6.76698,15736,2.731
20,Volcanion,6.3032,11345,1.969
21,Garchomp,6.01779,42393,7.357
22,Hoopa-Unbound,5.7683,6630,1.151
23,Milotic,5.72017,15315,2.658
24,Araquanid,5.49793,37920,6.581
25,Raichu-Alola,5.31267,35317,6.129
26,Amoonguss,5.22361,13140,2.28
27,Gengar-Mega,5.0623,14211,2.466
28,Gastrodon,5.03362,23575,4.091
29,Porygon2,5.02667,17970,3.118
30,Excadrill,4.93792,8889,1.543
31,Zapdos,4.88308,8831,1.532
32,Shaymin-Sky,4.71996,4828,0.838
33,Xurkitree,4.70664,30413,5.278
34,Kartana,4.7022,28852,5.007
35,Muk-Alola,4.55881,31394,5.448
36,Torkoal,4.49096,21366,3.708
37,Politoed,4.39446,19987,3.468
38,Arcanine,4.23088,36218,6.285
39,Mimikyu,4.18472,52605,9.129
40,Landorus,4.09175,5521,0.958
41,Rotom-Wash,4.03504,9352,1.623
42,Tapu Fini,4.0265,19975,3.466
43,Ferrothorn,3.92793,11940,2.072
44,Pheromosa,3.91647,20770,3.604
45,Cresselia,3.88434,9808,1.702
46,Gyarados,3.85157,19279,3.346
47,Diancie,3.81856,5747,0.997
48,Weavile,3.73197,16455,2.856
49,Hydreigon,3.63109,9979,1.732
50,Drampa,3.59851,22476,3.9
51,Nihilego,3.50955,11936,2.071
52,Azumarill,3.47762,14846,2.576
53,Togekiss,3.3198,19455,3.376
54,Zygarde,3.26387,5048,0.876
55,Mamoswine,3.24764,8570,1.487
56,Necrozma,3.2422,9172,1.592
57,Comfey,3.22658,48994,8.502
58,Scrafty,3.19015,6523,1.132
59,Golisopod,3.07067,23055,4.001
60,Sylveon,3.04912,14196,2.464
61,Thundurus,3.02788,6792,1.179
62,Whimsicott,3.01015,19822,3.44
63,Volcarona,2.86227,36151,6.274
64,Venusaur,2.83061,9160,1.59
65,Snorlax,2.81462,24969,4.333
66,Greninja-Ash,2.72703,35033,6.08
67,Gigalith,2.56192,14685,2.548
68,Terrakion,2.48341,6826,1.185
69,Genesect,2.35957,5453,0.946
70,Buzzwole,2.25259,10301,1.788
71,Vikavolt,2.23675,20702,3.593
72,Sandslash-Alola,2.23046,17834,3.095
73,Suicune,2.22814,4357,0.756
74,Aerodactyl-Mega,2.20782,12711,2.206
75,Kyurem-Black,2.1897,4433,0.769
76,Mudsdale,2.1587,26227,4.551
77,Hitmontop,2.10622,4782,0.83
78,Hariyama,2.08066,4857,0.843
79,Wishiwashi,2.0688,19365,3.361
80,Ludicolo,1.88394,8202,1.423
81,Greninja,1.85418,17283,2.999
82,Toxapex,1.82725,39067,6.78
83,Rotom-Heat,1.81946,2998,0.52
84,Porygon-Z,1.76612,12550,2.178
85,Gyarados-Mega,1.74752,15244,2.645
86,Raichu,1.72464,10027,1.74
87,Victini,1.72059,5471,0.949
88,Scizor-Mega,1.70395,12348,2.143
89,Venusaur-Mega,1.67745,10761,1.867
90,Salazzle,1.59907,26493,4.597
91,Lucario-Mega,1.57369,12052,2.091
92,Mew,1.56025,9640,1.673
93,Thundurus-Therian,1.5241,7284,1.264
94,Breloom,1.52243,5692,0.988
95,Alakazam-Mega,1.52047,16029,2.782
96,Serperior,1.49465,14949,2.594
97,Exeggutor-Alola,1.48695,17899,3.106
98,Cradily,1.47312,5944,1.032
99,Primarina,1.46889,20813,3.612
100,Dusclops,1.45796,6282,1.09
101,Dragonite,1.40076,17501,3.037
102,Oricorio-Pom-Pom,1.36391,26756,4.643
103,Meloetta,1.3569,2406,0.418
104,Staraptor,1.35391,6792,1.179
105,Chandelure,1.35229,11290,1.959
106,Krookodile,1.34784,11890,2.063
107,Talonflame,1.31549,11478,1.992
108,Dhelmise,1.31062,16249,2.82
109,Crabominable,1.30984,13859,2.405
110,Reuniclus,1.30655,7137,1.239
111,Salamence,1.2918,10232,1.776
112,Ribombee,1.27663,28294,4.91
113,Lilligant,1.26842,16051,2.785
114,Eevee,1.25722,11990,2.081
115,Golem-Alola,1.25096,18574,3.223
116,Clefable,1.21632,17772,3.084
117,Hippowdon,1.20846,4084,0.709
118,Machamp,1.14922,6947,1.206
119,Heliolisk,1.13633,7121,1.236
120,Typhlosion,1.13506,6980,1.211
121,Blaziken,1.12603,7655,1.328
122,Latios,1.12252,3485,0.605
123,Bronzong,1.1007,6225,1.08
124,Conkeldurr,1.09385,7507,1.303
125,Tsareena,1.08984,14279,2.478
126,Slowbro-Mega,1.08156,3774,0.655
127,Magnezone,1.06329,10542,1.829
128,Smeargle,1.058,14079,2.443
129,Scizor,1.05569,6060,1.052
130,Incineroar,1.044,17675,3.067
