, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Incineroar         , 43.14866% ,63969.0, 16.317% ,0.0,  0.000% , 
2, ,2.0, Landorus-Therian   , 34.12772% ,54097.0, 13.799% ,0.0,  0.000% , 
3, ,3.0, Tapu Fini          , 33.09508% ,33392.0,  8.517% ,0.0,  0.000% , 
4, ,4.0, Metagross-Mega     , 30.56505% ,24943.0,  6.362% ,0.0,  0.000% , 
5, ,5.0, Tapu Lele          , 25.21724% ,34794.0,  8.875% ,0.0,  0.000% , 
6, ,6.0, Kartana            , 22.59880% ,25467.0,  6.496% ,0.0,  0.000% , 
7, ,7.0, Tapu Koko          , 20.47075% ,44749.0, 11.414% ,0.0,  0.000% , 
8, ,8.0, Mew                , 18.70795% ,15122.0,  3.857% ,0.0,  0.000% , 
9, ,9.0, Zygarde            , 15.94456% ,12063.0,  3.077% ,0.0,  0.000% , 
10, ,10.0, Zapdos             , 14.25243% ,27729.0,  7.073% ,0.0,  0.000% , 
11, ,11.0, Hoopa-Unbound      , 13.14965% ,8256.0,  2.106% ,0.0,  0.000% , 
12, ,12.0, Amoonguss          , 12.18747% ,27334.0,  6.972% ,0.0,  0.000% , 
13, ,13.0, Aegislash          , 12.03334% ,21809.0,  5.563% ,0.0,  0.000% , 
14, ,14.0, Victini            , 10.75332% ,12001.0,  3.061% ,0.0,  0.000% , 
15, ,15.0, Kommo-o            , 10.28556% ,23102.0,  5.893% ,0.0,  0.000% , 
16, ,16.0, Volcanion          ,  9.16833% ,13922.0,  3.551% ,0.0,  0.000% , 
17, ,17.0, Diancie-Mega       ,  8.64264% ,11553.0,  2.947% ,0.0,  0.000% , 
18, ,18.0, Diancie            ,  8.58676% ,10282.0,  2.623% ,0.0,  0.000% , 
19, ,19.0, Deoxys-Attack      ,  8.49446% ,6120.0,  1.561% ,0.0,  0.000% , 
20, ,20.0, Charizard-Mega-Y   ,  8.30475% ,38978.0,  9.942% ,0.0,  0.000% , 
21, ,21.0, Porygon2           ,  7.55908% ,15569.0,  3.971% ,0.0,  0.000% , 
22, ,22.0, Kyurem-Black       ,  7.31263% ,10316.0,  2.631% ,0.0,  0.000% , 
23, ,23.0, Tyranitar          ,  6.74348% ,19460.0,  4.964% ,0.0,  0.000% , 
24, ,24.0, Venusaur-Mega      ,  6.73043% ,15225.0,  3.884% ,0.0,  0.000% , 
25, ,25.0, Zeraora            ,  6.01313% ,17944.0,  4.577% ,0.0,  0.000% , 
26, ,26.0, Salamence-Mega     ,  5.91428% ,16740.0,  4.270% ,0.0,  0.000% , 
27, ,27.0, Ferrothorn         ,  5.86496% ,26279.0,  6.703% ,0.0,  0.000% , 
28, ,28.0, Mimikyu            ,  5.85438% ,18522.0,  4.725% ,0.0,  0.000% , 
29, ,29.0, Tapu Bulu          ,  5.62901% ,19360.0,  4.938% ,0.0,  0.000% , 
30, ,30.0, Manectric-Mega     ,  5.44022% ,9756.0,  2.489% ,0.0,  0.000% , 
31, ,31.0, Stakataka          ,  5.17301% ,13940.0,  3.556% ,0.0,  0.000% , 
32, ,32.0, Volcarona          ,  5.00872% ,23155.0,  5.906% ,0.0,  0.000% , 
33, ,33.0, Gothitelle         ,  5.00354% ,9028.0,  2.303% ,0.0,  0.000% , 
34, ,34.0, Gengar             ,  4.96510% ,11567.0,  2.950% ,0.0,  0.000% , 
35, ,35.0, Gardevoir-Mega     ,  4.74332% ,16753.0,  4.273% ,0.0,  0.000% , 
36, ,36.0, Torkoal            ,  4.15777% ,9820.0,  2.505% ,0.0,  0.000% , 
37, ,37.0, Celesteela         ,  4.02476% ,24456.0,  6.238% ,0.0,  0.000% , 
38, ,38.0, Gastrodon          ,  3.69023% ,24289.0,  6.196% ,0.0,  0.000% , 
39, ,39.0, Milotic            ,  3.68234% ,26693.0,  6.809% ,0.0,  0.000% , 
40, ,40.0, Scrafty            ,  3.60276% ,10256.0,  2.616% ,0.0,  0.000% , 
41, ,41.0, Kingdra            ,  3.55366% ,13485.0,  3.440% ,0.0,  0.000% , 
42, ,42.0, Excadrill          ,  3.33625% ,12721.0,  3.245% ,0.0,  0.000% , 
43, ,43.0, Cresselia          ,  3.18835% ,16807.0,  4.287% ,0.0,  0.000% , 
44, ,44.0, Heatran            ,  3.15276% ,15249.0,  3.890% ,0.0,  0.000% , 
45, ,45.0, Togedemaru         ,  3.14212% ,7202.0,  1.837% ,0.0,  0.000% , 
46, ,46.0, Smeargle           ,  3.13029% ,11375.0,  2.901% ,0.0,  0.000% , 
47, ,47.0, Shuckle            ,  3.04707% ,10506.0,  2.680% ,0.0,  0.000% , 
48, ,48.0, Ninetales-Alola    ,  2.92358% ,17866.0,  4.557% ,0.0,  0.000% , 
49, ,49.0, Tyranitar-Mega     ,  2.89888% ,11902.0,  3.036% ,0.0,  0.000% , 
50, ,50.0, Blissey            ,  2.86144% ,5099.0,  1.301% ,0.0,  0.000% , 
51, ,51.0, Camerupt-Mega      ,  2.83194% ,13658.0,  3.484% ,0.0,  0.000% , 
52, ,52.0, Pelipper           ,  2.71505% ,26843.0,  6.847% ,0.0,  0.000% , 
53, ,53.0, Genesect           ,  2.70333% ,10371.0,  2.645% ,0.0,  0.000% , 
54, ,54.0, Tornadus           ,  2.57307% ,2088.0,  0.533% ,0.0,  0.000% , 
55, ,55.0, Suicune            ,  2.53440% ,7007.0,  1.787% ,0.0,  0.000% , 
56, ,56.0, Tornadus-Therian   ,  2.50344% ,1766.0,  0.450% ,0.0,  0.000% , 
57, ,57.0, Nihilego           ,  2.49643% ,3956.0,  1.009% ,0.0,  0.000% , 
58, ,58.0, Garchomp           ,  2.48734% ,22090.0,  5.635% ,0.0,  0.000% , 
59, ,59.0, Politoed           ,  2.45808% ,13383.0,  3.414% ,0.0,  0.000% , 
60, ,60.0, Araquanid          ,  2.45111% ,6031.0,  1.538% ,0.0,  0.000% , 
61, ,61.0, Whimsicott         ,  2.33593% ,23321.0,  5.949% ,0.0,  0.000% , 
62, ,62.0, Gyarados-Mega      ,  2.30098% ,5288.0,  1.349% ,0.0,  0.000% , 
63, ,63.0, Bronzong           ,  2.28969% ,7139.0,  1.821% ,0.0,  0.000% , 
64, ,64.0, Scizor-Mega        ,  2.28854% ,6806.0,  1.736% ,0.0,  0.000% , 
65, ,65.0, Mawile-Mega        ,  2.19460% ,8956.0,  2.284% ,0.0,  0.000% , 
66, ,66.0, Chandelure         ,  2.09626% ,6179.0,  1.576% ,0.0,  0.000% , 
67, ,67.0, Lycanroc           ,  2.04998% ,1267.0,  0.323% ,0.0,  0.000% , 
68, ,68.0, Lurantis           ,  1.80133% ,3957.0,  1.009% ,0.0,  0.000% , 
