, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 44.97515% ,1202104.0, 29.646% ,1036806.0, 33.063% , 
2, ,2.0, Ferrothorn         , 26.21872% ,692913.0, 17.088% ,593491.0, 18.926% , 
3, ,3.0, Magearna           , 24.69823% ,534980.0, 13.193% ,427092.0, 13.620% , 
4, ,4.0, Greninja-Ash       , 20.16602% ,676619.0, 16.686% ,495622.0, 15.805% , 
5, ,5.0, Tornadus-Therian   , 19.93990% ,387123.0,  9.547% ,304163.0,  9.700% , 
6, ,6.0, Heatran            , 18.48946% ,564211.0, 13.914% ,465419.0, 14.842% , 
7, ,7.0, Toxapex            , 15.34283% ,422861.0, 10.428% ,328848.0, 10.487% , 
8, ,8.0, Tapu Koko          , 14.35212% ,601277.0, 14.828% ,480559.0, 15.325% , 
9, ,9.0, Clefable           , 14.19534% ,248907.0,  6.138% ,184869.0,  5.895% , 
10, ,10.0, Chansey            , 14.04534% ,300425.0,  7.409% ,229422.0,  7.316% , 
11, ,11.0, Kartana            , 14.03215% ,470333.0, 11.599% ,347154.0, 11.071% , 
12, ,12.0, Tapu Lele          , 13.73333% ,376169.0,  9.277% ,285057.0,  9.090% , 
13, ,13.0, Mawile-Mega        , 13.49437% ,229986.0,  5.672% ,170018.0,  5.422% , 
14, ,14.0, Latias-Mega        , 12.55156% ,74321.0,  1.833% ,56725.0,  1.809% , 
15, ,15.0, Rotom-Wash         , 12.20317% ,416382.0, 10.269% ,352793.0, 11.250% , 
16, ,16.0, Excadrill          , 11.91570% ,327328.0,  8.072% ,257219.0,  8.203% , 
17, ,17.0, Skarmory           , 11.20698% ,225219.0,  5.554% ,187728.0,  5.987% , 
18, ,18.0, Swampert-Mega      , 10.44329% ,247365.0,  6.100% ,202698.0,  6.464% , 
19, ,19.0, Gliscor            , 10.39788% ,360557.0,  8.892% ,280538.0,  8.946% , 
20, ,20.0, Pelipper           , 10.16746% ,244017.0,  6.018% ,224421.0,  7.157% , 
21, ,21.0, Greninja           ,  9.99771% ,376980.0,  9.297% ,288268.0,  9.193% , 
22, ,22.0, Tapu Fini          ,  9.33716% ,313202.0,  7.724% ,257786.0,  8.221% , 
23, ,23.0, Zapdos             ,  8.92593% ,359987.0,  8.878% ,289713.0,  9.239% , 
24, ,24.0, Tapu Bulu          ,  8.80698% ,280802.0,  6.925% ,217193.0,  6.926% , 
25, ,25.0, Garchomp           ,  8.13597% ,413015.0, 10.186% ,329339.0, 10.502% , 
26, ,26.0, Serperior          ,  8.02598% ,375380.0,  9.257% ,276766.0,  8.826% , 
27, ,27.0, Medicham-Mega      ,  7.68238% ,221157.0,  5.454% ,174438.0,  5.563% , 
28, ,28.0, Hawlucha           ,  7.64358% ,274153.0,  6.761% ,187683.0,  5.985% , 
29, ,29.0, Magnezone          ,  7.49857% ,269289.0,  6.641% ,211379.0,  6.741% , 
30, ,30.0, Manaphy            ,  6.97279% ,75860.0,  1.871% ,55665.0,  1.775% , 
31, ,31.0, Celesteela         ,  6.47904% ,272377.0,  6.717% ,217635.0,  6.940% , 
32, ,32.0, Lopunny-Mega       ,  6.02435% ,257496.0,  6.350% ,199169.0,  6.351% , 
33, ,33.0, Volcarona          ,  5.93591% ,304331.0,  7.505% ,219882.0,  7.012% , 
34, ,34.0, Scizor-Mega        ,  5.74343% ,211454.0,  5.215% ,162106.0,  5.169% , 
35, ,35.0, Reuniclus          ,  5.70640% ,70513.0,  1.739% ,51318.0,  1.637% , 
36, ,36.0, Kommo-o            ,  5.37448% ,226052.0,  5.575% ,167718.0,  5.348% , 
37, ,37.0, Tyranitar-Mega     ,  5.15604% ,153312.0,  3.781% ,118014.0,  3.763% , 
38, ,38.0, Tangrowth          ,  5.09240% ,224726.0,  5.542% ,175586.0,  5.599% , 
39, ,39.0, Jirachi            ,  5.08319% ,172785.0,  4.261% ,134894.0,  4.302% , 
40, ,40.0, Keldeo             ,  4.91725% ,119753.0,  2.953% ,91407.0,  2.915% , 
41, ,41.0, Ditto              ,  4.91339% ,69286.0,  1.709% ,50221.0,  1.602% , 
42, ,42.0, Victini            ,  4.87208% ,241137.0,  5.947% ,186734.0,  5.955% , 
