, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 40.78309% ,1050149.0, 27.559% ,899417.0, 31.033% , 
2, ,2.0, Magearna           , 25.01651% ,425768.0, 11.173% ,333813.0, 11.518% , 
3, ,3.0, Heatran            , 22.20193% ,602927.0, 15.822% ,499312.0, 17.228% , 
4, ,4.0, Toxapex            , 19.52567% ,383739.0, 10.070% ,295884.0, 10.209% , 
5, ,5.0, Zapdos             , 19.46126% ,385699.0, 10.122% ,307164.0, 10.598% , 
6, ,6.0, Greninja-Ash       , 18.13715% ,568277.0, 14.913% ,416345.0, 14.365% , 
7, ,7.0, Zygarde            , 17.02935% ,380726.0,  9.991% ,278952.0,  9.625% , 
8, ,8.0, Chansey            , 16.31628% ,312406.0,  8.198% ,236919.0,  8.174% , 
9, ,9.0, Kartana            , 16.25945% ,385080.0, 10.106% ,278718.0,  9.617% , 
10, ,10.0, Clefable           , 15.93662% ,311210.0,  8.167% ,229041.0,  7.903% , 
11, ,11.0, Tapu Koko          , 15.34451% ,554350.0, 14.548% ,438011.0, 15.113% , 
12, ,12.0, Tornadus-Therian   , 14.75765% ,283383.0,  7.437% ,222965.0,  7.693% , 
13, ,13.0, Ferrothorn         , 14.52178% ,551340.0, 14.469% ,465360.0, 16.056% , 
14, ,14.0, Tapu Lele          , 13.26209% ,352515.0,  9.251% ,262826.0,  9.068% , 
15, ,15.0, Mawile-Mega        , 12.31816% ,233059.0,  6.116% ,171529.0,  5.918% , 
16, ,16.0, Tapu Bulu          , 11.20015% ,298800.0,  7.841% ,229921.0,  7.933% , 
17, ,17.0, Tangrowth          , 10.50618% ,277663.0,  7.287% ,215304.0,  7.429% , 
18, ,18.0, Excadrill          , 10.20122% ,288372.0,  7.568% ,221741.0,  7.651% , 
19, ,19.0, Skarmory           ,  8.77025% ,197022.0,  5.170% ,160423.0,  5.535% , 
20, ,20.0, Keldeo             ,  8.28820% ,137483.0,  3.608% ,104010.0,  3.589% , 
21, ,21.0, Greninja           ,  8.07853% ,347230.0,  9.112% ,266047.0,  9.179% , 
