, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 47.07657% ,1072193.0, 27.779% ,910598.0, 31.165% , 
2, ,2.0, Magearna           , 24.69280% ,406167.0, 10.523% ,321353.0, 10.998% , 
3, ,3.0, Tapu Koko          , 21.90472% ,668187.0, 17.312% ,526493.0, 18.019% , 
4, ,4.0, Heatran            , 20.59243% ,486202.0, 12.597% ,395568.0, 13.538% , 
5, ,5.0, Kartana            , 19.18296% ,462773.0, 11.990% ,336640.0, 11.522% , 
6, ,6.0, Chansey            , 18.34456% ,298134.0,  7.724% ,224260.0,  7.675% , 
7, ,7.0, Greninja-Ash       , 17.26114% ,571382.0, 14.804% ,421476.0, 14.425% , 
8, ,8.0, Clefable           , 15.84084% ,260839.0,  6.758% ,192892.0,  6.602% , 
9, ,9.0, Zygarde            , 15.59537% ,282479.0,  7.319% ,206168.0,  7.056% , 
10, ,10.0, Ferrothorn         , 14.94927% ,576877.0, 14.946% ,489105.0, 16.740% , 
11, ,11.0, Zapdos             , 14.82246% ,347956.0,  9.015% ,273633.0,  9.365% , 
12, ,12.0, Toxapex            , 13.94436% ,407867.0, 10.567% ,312789.0, 10.705% , 
13, ,13.0, Skarmory           , 13.34396% ,239108.0,  6.195% ,196745.0,  6.734% , 
14, ,14.0, Tapu Lele          , 13.06008% ,338842.0,  8.779% ,251358.0,  8.603% , 
15, ,15.0, Tapu Bulu          , 11.41766% ,246298.0,  6.381% ,188675.0,  6.457% , 
16, ,16.0, Greninja           , 11.06033% ,355415.0,  9.208% ,270286.0,  9.251% , 
17, ,17.0, Tangrowth          , 10.49505% ,185379.0,  4.803% ,141026.0,  4.827% , 
18, ,18.0, Scizor-Mega        ,  9.10364% ,251634.0,  6.519% ,193455.0,  6.621% , 
19, ,19.0, Sableye-Mega       ,  8.65032% ,126758.0,  3.284% ,107972.0,  3.695% , 
20, ,20.0, Medicham-Mega      ,  8.00277% ,200966.0,  5.207% ,156948.0,  5.372% , 
21, ,21.0, Keldeo             ,  7.78361% ,162169.0,  4.202% ,122510.0,  4.193% , 
22, ,22.0, Hawlucha           ,  7.63624% ,289089.0,  7.490% ,193429.0,  6.620% , 
23, ,23.0, Celesteela         ,  7.37254% ,269309.0,  6.977% ,211533.0,  7.240% , 
24, ,24.0, Magnezone          ,  7.16653% ,236454.0,  6.126% ,184088.0,  6.300% , 
25, ,25.0, Venusaur-Mega      ,  6.87293% ,200480.0,  5.194% ,152911.0,  5.233% , 
26, ,26.0, Amoonguss          ,  6.75679% ,61628.0,  1.597% ,46818.0,  1.602% , 
27, ,27.0, Tornadus-Therian   ,  6.47786% ,113075.0,  2.930% ,87741.0,  3.003% , 
28, ,28.0, Tapu Fini          ,  6.12249% ,213320.0,  5.527% ,172984.0,  5.920% , 
29, ,29.0, Tyranitar          ,  5.95488% ,228825.0,  5.928% ,176407.0,  6.038% , 
30, ,30.0, Latias-Mega        ,  5.59309% ,48864.0,  1.266% ,34725.0,  1.188% , 
31, ,31.0, Pinsir-Mega        ,  5.37854% ,144959.0,  3.756% ,101175.0,  3.463% , 
32, ,32.0, Swampert-Mega      ,  5.30344% ,177534.0,  4.600% ,143230.0,  4.902% , 
33, ,33.0, Pelipper           ,  5.21395% ,173436.0,  4.493% ,156781.0,  5.366% , 
34, ,34.0, Jirachi            ,  5.11206% ,103831.0,  2.690% ,78477.0,  2.686% , 
35, ,35.0, Latios-Mega        ,  4.87499% ,62696.0,  1.624% ,45535.0,  1.558% , 
36, ,36.0, Excadrill          ,  4.86193% ,288411.0,  7.472% ,220155.0,  7.535% , 
37, ,37.0, Mimikyu            ,  4.78513% ,288036.0,  7.463% ,200613.0,  6.866% , 
38, ,38.0, Hippowdon          ,  4.60965% ,60573.0,  1.569% ,51810.0,  1.773% , 
39, ,39.0, Bisharp            ,  4.54861% ,193113.0,  5.003% ,133912.0,  4.583% , 
40, ,40.0, Gyarados-Mega      ,  4.32409% ,139018.0,  3.602% ,104290.0,  3.569% , 
41, ,41.0, Weavile            ,  4.15940% ,135675.0,  3.515% ,97597.0,  3.340% , 
42, ,42.0, Mawile-Mega        ,  4.13593% ,145543.0,  3.771% ,106251.0,  3.636% , 
43, ,43.0, Gliscor            ,  3.93990% ,193685.0,  5.018% ,149863.0,  5.129% , 
44, ,44.0, Hoopa-Unbound      ,  3.90464% ,80733.0,  2.092% ,57398.0,  1.964% , 
45, ,45.0, Blacephalon        ,  3.90248% ,184055.0,  4.769% ,132806.0,  4.545% , 
46, ,46.0, Ninetales-Alola    ,  3.88085% ,103878.0,  2.691% ,83049.0,  2.842% , 
47, ,47.0, Quagsire           ,  3.87131% ,42774.0,  1.108% ,32102.0,  1.099% , 
48, ,48.0, Diancie-Mega       ,  3.80961% ,124849.0,  3.235% ,96716.0,  3.310% , 
49, ,49.0, Mew                ,  3.75867% ,179668.0,  4.655% ,138177.0,  4.729% , 
50, ,50.0, Kyurem-Black       ,  3.67261% ,182952.0,  4.740% ,133479.0,  4.568% , 
51, ,51.0, Alakazam-Mega      ,  3.63453% ,171779.0,  4.451% ,115047.0,  3.938% , 
52, ,52.0, Victini            ,  3.51705% ,180681.0,  4.681% ,136510.0,  4.672% , 
53, ,53.0, Volcarona          ,  3.51579% ,281708.0,  7.299% ,200711.0,  6.869% , 
54, ,54.0, Slowbro-Mega       ,  3.45276% ,34193.0,  0.886% ,25685.0,  0.879% , 
55, ,55.0, Latios             ,  3.39681% ,190711.0,  4.941% ,136016.0,  4.655% , 
56, ,56.0, Lopunny-Mega       ,  3.20589% ,229210.0,  5.938% ,174374.0,  5.968% , 
57, ,57.0, Rotom-Wash         ,  3.03704% ,273066.0,  7.075% ,226408.0,  7.749% , 
58, ,58.0, Marowak-Alola      ,  2.95026% ,77130.0,  1.998% ,58131.0,  1.990% , 
59, ,59.0, Garchomp           ,  2.89840% ,322307.0,  8.350% ,241352.0,  8.260% , 
60, ,60.0, Tyranitar-Mega     ,  2.89307% ,107208.0,  2.778% ,79787.0,  2.731% , 
61, ,61.0, Charizard-Mega-X   ,  2.83388% ,276717.0,  7.169% ,207051.0,  7.086% , 
62, ,62.0, Alomomola          ,  2.57120% ,24264.0,  0.629% ,18317.0,  0.627% , 
63, ,63.0, Charizard-Mega-Y   ,  2.43417% ,177767.0,  4.606% ,138057.0,  4.725% , 
64, ,64.0, Reuniclus          ,  2.14024% ,29667.0,  0.769% ,21020.0,  0.719% , 
65, ,65.0, Ditto              ,  2.05552% ,51578.0,  1.336% ,37558.0,  1.285% , 
66, ,66.0, Azumarill          ,  1.98001% ,90533.0,  2.346% ,68520.0,  2.345% , 
67, ,67.0, Mamoswine          ,  1.97304% ,156634.0,  4.058% ,126542.0,  4.331% , 
68, ,68.0, Kingdra            ,  1.96059% ,77507.0,  2.008% ,53634.0,  1.836% , 
69, ,69.0, Serperior          ,  1.88740% ,136180.0,  3.528% ,98380.0,  3.367% , 
70, ,70.0, Scizor             ,  1.72086% ,86477.0,  2.240% ,64753.0,  2.216% , 
71, ,71.0, Seismitoad         ,  1.66219% ,19045.0,  0.493% ,15795.0,  0.541% , 
