, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 45.92795% ,1155640.0, 28.852% ,993761.0, 32.264% , 
2, ,2.0, Magearna           , 28.81884% ,521088.0, 13.010% ,410276.0, 13.320% , 
3, ,3.0, Greninja-Ash       , 20.42683% ,675915.0, 16.875% ,495390.0, 16.083% , 
4, ,4.0, Tapu Koko          , 19.06202% ,592110.0, 14.783% ,473278.0, 15.365% , 
5, ,5.0, Kartana            , 18.79248% ,519384.0, 12.967% ,381043.0, 12.371% , 
6, ,6.0, Tornadus-Therian   , 18.05251% ,322202.0,  8.044% ,252145.0,  8.186% , 
7, ,7.0, Toxapex            , 17.43679% ,425287.0, 10.618% ,330983.0, 10.746% , 
8, ,8.0, Ferrothorn         , 16.90347% ,629666.0, 15.721% ,534609.0, 17.357% , 
9, ,9.0, Heatran            , 15.45949% ,588316.0, 14.688% ,482766.0, 15.674% , 
10, ,10.0, Tapu Lele          , 13.77956% ,353926.0,  8.836% ,265755.0,  8.628% , 
11, ,11.0, Zapdos             , 11.93708% ,389116.0,  9.715% ,311924.0, 10.127% , 
12, ,12.0, Chansey            , 11.88687% ,317790.0,  7.934% ,240582.0,  7.811% , 
13, ,13.0, Excadrill          , 11.75858% ,322007.0,  8.039% ,248012.0,  8.052% , 
14, ,14.0, Garchomp           , 10.60192% ,428003.0, 10.686% ,339202.0, 11.013% , 
15, ,15.0, Clefable           , 10.44697% ,266841.0,  6.662% ,196590.0,  6.383% , 
16, ,16.0, Greninja           , 10.30180% ,377240.0,  9.418% ,290913.0,  9.445% , 
17, ,17.0, Tapu Fini          ,  9.53380% ,284010.0,  7.091% ,233683.0,  7.587% , 
18, ,18.0, Medicham-Mega      ,  9.31736% ,214613.0,  5.358% ,169176.0,  5.492% , 
19, ,19.0, Skarmory           ,  9.26986% ,209521.0,  5.231% ,173076.0,  5.619% , 
20, ,20.0, Tapu Bulu          ,  9.03268% ,274737.0,  6.859% ,211269.0,  6.859% , 
21, ,21.0, Swampert-Mega      ,  8.97034% ,194804.0,  4.864% ,158385.0,  5.142% , 
22, ,22.0, Rotom-Wash         ,  8.39059% ,370298.0,  9.245% ,311904.0, 10.126% , 
23, ,23.0, Pelipper           ,  7.97490% ,191172.0,  4.773% ,174277.0,  5.658% , 
24, ,24.0, Celesteela         ,  7.75573% ,270100.0,  6.743% ,214388.0,  6.960% , 
25, ,25.0, Tangrowth          ,  7.64355% ,226573.0,  5.657% ,176423.0,  5.728% , 
26, ,26.0, Gliscor            ,  7.39236% ,390796.0,  9.757% ,307463.0,  9.982% , 
