, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 28.55258% ,34928.0, 10.789% ,0.0,  0.000% , 
2, ,2.0, Tapu Fini          , 25.91167% ,26679.0,  8.241% ,0.0,  0.000% , 
3, ,3.0, Tapu Lele          , 25.68741% ,26190.0,  8.090% ,0.0,  0.000% , 
4, ,4.0, Marshadow          , 25.68150% ,20624.0,  6.370% ,0.0,  0.000% , 
5, ,5.0, Hoopa-Unbound      , 20.92453% ,9501.0,  2.935% ,0.0,  0.000% , 
6, ,6.0, Zapdos             , 19.40952% ,20616.0,  6.368% ,0.0,  0.000% , 
7, ,7.0, Heatran            , 18.54112% ,17478.0,  5.399% ,0.0,  0.000% , 
8, ,8.0, Aegislash          , 18.13509% ,17744.0,  5.481% ,0.0,  0.000% , 
9, ,9.0, Tapu Koko          , 16.73820% ,42082.0, 12.998% ,0.0,  0.000% , 
10, ,10.0, Salamence-Mega     , 15.58280% ,11529.0,  3.561% ,0.0,  0.000% , 
11, ,11.0, Tapu Bulu          , 15.55973% ,13752.0,  4.248% ,0.0,  0.000% , 
12, ,12.0, Whimsicott         , 15.20121% ,16816.0,  5.194% ,0.0,  0.000% , 
13, ,13.0, Deoxys-Attack      , 13.36144% ,8167.0,  2.523% ,0.0,  0.000% , 
14, ,14.0, Zygarde            , 13.13895% ,8301.0,  2.564% ,0.0,  0.000% , 
15, ,15.0, Diancie-Mega       , 12.41252% ,8414.0,  2.599% ,0.0,  0.000% , 
16, ,16.0, Amoonguss          , 11.40592% ,13296.0,  4.107% ,0.0,  0.000% , 
17, ,17.0, Volcarona          , 10.97931% ,18300.0,  5.653% ,0.0,  0.000% , 
18, ,18.0, Charizard-Mega-Y   , 10.23325% ,26708.0,  8.250% ,0.0,  0.000% , 
19, ,19.0, Scrafty            , 10.20667% ,8121.0,  2.508% ,0.0,  0.000% , 
20, ,20.0, Diancie            ,  9.56417% ,4635.0,  1.432% ,0.0,  0.000% , 
21, ,21.0, Weavile            ,  8.70992% ,14332.0,  4.427% ,0.0,  0.000% , 
22, ,22.0, Ferrothorn         ,  8.55189% ,19218.0,  5.936% ,0.0,  0.000% , 
23, ,23.0, Gyarados-Mega      ,  7.73340% ,6062.0,  1.872% ,0.0,  0.000% , 
24, ,24.0, Kyurem-Black       ,  7.67937% ,6262.0,  1.934% ,0.0,  0.000% , 
25, ,25.0, Gardevoir-Mega     ,  7.59657% ,10113.0,  3.124% ,0.0,  0.000% , 
26, ,26.0, Bronzong           ,  7.54644% ,5998.0,  1.853% ,0.0,  0.000% , 
27, ,27.0, Celesteela         ,  7.21590% ,26888.0,  8.305% ,0.0,  0.000% , 
28, ,28.0, Volcanion          ,  6.76288% ,8014.0,  2.475% ,0.0,  0.000% , 
29, ,29.0, Tyranitar          ,  6.34486% ,15982.0,  4.937% ,0.0,  0.000% , 
30, ,30.0, Kartana            ,  6.14594% ,17740.0,  5.480% ,0.0,  0.000% , 
