, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 42.65370% ,51940.0, 14.201% ,0.0,  0.000% , 
2, ,2.0, Incineroar         , 39.55284% ,40153.0, 10.978% ,0.0,  0.000% , 
3, ,3.0, Tapu Lele          , 29.75038% ,30310.0,  8.287% ,0.0,  0.000% , 
4, ,4.0, Metagross-Mega     , 28.28198% ,23206.0,  6.345% ,0.0,  0.000% , 
5, ,5.0, Tapu Fini          , 24.40152% ,28938.0,  7.912% ,0.0,  0.000% , 
6, ,6.0, Zapdos             , 22.24529% ,30995.0,  8.474% ,0.0,  0.000% , 
7, ,7.0, Tapu Bulu          , 20.08412% ,21159.0,  5.785% ,0.0,  0.000% , 
8, ,8.0, Gengar-Mega        , 18.35140% ,18459.0,  5.047% ,0.0,  0.000% , 
9, ,9.0, Amoonguss          , 16.66822% ,27440.0,  7.502% ,0.0,  0.000% , 
10, ,10.0, Tapu Koko          , 14.55549% ,38980.0, 10.657% ,0.0,  0.000% , 
11, ,11.0, Zygarde            , 14.09227% ,13861.0,  3.790% ,0.0,  0.000% , 
12, ,12.0, Hoopa-Unbound      , 13.04842% ,11112.0,  3.038% ,0.0,  0.000% , 
13, ,13.0, Pelipper           , 12.47656% ,22975.0,  6.282% ,0.0,  0.000% , 
14, ,14.0, Kyurem-Black       , 11.84853% ,11320.0,  3.095% ,0.0,  0.000% , 
15, ,15.0, Kingdra            , 11.14891% ,12007.0,  3.283% ,0.0,  0.000% , 
16, ,16.0, Genesect           , 10.96936% ,11298.0,  3.089% ,0.0,  0.000% , 
17, ,17.0, Ferrothorn         , 10.33788% ,24963.0,  6.825% ,0.0,  0.000% , 
18, ,18.0, Deoxys-Attack      , 10.03505% ,7531.0,  2.059% ,0.0,  0.000% , 
19, ,19.0, Diancie            ,  9.58891% ,5096.0,  1.393% ,0.0,  0.000% , 
20, ,20.0, Scrafty            ,  8.85782% ,9078.0,  2.482% ,0.0,  0.000% , 
21, ,21.0, Kommo-o            ,  8.36346% ,20512.0,  5.608% ,0.0,  0.000% , 
22, ,22.0, Kartana            ,  8.12710% ,17775.0,  4.860% ,0.0,  0.000% , 
23, ,23.0, Heatran            ,  7.85683% ,16778.0,  4.587% ,0.0,  0.000% , 
24, ,24.0, Charizard-Mega-Y   ,  6.59972% ,32107.0,  8.778% ,0.0,  0.000% , 
25, ,25.0, Suicune            ,  6.11147% ,8712.0,  2.382% ,0.0,  0.000% , 
26, ,26.0, Milotic            ,  6.04261% ,25055.0,  6.850% ,0.0,  0.000% , 
27, ,27.0, Volcanion          ,  5.67780% ,10132.0,  2.770% ,0.0,  0.000% , 
28, ,28.0, Volcarona          ,  5.50153% ,19311.0,  5.280% ,0.0,  0.000% , 
29, ,29.0, Camerupt-Mega      ,  5.04028% ,11738.0,  3.209% ,0.0,  0.000% , 
30, ,30.0, Ninetales-Alola    ,  4.95536% ,20656.0,  5.648% ,0.0,  0.000% , 
31, ,31.0, Excadrill          ,  4.92539% ,13359.0,  3.652% ,0.0,  0.000% , 
32, ,32.0, Gardevoir-Mega     ,  4.82633% ,10628.0,  2.906% ,0.0,  0.000% , 
33, ,33.0, Diancie-Mega       ,  4.75984% ,7951.0,  2.174% ,0.0,  0.000% , 
34, ,34.0, Celesteela         ,  4.74326% ,20830.0,  5.695% ,0.0,  0.000% , 
35, ,35.0, Tyranitar          ,  4.44495% ,16889.0,  4.618% ,0.0,  0.000% , 
36, ,36.0, Aerodactyl         ,  4.41494% ,3175.0,  0.868% ,0.0,  0.000% , 
37, ,37.0, Porygon2           ,  4.10387% ,12289.0,  3.360% ,0.0,  0.000% , 
38, ,38.0, Aegislash          ,  3.90842% ,18965.0,  5.185% ,0.0,  0.000% , 
