, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 42.91221% ,1270091.0, 28.284% ,1095355.0, 31.759% , 
2, ,2.0, Magearna           , 31.74335% ,599033.0, 13.340% ,473823.0, 13.738% , 
3, ,3.0, Greninja-Ash       , 22.20480% ,771713.0, 17.185% ,561892.0, 16.292% , 
4, ,4.0, Tornadus-Therian   , 19.34828% ,382304.0,  8.514% ,299333.0,  8.679% , 
5, ,5.0, Kartana            , 19.26891% ,576883.0, 12.847% ,421186.0, 12.212% , 
6, ,6.0, Ferrothorn         , 19.15886% ,722753.0, 16.095% ,615380.0, 17.843% , 
7, ,7.0, Toxapex            , 17.69903% ,430092.0,  9.578% ,334251.0,  9.691% , 
8, ,8.0, Tapu Koko          , 16.65027% ,674104.0, 15.012% ,535546.0, 15.528% , 
9, ,9.0, Tapu Lele          , 14.19892% ,374279.0,  8.335% ,279045.0,  8.091% , 
10, ,10.0, Chansey            , 13.99591% ,348511.0,  7.761% ,263291.0,  7.634% , 
11, ,11.0, Heatran            , 13.39334% ,597009.0, 13.295% ,488878.0, 14.175% , 
12, ,12.0, Zapdos             , 12.76903% ,416755.0,  9.281% ,333476.0,  9.669% , 
13, ,13.0, Clefable           , 10.41312% ,272739.0,  6.074% ,201693.0,  5.848% , 
14, ,14.0, Garchomp           , 10.16975% ,468068.0, 10.423% ,369127.0, 10.703% , 
15, ,15.0, Swampert-Mega      ,  9.95003% ,248703.0,  5.538% ,202743.0,  5.878% , 
16, ,16.0, Skarmory           ,  9.88673% ,227983.0,  5.077% ,189367.0,  5.491% , 
17, ,17.0, Excadrill          ,  9.86201% ,336271.0,  7.488% ,260352.0,  7.549% , 
18, ,18.0, Pelipper           ,  9.59554% ,244307.0,  5.441% ,223759.0,  6.488% , 
19, ,19.0, Medicham-Mega      ,  9.55653% ,232783.0,  5.184% ,184631.0,  5.353% , 
20, ,20.0, Greninja           ,  9.51317% ,445780.0,  9.927% ,336885.0,  9.768% , 
21, ,21.0, Tapu Fini          ,  9.43083% ,331860.0,  7.390% ,271999.0,  7.886% , 
22, ,22.0, Celesteela         ,  9.09063% ,337655.0,  7.519% ,268969.0,  7.799% , 
23, ,23.0, Rotom-Wash         ,  8.77584% ,427532.0,  9.521% ,360779.0, 10.461% , 
24, ,24.0, Tangrowth          ,  8.26830% ,237040.0,  5.279% ,185087.0,  5.367% , 
25, ,25.0, Gliscor            ,  7.85829% ,414500.0,  9.231% ,323529.0,  9.381% , 
26, ,26.0, Latias-Mega        ,  7.84871% ,62154.0,  1.384% ,46275.0,  1.342% , 
27, ,27.0, Tapu Bulu          ,  7.50391% ,290960.0,  6.479% ,221871.0,  6.433% , 
28, ,28.0, Mawile-Mega        ,  6.79129% ,237376.0,  5.286% ,174307.0,  5.054% , 
29, ,29.0, Hawlucha           ,  6.73558% ,268992.0,  5.990% ,184291.0,  5.343% , 
30, ,30.0, Lopunny-Mega       ,  6.06416% ,272677.0,  6.072% ,210350.0,  6.099% , 
31, ,31.0, Kommo-o            ,  6.02383% ,278796.0,  6.209% ,204558.0,  5.931% , 
32, ,32.0, Volcarona          ,  5.97106% ,311938.0,  6.947% ,223223.0,  6.472% , 
33, ,33.0, Magnezone          ,  5.80825% ,277036.0,  6.169% ,216377.0,  6.274% , 
34, ,34.0, Sableye-Mega       ,  5.68907% ,121095.0,  2.697% ,106371.0,  3.084% , 
35, ,35.0, Scizor-Mega        ,  5.40162% ,245158.0,  5.459% ,188380.0,  5.462% , 
36, ,36.0, Victini            ,  5.31758% ,241976.0,  5.389% ,186021.0,  5.394% , 
37, ,37.0, Tyranitar          ,  5.21890% ,265988.0,  5.923% ,210620.0,  6.107% , 
38, ,38.0, Diancie-Mega       ,  5.13446% ,191451.0,  4.263% ,151852.0,  4.403% , 
39, ,39.0, Jirachi            ,  5.09785% ,180920.0,  4.029% ,139019.0,  4.031% , 
40, ,40.0, Azumarill          ,  4.95003% ,150646.0,  3.355% ,112265.0,  3.255% , 
41, ,41.0, Alakazam-Mega      ,  4.83789% ,271016.0,  6.035% ,180703.0,  5.239% , 
42, ,42.0, Serperior          ,  4.67672% ,387156.0,  8.622% ,283151.0,  8.210% , 
43, ,43.0, Kyurem-Black       ,  4.52306% ,204278.0,  4.549% ,152347.0,  4.417% , 
44, ,44.0, Reuniclus          ,  4.49963% ,54963.0,  1.224% ,39304.0,  1.140% , 
45, ,45.0, Keldeo             ,  4.39905% ,155908.0,  3.472% ,118796.0,  3.444% , 
46, ,46.0, Hippowdon          ,  4.39565% ,61595.0,  1.372% ,52827.0,  1.532% , 
47, ,47.0, Venusaur-Mega      ,  4.16543% ,200757.0,  4.471% ,156017.0,  4.524% , 
48, ,48.0, Gyarados-Mega      ,  4.12907% ,166423.0,  3.706% ,125494.0,  3.639% , 
49, ,49.0, Blacephalon        ,  4.09217% ,222879.0,  4.963% ,159876.0,  4.636% , 
50, ,50.0, Charizard-Mega-X   ,  4.06404% ,309415.0,  6.890% ,230329.0,  6.678% , 
51, ,51.0, Mew                ,  3.54575% ,162137.0,  3.611% ,126520.0,  3.668% , 
52, ,52.0, Weavile            ,  3.09013% ,142438.0,  3.172% ,104588.0,  3.032% , 
53, ,53.0, Hoopa-Unbound      ,  2.91113% ,127682.0,  2.843% ,88466.0,  2.565% , 
54, ,54.0, Latios-Mega        ,  2.89755% ,52502.0,  1.169% ,39546.0,  1.147% , 
55, ,55.0, Tyranitar-Mega     ,  2.86367% ,131855.0,  2.936% ,100942.0,  2.927% , 
56, ,56.0, Pinsir-Mega        ,  2.78289% ,124965.0,  2.783% ,87750.0,  2.544% , 
57, ,57.0, Charizard-Mega-Y   ,  2.61592% ,235023.0,  5.234% ,184735.0,  5.356% , 
58, ,58.0, Bisharp            ,  2.57274% ,104253.0,  2.322% ,72989.0,  2.116% , 
59, ,59.0, Manaphy            ,  2.53656% ,55387.0,  1.233% ,40253.0,  1.167% , 
60, ,60.0, Hydreigon          ,  2.21099% ,70862.0,  1.578% ,52848.0,  1.532% , 
61, ,61.0, Garchomp-Mega      ,  1.98208% ,82659.0,  1.841% ,61244.0,  1.776% , 
62, ,62.0, Amoonguss          ,  1.80195% ,56244.0,  1.253% ,42665.0,  1.237% , 
63, ,63.0, Slowbro            ,  1.77632% ,40395.0,  0.900% ,31159.0,  0.903% , 
64, ,64.0, Heracross-Mega     ,  1.74498% ,55186.0,  1.229% ,39917.0,  1.157% , 
65, ,65.0, Kingdra            ,  1.73643% ,78070.0,  1.739% ,54730.0,  1.587% , 
66, ,66.0, Quagsire           ,  1.71775% ,46022.0,  1.025% ,34164.0,  0.991% , 
67, ,67.0, Alomomola          ,  1.71104% ,22891.0,  0.510% ,17511.0,  0.508% , 
68, ,68.0, Crawdaunt          ,  1.68680% ,50895.0,  1.133% ,37509.0,  1.088% , 
69, ,69.0, Ditto              ,  1.61664% ,70496.0,  1.570% ,51627.0,  1.497% , 
70, ,70.0, Pyukumuku          ,  1.60374% ,19613.0,  0.437% ,14257.0,  0.413% , 
71, ,71.0, Dragonite          ,  1.60272% ,202413.0,  4.508% ,145938.0,  4.231% , 
72, ,72.0, Seismitoad         ,  1.49842% ,20107.0,  0.448% ,17241.0,  0.500% , 
73, ,73.0, Scizor             ,  1.40759% ,89019.0,  1.982% ,66370.0,  1.924% , 
74, ,74.0, Mamoswine          ,  1.39807% ,71986.0,  1.603% ,57317.0,  1.662% , 
75, ,75.0, Volcanion          ,  1.38011% ,69042.0,  1.538% ,54507.0,  1.580% , 
76, ,76.0, Gastrodon          ,  1.37929% ,70476.0,  1.569% ,55809.0,  1.618% , 
77, ,77.0, Mantine            ,  1.33214% ,26957.0,  0.600% ,20776.0,  0.602% , 
78, ,78.0, Mimikyu            ,  1.30902% ,263725.0,  5.873% ,184191.0,  5.341% , 
79, ,79.0, Kyurem             ,  1.28112% ,17778.0,  0.396% ,13555.0,  0.393% , 
80, ,80.0, Araquanid          ,  1.24721% ,79785.0,  1.777% ,67989.0,  1.971% , 
81, ,81.0, Cresselia          ,  1.18217% ,68301.0,  1.521% ,52812.0,  1.531% , 
82, ,82.0, Thundurus          ,  1.11106% ,50049.0,  1.115% ,37609.0,  1.090% , 
83, ,83.0, Marowak-Alola      ,  1.04176% ,78670.0,  1.752% ,60020.0,  1.740% , 
84, ,84.0, Manectric-Mega     ,  1.04165% ,78722.0,  1.753% ,63233.0,  1.833% , 
85, ,85.0, Muk-Alola          ,  1.02179% ,85556.0,  1.905% ,66074.0,  1.916% , 
86, ,86.0, Zeraora            ,  1.01317% ,100291.0,  2.233% ,75185.0,  2.180% , 
87, ,87.0, Ribombee           ,  0.93238% ,60216.0,  1.341% ,53767.0,  1.559% , 
88, ,88.0, Krookodile         ,  0.88231% ,32825.0,  0.731% ,24733.0,  0.717% , 
89, ,89.0, Terrakion          ,  0.85935% ,24885.0,  0.554% ,18124.0,  0.525% , 
90, ,90.0, Thundurus-Therian  ,  0.78251% ,82643.0,  1.840% ,64403.0,  1.867% , 
91, ,91.0, Latios             ,  0.78193% ,85706.0,  1.909% ,62503.0,  1.812% , 
92, ,92.0, Meloetta           ,  0.77825% ,13559.0,  0.302% ,9733.0,  0.282% , 
93, ,93.0, Gengar             ,  0.77460% ,122077.0,  2.719% ,85326.0,  2.474% , 
94, ,94.0, Slowbro-Mega       ,  0.72185% ,26804.0,  0.597% ,20860.0,  0.605% , 
95, ,95.0, Gyarados           ,  0.69983% ,102494.0,  2.282% ,77682.0,  2.252% , 
96, ,96.0, Torkoal            ,  0.68360% ,46528.0,  1.036% ,42045.0,  1.219% , 
97, ,97.0, Venusaur           ,  0.62735% ,48196.0,  1.073% ,35419.0,  1.027% , 
98, ,98.0, Ninetales-Alola    ,  0.61083% ,88978.0,  1.981% ,71372.0,  2.069% , 
99, ,99.0, Latias             ,  0.60842% ,47701.0,  1.062% ,34140.0,  0.990% , 
100, ,100.0, Gardevoir-Mega     ,  0.57754% ,75575.0,  1.683% ,50833.0,  1.474% , 
101, ,101.0, Blissey            ,  0.55497% ,53517.0,  1.192% ,39452.0,  1.144% , 
102, ,102.0, Porygon-Z          ,  0.53191% ,71999.0,  1.603% ,51059.0,  1.480% , 
103, ,103.0, Breloom            ,  0.51640% ,101357.0,  2.257% ,76522.0,  2.219% , 
104, ,104.0, Gallade-Mega       ,  0.51123% ,79040.0,  1.760% ,56078.0,  1.626% , 
105, ,105.0, Diggersby          ,  0.50525% ,33412.0,  0.744% ,24904.0,  0.722% , 
106, ,106.0, Shedinja           ,  0.50323% ,24481.0,  0.545% ,16494.0,  0.478% , 
107, ,107.0, Beedrill-Mega      ,  0.50318% ,106860.0,  2.380% ,80988.0,  2.348% , 
108, ,108.0, Salamence          ,  0.50145% ,89914.0,  2.002% ,64834.0,  1.880% , 
109, ,109.0, Abomasnow-Mega     ,  0.48493% ,11303.0,  0.252% ,8774.0,  0.254% , 
110, ,110.0, Conkeldurr         ,  0.45908% ,69436.0,  1.546% ,52873.0,  1.533% , 
111, ,111.0, Buzzwole           ,  0.45598% ,56422.0,  1.256% ,41881.0,  1.214% , 
112, ,112.0, Avalugg            ,  0.43152% ,10610.0,  0.236% ,7817.0,  0.227% , 
113, ,113.0, Azelf              ,  0.41853% ,40048.0,  0.892% ,36819.0,  1.068% , 
114, ,114.0, Starmie            ,  0.41189% ,51147.0,  1.139% ,37556.0,  1.089% , 
115, ,115.0, Talonflame         ,  0.40219% ,40500.0,  0.902% ,29722.0,  0.862% , 
116, ,116.0, Xurkitree          ,  0.40166% ,62851.0,  1.400% ,45892.0,  1.331% , 
117, ,117.0, Suicune            ,  0.39886% ,35966.0,  0.801% ,27317.0,  0.792% , 
118, ,118.0, Camerupt-Mega      ,  0.38977% ,18841.0,  0.420% ,14981.0,  0.434% , 
119, ,119.0, Nidoking           ,  0.38266% ,63686.0,  1.418% ,48924.0,  1.419% , 
120, ,120.0, Bronzong           ,  0.35101% ,28731.0,  0.640% ,24631.0,  0.714% , 
121, ,121.0, Scolipede          ,  0.34018% ,53166.0,  1.184% ,39051.0,  1.132% , 
122, ,122.0, Altaria-Mega       ,  0.30281% ,34470.0,  0.768% ,24902.0,  0.722% , 
123, ,123.0, Aerodactyl-Mega    ,  0.29920% ,41630.0,  0.927% ,30897.0,  0.896% , 
124, ,124.0, Cloyster           ,  0.29506% ,93316.0,  2.078% ,69625.0,  2.019% , 
125, ,125.0, Roserade           ,  0.26685% ,27969.0,  0.623% ,20587.0,  0.597% , 
126, ,126.0, Staraptor          ,  0.26379% ,82498.0,  1.837% ,62191.0,  1.803% , 
127, ,127.0, Swampert           ,  0.25828% ,35870.0,  0.799% ,30258.0,  0.877% , 
128, ,128.0, Minior             ,  0.24778% ,26351.0,  0.587% ,18116.0,  0.525% , 
129, ,129.0, Aggron-Mega        ,  0.24130% ,35245.0,  0.785% ,28849.0,  0.836% , 
130, ,130.0, Raichu-Alola       ,  0.23303% ,23454.0,  0.522% ,16570.0,  0.480% , 
131, ,131.0, Mandibuzz          ,  0.22079% ,28579.0,  0.636% ,22146.0,  0.642% , 
132, ,132.0, Metagross          ,  0.21894% ,58018.0,  1.292% ,43188.0,  1.252% , 
133, ,133.0, Stakataka          ,  0.21736% ,31106.0,  0.693% ,23269.0,  0.675% , 
134, ,134.0, Chesnaught         ,  0.21702% ,16682.0,  0.371% ,12444.0,  0.361% , 
135, ,135.0, Omastar            ,  0.21197% ,11096.0,  0.247% ,8343.0,  0.242% , 
136, ,136.0, Shuckle            ,  0.20871% ,69736.0,  1.553% ,61673.0,  1.788% , 
137, ,137.0, Uxie               ,  0.20517% ,31798.0,  0.708% ,29812.0,  0.864% , 
138, ,138.0, Tentacruel         ,  0.20257% ,45073.0,  1.004% ,34772.0,  1.008% , 
139, ,139.0, Moltres            ,  0.19178% ,16633.0,  0.370% ,12756.0,  0.370% , 
140, ,140.0, Snorlax            ,  0.19000% ,84106.0,  1.873% ,62493.0,  1.812% , 
