, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 42.47845% ,1035003.0, 27.506% ,880833.0, 30.895% , 
2, ,2.0, Clefable           , 24.52160% ,328694.0,  8.735% ,245499.0,  8.611% , 
3, ,3.0, Magearna           , 23.18999% ,399117.0, 10.607% ,313649.0, 11.001% , 
4, ,4.0, Zygarde            , 22.09746% ,307663.0,  8.176% ,223938.0,  7.854% , 
5, ,5.0, Heatran            , 20.08774% ,485005.0, 12.889% ,396549.0, 13.909% , 
6, ,6.0, Kartana            , 17.28154% ,419267.0, 11.142% ,306971.0, 10.767% , 
7, ,7.0, Chansey            , 16.91338% ,290750.0,  7.727% ,217264.0,  7.620% , 
8, ,8.0, Tapu Koko          , 15.96140% ,645127.0, 17.145% ,512677.0, 17.982% , 
9, ,9.0, Zapdos             , 14.29149% ,334495.0,  8.889% ,262730.0,  9.215% , 
10, ,10.0, Toxapex            , 14.00837% ,380448.0, 10.111% ,292001.0, 10.242% , 
11, ,11.0, Greninja-Ash       , 13.64575% ,519202.0, 13.798% ,381139.0, 13.368% , 
12, ,12.0, Ferrothorn         , 13.05857% ,540269.0, 14.358% ,458117.0, 16.068% , 
13, ,13.0, Skarmory           , 12.20800% ,225455.0,  5.992% ,184351.0,  6.466% , 
14, ,14.0, Tornadus-Therian   , 12.03867% ,156543.0,  4.160% ,121832.0,  4.273% , 
15, ,15.0, Tapu Lele          , 11.48960% ,334368.0,  8.886% ,249132.0,  8.738% , 
16, ,16.0, Sableye-Mega       , 10.50735% ,132672.0,  3.526% ,114453.0,  4.014% , 
17, ,17.0, Greninja           , 10.35167% ,352790.0,  9.376% ,269851.0,  9.465% , 
18, ,18.0, Tapu Bulu          ,  8.81173% ,234120.0,  6.222% ,179287.0,  6.288% , 
19, ,19.0, Scizor-Mega        ,  8.79384% ,247300.0,  6.572% ,190911.0,  6.696% , 
20, ,20.0, Tapu Fini          ,  8.45886% ,202361.0,  5.378% ,163689.0,  5.741% , 
21, ,21.0, Celesteela         ,  8.42257% ,251160.0,  6.675% ,197062.0,  6.912% , 
22, ,22.0, Tangrowth          ,  8.05773% ,162872.0,  4.328% ,123438.0,  4.329% , 
23, ,23.0, Excadrill          ,  7.21126% ,257018.0,  6.830% ,195944.0,  6.873% , 
24, ,24.0, Jirachi            ,  6.71584% ,133422.0,  3.546% ,101447.0,  3.558% , 
25, ,25.0, Amoonguss          ,  6.68589% ,129170.0,  3.433% ,95430.0,  3.347% , 
26, ,26.0, Magnezone          ,  6.54048% ,202447.0,  5.380% ,156727.0,  5.497% , 
27, ,27.0, Alakazam-Mega      ,  6.51925% ,188782.0,  5.017% ,126015.0,  4.420% , 
28, ,28.0, Tyranitar          ,  6.48777% ,237188.0,  6.303% ,182831.0,  6.413% , 
29, ,29.0, Hawlucha           ,  6.48681% ,281093.0,  7.470% ,187953.0,  6.592% , 
30, ,30.0, Mawile-Mega        ,  6.10041% ,160107.0,  4.255% ,117656.0,  4.127% , 
31, ,31.0, Venusaur-Mega      ,  5.97203% ,191329.0,  5.085% ,146266.0,  5.130% , 
32, ,32.0, Medicham-Mega      ,  5.82733% ,195376.0,  5.192% ,152987.0,  5.366% , 
33, ,33.0, Keldeo             ,  5.81489% ,146446.0,  3.892% ,109935.0,  3.856% , 
34, ,34.0, Quagsire           ,  5.71928% ,56201.0,  1.494% ,40446.0,  1.419% , 
