, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Incineroar         , 37.53350% ,52288.0, 14.769% ,0.0,  0.000% , 
2, ,2.0, Tapu Lele          , 35.56673% ,31245.0,  8.825% ,0.0,  0.000% , 
3, ,3.0, Tapu Fini          , 33.04156% ,30265.0,  8.548% ,0.0,  0.000% , 
4, ,4.0, Landorus-Therian   , 29.79203% ,49886.0, 14.090% ,0.0,  0.000% , 
5, ,5.0, Metagross-Mega     , 21.19236% ,22684.0,  6.407% ,0.0,  0.000% , 
6, ,6.0, Hoopa-Unbound      , 17.40048% ,8732.0,  2.466% ,0.0,  0.000% , 
7, ,7.0, Zapdos             , 16.17397% ,26155.0,  7.387% ,0.0,  0.000% , 
8, ,8.0, Stakataka          , 16.02509% ,12277.0,  3.468% ,0.0,  0.000% , 
9, ,9.0, Tapu Bulu          , 15.46070% ,18782.0,  5.305% ,0.0,  0.000% , 
10, ,10.0, Zygarde            , 14.22310% ,15446.0,  4.363% ,0.0,  0.000% , 
11, ,11.0, Amoonguss          , 13.71309% ,22960.0,  6.485% ,0.0,  0.000% , 
12, ,12.0, Bronzong           , 12.19895% ,9716.0,  2.744% ,0.0,  0.000% , 
13, ,13.0, Kartana            , 11.66379% ,21465.0,  6.063% ,0.0,  0.000% , 
14, ,14.0, Suicune            , 10.88667% ,8304.0,  2.345% ,0.0,  0.000% , 
15, ,15.0, Volcanion          , 10.88658% ,9955.0,  2.812% ,0.0,  0.000% , 
16, ,16.0, Deoxys-Attack      , 10.81477% ,7918.0,  2.236% ,0.0,  0.000% , 
17, ,17.0, Tapu Koko          , 10.71734% ,37462.0, 10.581% ,0.0,  0.000% , 
18, ,18.0, Torkoal            , 10.47250% ,9910.0,  2.799% ,0.0,  0.000% , 
19, ,19.0, Kommo-o            ,  9.87236% ,19601.0,  5.536% ,0.0,  0.000% , 
20, ,20.0, Togedemaru         ,  9.42977% ,7187.0,  2.030% ,0.0,  0.000% , 
21, ,21.0, Diancie            ,  9.25068% ,6633.0,  1.873% ,0.0,  0.000% , 
22, ,22.0, Gengar-Mega        ,  8.94227% ,10346.0,  2.922% ,0.0,  0.000% , 
23, ,23.0, Kyurem-Black       ,  8.79782% ,11886.0,  3.357% ,0.0,  0.000% , 
