, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 36.58496% ,28138.0, 12.522% ,0.0,  0.000% , 
2, ,2.0, Tapu Fini          , 33.10298% ,18184.0,  8.092% ,0.0,  0.000% , 
3, ,3.0, Zapdos             , 24.55122% ,14838.0,  6.603% ,0.0,  0.000% , 
4, ,4.0, Marshadow          , 23.93771% ,13478.0,  5.998% ,0.0,  0.000% , 
5, ,5.0, Tapu Lele          , 21.17245% ,17344.0,  7.719% ,0.0,  0.000% , 
6, ,6.0, Tapu Bulu          , 17.06865% ,10228.0,  4.552% ,0.0,  0.000% , 
7, ,7.0, Tapu Koko          , 15.97505% ,24617.0, 10.955% ,0.0,  0.000% , 
8, ,8.0, Scrafty            , 15.90350% ,6835.0,  3.042% ,0.0,  0.000% , 
9, ,9.0, Volcanion          , 14.59731% ,7035.0,  3.131% ,0.0,  0.000% , 
10, ,10.0, Metagross-Mega     , 13.82437% ,7970.0,  3.547% ,0.0,  0.000% , 
11, ,11.0, Salamence-Mega     , 13.53014% ,7702.0,  3.428% ,0.0,  0.000% , 
12, ,12.0, Tyranitar          , 12.88785% ,10698.0,  4.761% ,0.0,  0.000% , 
13, ,13.0, Hoopa-Unbound      , 12.15778% ,4440.0,  1.976% ,0.0,  0.000% , 
14, ,14.0, Celesteela         , 12.09355% ,16629.0,  7.400% ,0.0,  0.000% , 
15, ,15.0, Kyurem-Black       , 12.07652% ,5694.0,  2.534% ,0.0,  0.000% , 
16, ,16.0, Heatran            , 11.57295% ,12290.0,  5.469% ,0.0,  0.000% , 
17, ,17.0, Ferrothorn         , 10.36505% ,13043.0,  5.804% ,0.0,  0.000% , 
18, ,18.0, Zygarde            , 10.29915% ,4724.0,  2.102% ,0.0,  0.000% , 
19, ,19.0, Amoonguss          , 10.05647% ,9626.0,  4.284% ,0.0,  0.000% , 
20, ,20.0, Stakataka          ,  9.94207% ,14418.0,  6.416% ,0.0,  0.000% , 
21, ,21.0, Tyranitar-Mega     ,  9.88846% ,6599.0,  2.937% ,0.0,  0.000% , 
