, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 51.38374% ,1497947.0, 31.185% ,1294878.0, 34.866% , 
2, ,2.0, Magearna           , 31.12409% ,718831.0, 14.965% ,571073.0, 15.377% , 
3, ,3.0, Ferrothorn         , 22.17727% ,789757.0, 16.441% ,676295.0, 18.210% , 
4, ,4.0, Greninja-Ash       , 21.66330% ,845358.0, 17.599% ,619491.0, 16.681% , 
5, ,5.0, Tapu Koko          , 18.09524% ,719515.0, 14.979% ,573172.0, 15.433% , 
6, ,6.0, Kartana            , 16.67718% ,614920.0, 12.802% ,450699.0, 12.136% , 
7, ,7.0, Tornadus-Therian   , 16.47543% ,423897.0,  8.825% ,333359.0,  8.976% , 
8, ,8.0, Heatran            , 15.96598% ,639966.0, 13.323% ,527170.0, 14.195% , 
9, ,9.0, Toxapex            , 15.74847% ,483925.0, 10.075% ,377754.0, 10.171% , 
10, ,10.0, Tapu Fini          , 13.01128% ,370444.0,  7.712% ,304726.0,  8.205% , 
11, ,11.0, Chansey            , 12.89572% ,346143.0,  7.206% ,263102.0,  7.084% , 
12, ,12.0, Medicham-Mega      , 11.99882% ,263389.0,  5.483% ,209439.0,  5.639% , 
13, ,13.0, Tapu Lele          , 11.24566% ,424206.0,  8.831% ,316954.0,  8.534% , 
14, ,14.0, Zapdos             , 11.11716% ,448911.0,  9.346% ,360877.0,  9.717% , 
15, ,15.0, Rotom-Wash         , 10.67233% ,495383.0, 10.313% ,419806.0, 11.304% , 
16, ,16.0, Tangrowth          , 10.19137% ,255098.0,  5.311% ,199804.0,  5.380% , 
17, ,17.0, Lopunny-Mega       , 10.18773% ,298134.0,  6.207% ,230887.0,  6.217% , 
18, ,18.0, Garchomp           , 10.09978% ,494599.0, 10.297% ,392657.0, 10.573% , 
19, ,19.0, Clefable           ,  9.65575% ,288291.0,  6.002% ,213598.0,  5.751% , 
20, ,20.0, Greninja           ,  9.47991% ,484054.0, 10.077% ,370377.0,  9.973% , 
