, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 42.70520% ,781471.0, 25.375% ,662429.0, 28.306% , 
2, ,2.0, Zygarde            , 25.23958% ,322777.0, 10.481% ,242626.0, 10.368% , 
3, ,3.0, Magearna           , 24.05077% ,353569.0, 11.481% ,281172.0, 12.015% , 
4, ,4.0, Tapu Lele          , 17.58973% ,296836.0,  9.638% ,218161.0,  9.322% , 
5, ,5.0, Greninja-Ash       , 17.04780% ,452122.0, 14.681% ,337350.0, 14.415% , 
6, ,6.0, Greninja           , 16.32076% ,349742.0, 11.356% ,262867.0, 11.233% , 
7, ,7.0, Tangrowth          , 16.15493% ,259355.0,  8.421% ,205376.0,  8.776% , 
8, ,8.0, Chansey            , 14.75945% ,218942.0,  7.109% ,166940.0,  7.134% , 
9, ,9.0, Tapu Koko          , 14.13984% ,436176.0, 14.163% ,336934.0, 14.398% , 
10, ,10.0, Heatran            , 13.96096% ,357028.0, 11.593% ,291212.0, 12.444% , 
11, ,11.0, Ferrothorn         , 13.57135% ,399828.0, 12.983% ,339805.0, 14.520% , 
12, ,12.0, Tapu Fini          , 13.46625% ,334826.0, 10.872% ,268786.0, 11.486% , 
13, ,13.0, Skarmory           , 13.36255% ,237036.0,  7.697% ,195678.0,  8.362% , 
14, ,14.0, Celesteela         , 12.27125% ,229747.0,  7.460% ,180095.0,  7.696% , 
15, ,15.0, Dugtrio            , 11.88736% ,134934.0,  4.381% ,97883.0,  4.183% , 
16, ,16.0, Keldeo             , 11.47656% ,152846.0,  4.963% ,115385.0,  4.931% , 
17, ,17.0, Garchomp           , 11.26251% ,333017.0, 10.813% ,251998.0, 10.768% , 
18, ,18.0, Zapdos             , 10.60376% ,179298.0,  5.822% ,141727.0,  6.056% , 
19, ,19.0, Latios             , 10.40111% ,201308.0,  6.537% ,143085.0,  6.114% , 
20, ,20.0, Mew                , 10.18721% ,157296.0,  5.107% ,126204.0,  5.393% , 
21, ,21.0, Toxapex            ,  9.90326% ,227311.0,  7.381% ,173903.0,  7.431% , 
22, ,22.0, Mawile-Mega        ,  9.83376% ,175436.0,  5.696% ,128702.0,  5.500% , 
23, ,23.0, Medicham-Mega      ,  9.03964% ,205247.0,  6.664% ,159085.0,  6.798% , 
24, ,24.0, Excadrill          ,  8.32043% ,251592.0,  8.169% ,190144.0,  8.125% , 
25, ,25.0, Venusaur-Mega      ,  7.94436% ,155199.0,  5.039% ,118186.0,  5.050% , 
26, ,26.0, Pinsir-Mega        ,  7.67408% ,123866.0,  4.022% ,86643.0,  3.702% , 
27, ,27.0, Pelipper           ,  7.57481% ,184628.0,  5.995% ,168317.0,  7.192% , 
28, ,28.0, Mimikyu            ,  7.28560% ,241475.0,  7.841% ,169723.0,  7.252% , 
29, ,29.0, Scizor-Mega        ,  7.12655% ,180840.0,  5.872% ,140337.0,  5.997% , 
30, ,30.0, Gengar             ,  7.06965% ,187253.0,  6.080% ,131158.0,  5.605% , 
31, ,31.0, Clefable           ,  7.00905% ,136017.0,  4.417% ,98615.0,  4.214% , 
32, ,32.0, Tapu Bulu          ,  6.90497% ,162529.0,  5.277% ,123035.0,  5.257% , 
33, ,33.0, Sableye-Mega       ,  6.61263% ,98173.0,  3.188% ,83555.0,  3.570% , 
34, ,34.0, Magnezone          ,  6.56000% ,180276.0,  5.854% ,140410.0,  6.000% , 
35, ,35.0, Bisharp            ,  6.49988% ,146305.0,  4.751% ,102117.0,  4.364% , 
36, ,36.0, Swampert-Mega      ,  6.39924% ,160734.0,  5.219% ,131397.0,  5.615% , 
37, ,37.0, Kingdra            ,  5.78631% ,124112.0,  4.030% ,86707.0,  3.705% , 
38, ,38.0, Alakazam-Mega      ,  5.31519% ,149119.0,  4.842% ,101837.0,  4.352% , 
39, ,39.0, Tornadus-Therian   ,  4.92173% ,71101.0,  2.309% ,54205.0,  2.316% , 
40, ,40.0, Kyurem-Black       ,  4.52071% ,97906.0,  3.179% ,71902.0,  3.072% , 
41, ,41.0, Weavile            ,  4.41054% ,130536.0,  4.239% ,94304.0,  4.030% , 
42, ,42.0, Heracross-Mega     ,  4.39166% ,108265.0,  3.515% ,77874.0,  3.328% , 
43, ,43.0, Manectric-Mega     ,  4.36306% ,161723.0,  5.251% ,131486.0,  5.619% , 
44, ,44.0, Charizard-Mega-X   ,  4.17626% ,207738.0,  6.745% ,154874.0,  6.618% , 
45, ,45.0, Marowak-Alola      ,  4.17302% ,188573.0,  6.123% ,142072.0,  6.071% , 
46, ,46.0, Tyranitar          ,  4.11671% ,170584.0,  5.539% ,133503.0,  5.705% , 
