, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 39.90519% ,41697.0, 10.721% ,0.0,  0.000% , 
2, ,2.0, Marshadow          , 31.53579% ,27288.0,  7.016% ,0.0,  0.000% , 
3, ,3.0, Tapu Fini          , 31.33590% ,29241.0,  7.518% ,0.0,  0.000% , 
4, ,4.0, Heatran            , 20.73578% ,20045.0,  5.154% ,0.0,  0.000% , 
5, ,5.0, Tapu Lele          , 20.60443% ,33653.0,  8.653% ,0.0,  0.000% , 
6, ,6.0, Tapu Koko          , 20.56835% ,49012.0, 12.601% ,0.0,  0.000% , 
7, ,7.0, Zapdos             , 19.08916% ,22475.0,  5.779% ,0.0,  0.000% , 
8, ,8.0, Salamence-Mega     , 19.01001% ,15317.0,  3.938% ,0.0,  0.000% , 
9, ,9.0, Aegislash          , 15.33771% ,21667.0,  5.571% ,0.0,  0.000% , 
10, ,10.0, Tapu Bulu          , 14.96706% ,16039.0,  4.124% ,0.0,  0.000% , 
11, ,11.0, Amoonguss          , 14.16041% ,15675.0,  4.030% ,0.0,  0.000% , 
12, ,12.0, Pelipper           , 12.82917% ,26002.0,  6.685% ,0.0,  0.000% , 
13, ,13.0, Hoopa-Unbound      , 12.75983% ,9988.0,  2.568% ,0.0,  0.000% , 
14, ,14.0, Tyranitar          , 12.04748% ,18904.0,  4.860% ,0.0,  0.000% , 
15, ,15.0, Charizard-Mega-Y   , 11.71324% ,32282.0,  8.300% ,0.0,  0.000% , 
16, ,16.0, Ferrothorn         , 11.33889% ,22359.0,  5.749% ,0.0,  0.000% , 
17, ,17.0, Volcanion          , 11.33283% ,11584.0,  2.978% ,0.0,  0.000% , 
18, ,18.0, Scrafty            , 10.77933% ,9790.0,  2.517% ,0.0,  0.000% , 
19, ,19.0, Gardevoir-Mega     , 10.34628% ,13310.0,  3.422% ,0.0,  0.000% , 
20, ,20.0, Metagross-Mega     ,  9.97352% ,11557.0,  2.971% ,0.0,  0.000% , 
21, ,21.0, Kingdra            ,  9.23998% ,16897.0,  4.344% ,0.0,  0.000% , 
22, ,22.0, Celesteela         ,  8.93061% ,27448.0,  7.057% ,0.0,  0.000% , 
23, ,23.0, Diancie            ,  8.53898% ,7643.0,  1.965% ,0.0,  0.000% , 
24, ,24.0, Deoxys-Attack      ,  7.79151% ,9134.0,  2.348% ,0.0,  0.000% , 
25, ,25.0, Kyurem-Black       ,  7.58538% ,6815.0,  1.752% ,0.0,  0.000% , 
26, ,26.0, Bronzong           ,  7.51970% ,8214.0,  2.112% ,0.0,  0.000% , 
27, ,27.0, Swampert-Mega      ,  6.41050% ,16932.0,  4.353% ,0.0,  0.000% , 
28, ,28.0, Genesect           ,  6.21027% ,6938.0,  1.784% ,0.0,  0.000% , 
29, ,29.0, Zygarde            ,  5.85629% ,7643.0,  1.965% ,0.0,  0.000% , 
30, ,30.0, Snorlax            ,  5.63193% ,23958.0,  6.160% ,0.0,  0.000% , 
31, ,31.0, Excadrill          ,  5.62567% ,13463.0,  3.461% ,0.0,  0.000% , 
32, ,32.0, Mawile-Mega        ,  5.61582% ,10472.0,  2.692% ,0.0,  0.000% , 
33, ,33.0, Kartana            ,  4.98126% ,19503.0,  5.014% ,0.0,  0.000% , 
34, ,34.0, Thundurus          ,  4.67192% ,4994.0,  1.284% ,0.0,  0.000% , 
35, ,35.0, Porygon2           ,  4.63164% ,18053.0,  4.642% ,0.0,  0.000% , 
36, ,36.0, Politoed           ,  4.60956% ,15681.0,  4.032% ,0.0,  0.000% , 
37, ,37.0, Gigalith           ,  4.29166% ,9215.0,  2.369% ,0.0,  0.000% , 
38, ,38.0, Ninetales-Alola    ,  4.10146% ,21997.0,  5.656% ,0.0,  0.000% , 
39, ,39.0, Gengar-Mega        ,  3.70643% ,9155.0,  2.354% ,0.0,  0.000% , 
40, ,40.0, Raichu             ,  3.67143% ,7120.0,  1.831% ,0.0,  0.000% , 
41, ,41.0, Suicune            ,  3.61662% ,6139.0,  1.578% ,0.0,  0.000% , 
42, ,42.0, Thundurus-Therian  ,  3.61033% ,8305.0,  2.135% ,0.0,  0.000% , 
43, ,43.0, Meloetta           ,  3.47516% ,1388.0,  0.357% ,0.0,  0.000% , 
44, ,44.0, Abomasnow-Mega     ,  3.31615% ,6718.0,  1.727% ,0.0,  0.000% , 
45, ,45.0, Shaymin-Sky        ,  3.31217% ,3262.0,  0.839% ,0.0,  0.000% , 
46, ,46.0, Ludicolo           ,  3.29620% ,9429.0,  2.424% ,0.0,  0.000% , 
47, ,47.0, Blastoise-Mega     ,  3.21302% ,6118.0,  1.573% ,0.0,  0.000% , 
48, ,48.0, Lopunny-Mega       ,  3.19737% ,9652.0,  2.482% ,0.0,  0.000% , 
49, ,49.0, Victini            ,  3.10451% ,6553.0,  1.685% ,0.0,  0.000% , 
50, ,50.0, Gyarados-Mega      ,  2.68750% ,7202.0,  1.852% ,0.0,  0.000% , 
51, ,51.0, Tyranitar-Mega     ,  2.60375% ,9826.0,  2.526% ,0.0,  0.000% , 
52, ,52.0, Aerodactyl         ,  2.58136% ,3920.0,  1.008% ,0.0,  0.000% , 
53, ,53.0, Hippowdon          ,  2.56783% ,4405.0,  1.133% ,0.0,  0.000% , 
54, ,54.0, Milotic            ,  2.45309% ,16669.0,  4.286% ,0.0,  0.000% , 
55, ,55.0, Camerupt-Mega      ,  2.34204% ,8773.0,  2.256% ,0.0,  0.000% , 
56, ,56.0, Volcarona          ,  2.28387% ,22088.0,  5.679% ,0.0,  0.000% , 
57, ,57.0, Mew                ,  2.22347% ,8429.0,  2.167% ,0.0,  0.000% , 
58, ,58.0, Scizor-Mega        ,  2.21024% ,6464.0,  1.662% ,0.0,  0.000% , 
59, ,59.0, Arcanine           ,  2.19365% ,36738.0,  9.446% ,0.0,  0.000% , 
60, ,60.0, Landorus           ,  1.93750% ,2425.0,  0.623% ,0.0,  0.000% , 
61, ,61.0, Rotom-Wash         ,  1.91278% ,13178.0,  3.388% ,0.0,  0.000% , 
62, ,62.0, Mimikyu            ,  1.81258% ,22718.0,  5.841% ,0.0,  0.000% , 
63, ,63.0, Marowak-Alola      ,  1.80661% ,21215.0,  5.455% ,0.0,  0.000% , 
64, ,64.0, Pheromosa          ,  1.76599% ,8184.0,  2.104% ,0.0,  0.000% , 
65, ,65.0, Garchomp           ,  1.76255% ,32918.0,  8.464% ,0.0,  0.000% , 
66, ,66.0, Cresselia          ,  1.75307% ,11528.0,  2.964% ,0.0,  0.000% , 
