, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 42.55849% ,452507.0, 21.220% ,381317.0, 24.085% , 
2, ,2.0, Metagross-Mega     , 35.44555% ,344716.0, 16.165% ,249662.0, 15.769% , 
3, ,3.0, Tapu Fini          , 26.02727% ,334077.0, 15.666% ,267060.0, 16.868% , 
4, ,4.0, Pheromosa          , 21.43362% ,239768.0, 11.244% ,178050.0, 11.246% , 
5, ,5.0, Tapu Lele          , 19.82681% ,270380.0, 12.679% ,187401.0, 11.837% , 
6, ,6.0, Greninja-Ash       , 18.44652% ,319296.0, 14.973% ,237482.0, 15.000% , 
7, ,7.0, Greninja           , 16.82226% ,156852.0,  7.355% ,115525.0,  7.297% , 
8, ,8.0, Magearna           , 15.16313% ,167496.0,  7.854% ,126982.0,  8.021% , 
9, ,9.0, Ferrothorn         , 14.46268% ,234813.0, 11.011% ,199480.0, 12.600% , 
10, ,10.0, Garchomp           , 13.71153% ,271220.0, 12.718% ,204455.0, 12.914% , 
11, ,11.0, Skarmory           , 13.28319% ,158016.0,  7.410% ,129883.0,  8.204% , 
12, ,12.0, Toxapex            , 13.13820% ,217347.0, 10.192% ,163103.0, 10.302% , 
13, ,13.0, Excadrill          , 12.92796% ,169662.0,  7.956% ,126353.0,  7.981% , 
14, ,14.0, Celesteela         , 12.82128% ,200845.0,  9.418% ,153767.0,  9.712% , 
15, ,15.0, Tapu Koko          , 12.09344% ,274089.0, 12.853% ,204709.0, 12.930% , 
16, ,16.0, Heatran            , 11.85842% ,192148.0,  9.011% ,154840.0,  9.780% , 
17, ,17.0, Dugtrio            , 11.82924% ,96352.0,  4.518% ,70965.0,  4.482% , 
18, ,18.0, Chansey            , 11.74248% ,119090.0,  5.585% ,88549.0,  5.593% , 
19, ,19.0, Scizor-Mega        ,  9.87898% ,172343.0,  8.082% ,129981.0,  8.210% , 
20, ,20.0, Zygarde            ,  9.76530% ,63882.0,  2.996% ,47648.0,  3.010% , 
21, ,21.0, Sableye-Mega       ,  9.53506% ,87307.0,  4.094% ,73706.0,  4.656% , 
22, ,22.0, Hoopa-Unbound      ,  9.32849% ,78389.0,  3.676% ,53742.0,  3.395% , 
23, ,23.0, Kartana            ,  7.16542% ,154735.0,  7.256% ,109377.0,  6.909% , 
24, ,24.0, Clefable           ,  7.14877% ,74281.0,  3.483% ,51463.0,  3.251% , 
25, ,25.0, Magnezone          ,  7.12105% ,164607.0,  7.719% ,126556.0,  7.994% , 
26, ,26.0, Nihilego           ,  7.00620% ,99557.0,  4.669% ,77334.0,  4.885% , 
27, ,27.0, Tangrowth          ,  6.93229% ,79902.0,  3.747% ,61676.0,  3.896% , 
28, ,28.0, Marowak-Alola      ,  6.86764% ,236901.0, 11.109% ,175224.0, 11.068% , 
29, ,29.0, Mimikyu            ,  6.47224% ,204433.0,  9.587% ,140828.0,  8.895% , 
30, ,30.0, Zapdos             ,  6.19620% ,84320.0,  3.954% ,66230.0,  4.183% , 
31, ,31.0, Pinsir-Mega        ,  6.16747% ,86627.0,  4.062% ,59250.0,  3.742% , 
32, ,32.0, Volcarona          ,  6.13696% ,121986.0,  5.720% ,87068.0,  5.500% , 
33, ,33.0, Charizard-Mega-X   ,  5.93199% ,184528.0,  8.653% ,133885.0,  8.457% , 
34, ,34.0, Tapu Bulu          ,  5.73624% ,140381.0,  6.583% ,100972.0,  6.378% , 
35, ,35.0, Gengar             ,  5.47854% ,79557.0,  3.731% ,55028.0,  3.476% , 
36, ,36.0, Mamoswine          ,  5.18287% ,117281.0,  5.500% ,96960.0,  6.124% , 
37, ,37.0, Dragonite          ,  4.86126% ,96079.0,  4.505% ,66817.0,  4.220% , 
38, ,38.0, Venusaur-Mega      ,  4.62837% ,129844.0,  6.089% ,97805.0,  6.178% , 
39, ,39.0, Tyranitar          ,  4.39931% ,130316.0,  6.111% ,100556.0,  6.351% , 
40, ,40.0, Latios             ,  4.30387% ,102108.0,  4.788% ,69625.0,  4.398% , 
