, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 40.42436% ,1049317.0, 27.202% ,897660.0, 30.569% , 
2, ,2.0, Magearna           , 26.11410% ,399627.0, 10.360% ,312585.0, 10.645% , 
3, ,3.0, Heatran            , 22.12863% ,611418.0, 15.850% ,505755.0, 17.223% , 
4, ,4.0, Clefable           , 18.92449% ,340185.0,  8.819% ,255444.0,  8.699% , 
5, ,5.0, Chansey            , 18.83865% ,307271.0,  7.966% ,232090.0,  7.904% , 
6, ,6.0, Zygarde            , 17.57293% ,388558.0, 10.073% ,284785.0,  9.698% , 
7, ,7.0, Tapu Koko          , 16.95828% ,550110.0, 14.261% ,437376.0, 14.894% , 
8, ,8.0, Greninja-Ash       , 16.56466% ,599389.0, 15.539% ,440327.0, 14.995% , 
9, ,9.0, Zapdos             , 16.44210% ,362034.0,  9.385% ,289320.0,  9.852% , 
10, ,10.0, Toxapex            , 15.50543% ,363195.0,  9.415% ,279175.0,  9.507% , 
11, ,11.0, Ferrothorn         , 15.17344% ,588896.0, 15.266% ,498838.0, 16.987% , 
12, ,12.0, Tornadus-Therian   , 15.07907% ,263850.0,  6.840% ,207686.0,  7.072% , 
13, ,13.0, Greninja           , 13.13883% ,367480.0,  9.527% ,282702.0,  9.627% , 
14, ,14.0, Tapu Bulu          , 12.45171% ,299761.0,  7.771% ,232110.0,  7.904% , 
15, ,15.0, Tangrowth          , 12.35590% ,245596.0,  6.367% ,190808.0,  6.498% , 
16, ,16.0, Skarmory           , 11.72566% ,203539.0,  5.277% ,166005.0,  5.653% , 
17, ,17.0, Tapu Lele          , 11.35975% ,310845.0,  8.058% ,232088.0,  7.903% , 
18, ,18.0, Kartana            , 11.33499% ,410466.0, 10.641% ,298279.0, 10.158% , 
19, ,19.0, Excadrill          , 10.19294% ,283404.0,  7.347% ,218552.0,  7.443% , 
20, ,20.0, Mawile-Mega        ,  9.46409% ,228897.0,  5.934% ,166540.0,  5.671% , 
21, ,21.0, Scizor-Mega        ,  8.05390% ,239722.0,  6.215% ,185336.0,  6.311% , 
22, ,22.0, Alakazam-Mega      ,  7.89846% ,270386.0,  7.009% ,179707.0,  6.120% , 
23, ,23.0, Medicham-Mega      ,  7.87950% ,181620.0,  4.708% ,140914.0,  4.799% , 
24, ,24.0, Sableye-Mega       ,  7.48347% ,128068.0,  3.320% ,109975.0,  3.745% , 
25, ,25.0, Keldeo             ,  7.34716% ,144711.0,  3.751% ,109886.0,  3.742% , 
26, ,26.0, Hippowdon          ,  6.96185% ,56024.0,  1.452% ,47885.0,  1.631% , 
27, ,27.0, Tapu Fini          ,  6.73051% ,211525.0,  5.484% ,172407.0,  5.871% , 
28, ,28.0, Venusaur-Mega      ,  6.39211% ,148650.0,  3.854% ,114109.0,  3.886% , 
29, ,29.0, Serperior          ,  6.29013% ,266653.0,  6.913% ,192569.0,  6.558% , 
30, ,30.0, Volcarona          ,  6.28743% ,272654.0,  7.068% ,194774.0,  6.633% , 
31, ,31.0, Magnezone          ,  6.20505% ,209858.0,  5.440% ,162699.0,  5.541% , 
32, ,32.0, Hawlucha           ,  6.06597% ,250209.0,  6.486% ,168569.0,  5.740% , 
33, ,33.0, Gliscor            ,  5.74521% ,332198.0,  8.612% ,256886.0,  8.748% , 
34, ,34.0, Celesteela         ,  5.56882% ,248947.0,  6.454% ,195554.0,  6.659% , 
35, ,35.0, Blacephalon        ,  5.41319% ,200996.0,  5.211% ,145027.0,  4.939% , 
36, ,36.0, Kyurem-Black       ,  5.40737% ,189238.0,  4.906% ,141229.0,  4.809% , 
37, ,37.0, Rotom-Wash         ,  4.73463% ,277136.0,  7.184% ,230068.0,  7.835% , 
38, ,38.0, Charizard-Mega-X   ,  4.66640% ,258636.0,  6.705% ,193848.0,  6.601% , 
39, ,39.0, Bisharp            ,  4.55330% ,161828.0,  4.195% ,113369.0,  3.861% , 
40, ,40.0, Garchomp           ,  4.52575% ,280693.0,  7.277% ,213802.0,  7.281% , 
41, ,41.0, Gastrodon          ,  4.49809% ,145993.0,  3.785% ,114905.0,  3.913% , 
42, ,42.0, Lopunny-Mega       ,  4.46702% ,210651.0,  5.461% ,161121.0,  5.487% , 
43, ,43.0, Latias-Mega        ,  4.46518% ,33570.0,  0.870% ,23887.0,  0.813% , 
44, ,44.0, Pinsir-Mega        ,  4.44854% ,136595.0,  3.541% ,96058.0,  3.271% , 
45, ,45.0, Jirachi            ,  4.36406% ,128379.0,  3.328% ,96053.0,  3.271% , 
46, ,46.0, Tyranitar          ,  4.30541% ,225280.0,  5.840% ,175074.0,  5.962% , 
47, ,47.0, Swampert-Mega      ,  3.98043% ,170649.0,  4.424% ,137783.0,  4.692% , 
48, ,48.0, Gyarados-Mega      ,  3.84829% ,157375.0,  4.080% ,117573.0,  4.004% , 
49, ,49.0, Pelipper           ,  3.67365% ,167877.0,  4.352% ,153424.0,  5.225% , 
50, ,50.0, Hoopa-Unbound      ,  3.53150% ,125127.0,  3.244% ,87376.0,  2.975% , 
51, ,51.0, Diancie-Mega       ,  3.37072% ,86948.0,  2.254% ,70402.0,  2.397% , 
