, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 40.23478% ,1172685.0, 28.474% ,1006344.0, 31.975% , 
2, ,2.0, Magearna           , 25.70403% ,461273.0, 11.200% ,359109.0, 11.410% , 
3, ,3.0, Zygarde            , 23.68640% ,392008.0,  9.518% ,285757.0,  9.079% , 
4, ,4.0, Heatran            , 21.57401% ,582878.0, 14.153% ,481735.0, 15.306% , 
5, ,5.0, Ferrothorn         , 18.13374% ,644317.0, 15.645% ,550705.0, 17.498% , 
6, ,6.0, Tornadus-Therian   , 17.20101% ,227351.0,  5.520% ,180707.0,  5.742% , 
7, ,7.0, Chansey            , 16.82700% ,305061.0,  7.407% ,230349.0,  7.319% , 
8, ,8.0, Toxapex            , 16.50275% ,422150.0, 10.250% ,327298.0, 10.399% , 
9, ,9.0, Kartana            , 16.10712% ,450309.0, 10.934% ,329822.0, 10.480% , 
10, ,10.0, Greninja-Ash       , 15.68455% ,607324.0, 14.746% ,448898.0, 14.263% , 
11, ,11.0, Clefable           , 15.25731% ,383496.0,  9.312% ,291866.0,  9.274% , 
12, ,12.0, Tapu Lele          , 14.59752% ,345332.0,  8.385% ,258739.0,  8.221% , 
13, ,13.0, Greninja           , 13.44948% ,422597.0, 10.261% ,324247.0, 10.302% , 
14, ,14.0, Excadrill          , 13.28795% ,300692.0,  7.301% ,235188.0,  7.473% , 
15, ,15.0, Tapu Koko          , 13.06242% ,635234.0, 15.424% ,503879.0, 16.010% , 
16, ,16.0, Zapdos             , 11.09663% ,307537.0,  7.467% ,242481.0,  7.704% , 
17, ,17.0, Tapu Bulu          , 10.60012% ,262281.0,  6.368% ,202506.0,  6.434% , 
18, ,18.0, Skarmory           , 10.52997% ,236187.0,  5.735% ,194446.0,  6.178% , 
19, ,19.0, Tangrowth          , 10.15774% ,246930.0,  5.996% ,193079.0,  6.135% , 
20, ,20.0, Mawile-Mega        , 10.03853% ,196612.0,  4.774% ,145988.0,  4.639% , 
21, ,21.0, Scizor-Mega        ,  9.92963% ,268943.0,  6.530% ,209128.0,  6.645% , 
22, ,22.0, Gliscor            ,  8.02233% ,310167.0,  7.531% ,241845.0,  7.684% , 
23, ,23.0, Swampert-Mega      ,  7.91328% ,182267.0,  4.426% ,148512.0,  4.719% , 
24, ,24.0, Pelipper           ,  7.72981% ,175083.0,  4.251% ,159435.0,  5.066% , 
25, ,25.0, Blacephalon        ,  6.90262% ,234281.0,  5.689% ,171329.0,  5.444% , 
26, ,26.0, Hawlucha           ,  6.73169% ,270831.0,  6.576% ,183985.0,  5.846% , 
27, ,27.0, Sableye-Mega       ,  6.47182% ,146782.0,  3.564% ,126522.0,  4.020% , 
28, ,28.0, Alakazam-Mega      ,  6.05697% ,259728.0,  6.306% ,175633.0,  5.580% , 
29, ,29.0, Gyarados-Mega      ,  6.03719% ,160579.0,  3.899% ,120380.0,  3.825% , 
30, ,30.0, Celesteela         ,  5.89331% ,297134.0,  7.215% ,236049.0,  7.500% , 
31, ,31.0, Tyranitar          ,  5.88968% ,254227.0,  6.173% ,196468.0,  6.242% , 
32, ,32.0, Volcarona          ,  5.59901% ,284728.0,  6.913% ,204866.0,  6.509% , 
33, ,33.0, Tapu Fini          ,  5.48710% ,235771.0,  5.725% ,192354.0,  6.112% , 
34, ,34.0, Pinsir-Mega        ,  5.25331% ,138605.0,  3.365% ,97640.0,  3.102% , 
35, ,35.0, Keldeo             ,  5.15578% ,152443.0,  3.701% ,114902.0,  3.651% , 
36, ,36.0, Medicham-Mega      ,  5.15230% ,222503.0,  5.403% ,174351.0,  5.540% , 
37, ,37.0, Magnezone          ,  5.09753% ,221712.0,  5.383% ,171913.0,  5.462% , 
38, ,38.0, Mimikyu            ,  4.93437% ,269970.0,  6.555% ,187537.0,  5.959% , 
39, ,39.0, Victini            ,  4.70008% ,177829.0,  4.318% ,136469.0,  4.336% , 
40, ,40.0, Serperior          ,  4.46960% ,197632.0,  4.799% ,143641.0,  4.564% , 
41, ,41.0, Jirachi            ,  4.46163% ,154170.0,  3.743% ,118315.0,  3.759% , 
42, ,42.0, Latias-Mega        ,  4.25322% ,61207.0,  1.486% ,44873.0,  1.426% , 
43, ,43.0, Bisharp            ,  3.98385% ,191832.0,  4.658% ,134452.0,  4.272% , 
44, ,44.0, Weavile            ,  3.96826% ,133136.0,  3.233% ,95631.0,  3.039% , 
45, ,45.0, Lopunny-Mega       ,  3.94114% ,232836.0,  5.653% ,177095.0,  5.627% , 
46, ,46.0, Venusaur-Mega      ,  3.85723% ,173409.0,  4.211% ,133145.0,  4.230% , 
47, ,47.0, Manaphy            ,  3.83395% ,54956.0,  1.334% ,39256.0,  1.247% , 
48, ,48.0, Hippowdon          ,  3.74458% ,62092.0,  1.508% ,53663.0,  1.705% , 
49, ,49.0, Gastrodon          ,  3.72797% ,125971.0,  3.059% ,100462.0,  3.192% , 
50, ,50.0, Latios-Mega        ,  3.72682% ,126214.0,  3.065% ,93292.0,  2.964% , 
51, ,51.0, Gyarados           ,  3.69579% ,116975.0,  2.840% ,88987.0,  2.827% , 
52, ,52.0, Kingdra            ,  3.68219% ,76968.0,  1.869% ,53939.0,  1.714% , 
53, ,53.0, Charizard-Mega-X   ,  3.66295% ,279354.0,  6.783% ,210207.0,  6.679% , 
54, ,54.0, Garchomp           ,  3.31572% ,301020.0,  7.309% ,228401.0,  7.257% , 
55, ,55.0, Ditto              ,  3.25886% ,55137.0,  1.339% ,40432.0,  1.285% , 
56, ,56.0, Zeraora            ,  3.23733% ,343016.0,  8.329% ,263103.0,  8.360% , 
57, ,57.0, Mew                ,  3.21239% ,180772.0,  4.389% ,140796.0,  4.474% , 
58, ,58.0, Diancie-Mega       ,  3.15212% ,99110.0,  2.406% ,78125.0,  2.482% , 
59, ,59.0, Reuniclus          ,  2.97608% ,46284.0,  1.124% ,33616.0,  1.068% , 
60, ,60.0, Amoonguss          ,  2.92688% ,100554.0,  2.442% ,75208.0,  2.390% , 
61, ,61.0, Ninetales-Alola    ,  2.83004% ,134891.0,  3.275% ,108153.0,  3.436% , 
62, ,62.0, Kyurem-Black       ,  2.78411% ,172576.0,  4.190% ,127986.0,  4.067% , 
63, ,63.0, Rotom-Wash         ,  2.76150% ,271602.0,  6.595% ,225210.0,  7.156% , 
64, ,64.0, Quagsire           ,  2.38974% ,47512.0,  1.154% ,35019.0,  1.113% , 
65, ,65.0, Hoopa-Unbound      ,  2.29503% ,112330.0,  2.727% ,78021.0,  2.479% , 
66, ,66.0, Tyranitar-Mega     ,  2.19947% ,99038.0,  2.405% ,73803.0,  2.345% , 
67, ,67.0, Latios             ,  2.13403% ,167020.0,  4.055% ,119540.0,  3.798% , 
68, ,68.0, Charizard-Mega-Y   ,  2.04166% ,203001.0,  4.929% ,160286.0,  5.093% , 
69, ,69.0, Crawdaunt          ,  1.93554% ,59021.0,  1.433% ,44200.0,  1.404% , 
70, ,70.0, Slowbro-Mega       ,  1.89196% ,24834.0,  0.603% ,18596.0,  0.591% , 
71, ,71.0, Araquanid          ,  1.83246% ,75814.0,  1.841% ,66452.0,  2.111% , 
72, ,72.0, Alomomola          ,  1.60847% ,20772.0,  0.504% ,15793.0,  0.502% , 
73, ,73.0, Ribombee           ,  1.52048% ,40830.0,  0.991% ,36550.0,  1.161% , 
74, ,74.0, Muk-Alola          ,  1.51612% ,73869.0,  1.794% ,56672.0,  1.801% , 
75, ,75.0, Azumarill          ,  1.49495% ,114166.0,  2.772% ,87002.0,  2.764% , 
76, ,76.0, Marowak-Alola      ,  1.40994% ,70382.0,  1.709% ,53748.0,  1.708% , 
77, ,77.0, Slowbro            ,  1.30493% ,36422.0,  0.884% ,27537.0,  0.875% , 
78, ,78.0, Pyukumuku          ,  1.27831% ,20808.0,  0.505% ,15676.0,  0.498% , 
79, ,79.0, Dragonite          ,  1.09366% ,172438.0,  4.187% ,123082.0,  3.911% , 
80, ,80.0, Latias             ,  1.08317% ,44390.0,  1.078% ,31835.0,  1.012% , 
81, ,81.0, Volcanion          ,  1.03516% ,52317.0,  1.270% ,41097.0,  1.306% , 
82, ,82.0, Shuckle            ,  0.99210% ,82862.0,  2.012% ,75050.0,  2.385% , 
83, ,83.0, Mamoswine          ,  0.97499% ,112835.0,  2.740% ,91490.0,  2.907% , 
84, ,84.0, Hydreigon          ,  0.96310% ,64065.0,  1.556% ,46458.0,  1.476% , 
85, ,85.0, Suicune            ,  0.94234% ,37043.0,  0.899% ,28172.0,  0.895% , 
86, ,86.0, Thundurus-Therian  ,  0.93039% ,67179.0,  1.631% ,51672.0,  1.642% , 
87, ,87.0, Mantine            ,  0.84887% ,30803.0,  0.748% ,23736.0,  0.754% , 
88, ,88.0, Gengar             ,  0.83610% ,127428.0,  3.094% ,89468.0,  2.843% , 
89, ,89.0, Aerodactyl-Mega    ,  0.81646% ,35962.0,  0.873% ,26518.0,  0.843% , 
90, ,90.0, Talonflame         ,  0.79980% ,44484.0,  1.080% ,32140.0,  1.021% , 
91, ,91.0, Buzzwole           ,  0.75151% ,54258.0,  1.317% ,39907.0,  1.268% , 
92, ,92.0, Cresselia          ,  0.62970% ,41450.0,  1.006% ,31340.0,  0.996% , 
93, ,93.0, Shedinja           ,  0.58599% ,17059.0,  0.414% ,11269.0,  0.358% , 
94, ,94.0, Heracross-Mega     ,  0.54497% ,48348.0,  1.174% ,34729.0,  1.103% , 
95, ,95.0, Kommo-o            ,  0.53783% ,57913.0,  1.406% ,41491.0,  1.318% , 
96, ,96.0, Espeon             ,  0.49332% ,70613.0,  1.715% ,51338.0,  1.631% , 
97, ,97.0, Altaria-Mega       ,  0.49270% ,34883.0,  0.847% ,25043.0,  0.796% , 
