, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 53.98549% ,1278656.0, 30.128% ,1095546.0, 33.926% , 
2, ,2.0, Magearna           , 27.89250% ,496947.0, 11.709% ,394913.0, 12.229% , 
3, ,3.0, Kartana            , 24.01319% ,515637.0, 12.150% ,380420.0, 11.780% , 
4, ,4.0, Tapu Koko          , 23.59835% ,757957.0, 17.859% ,601066.0, 18.613% , 
5, ,5.0, Toxapex            , 19.89518% ,504902.0, 11.897% ,389848.0, 12.072% , 
6, ,6.0, Greninja-Ash       , 18.40430% ,645361.0, 15.206% ,481732.0, 14.918% , 
7, ,7.0, Chansey            , 17.68278% ,298458.0,  7.032% ,224878.0,  6.964% , 
8, ,8.0, Tapu Lele          , 16.72277% ,389056.0,  9.167% ,290614.0,  8.999% , 
9, ,9.0, Heatran            , 15.96598% ,491161.0, 11.573% ,398589.0, 12.343% , 
10, ,10.0, Ferrothorn         , 14.06667% ,568674.0, 13.399% ,484102.0, 14.991% , 
11, ,11.0, Zygarde            , 12.76480% ,337503.0,  7.952% ,247440.0,  7.662% , 
12, ,12.0, Clefable           , 12.68493% ,249038.0,  5.868% ,183215.0,  5.674% , 
13, ,13.0, Skarmory           , 12.26649% ,260756.0,  6.144% ,216644.0,  6.709% , 
14, ,14.0, Zapdos             , 10.89440% ,288437.0,  6.796% ,227679.0,  7.050% , 
15, ,15.0, Tapu Bulu          , 10.39384% ,293525.0,  6.916% ,224330.0,  6.947% , 
16, ,16.0, Scizor-Mega        , 10.24713% ,300704.0,  7.085% ,235725.0,  7.300% , 
17, ,17.0, Hawlucha           , 10.09327% ,298735.0,  7.039% ,205715.0,  6.370% , 
18, ,18.0, Greninja           ,  8.98806% ,375986.0,  8.859% ,289099.0,  8.952% , 
19, ,19.0, Tangrowth          ,  8.92599% ,192823.0,  4.543% ,147739.0,  4.575% , 
20, ,20.0, Keldeo             ,  8.71023% ,196361.0,  4.627% ,149211.0,  4.621% , 
21, ,21.0, Sableye-Mega       ,  8.28179% ,120937.0,  2.850% ,103570.0,  3.207% , 
22, ,22.0, Excadrill          ,  8.07709% ,337203.0,  7.945% ,261769.0,  8.106% , 
23, ,23.0, Blacephalon        ,  7.57577% ,391933.0,  9.235% ,285623.0,  8.845% , 
24, ,24.0, Tyranitar          ,  7.45978% ,317680.0,  7.485% ,246919.0,  7.646% , 
25, ,25.0, Lopunny-Mega       ,  7.25940% ,279896.0,  6.595% ,214719.0,  6.649% , 
26, ,26.0, Pinsir-Mega        ,  7.17544% ,180287.0,  4.248% ,125368.0,  3.882% , 
27, ,27.0, Medicham-Mega      ,  7.09508% ,175556.0,  4.137% ,135247.0,  4.188% , 
28, ,28.0, Magnezone          ,  6.72797% ,238976.0,  5.631% ,186777.0,  5.784% , 
29, ,29.0, Celesteela         ,  6.40823% ,338573.0,  7.978% ,267516.0,  8.284% , 
30, ,30.0, Kyurem-Black       ,  6.39887% ,188698.0,  4.446% ,138138.0,  4.278% , 
31, ,31.0, Mimikyu            ,  5.34846% ,321098.0,  7.566% ,225066.0,  6.970% , 
32, ,32.0, Mew                ,  5.22577% ,196077.0,  4.620% ,151490.0,  4.691% , 
33, ,33.0, Gyarados-Mega      ,  5.04785% ,166756.0,  3.929% ,127184.0,  3.938% , 
34, ,34.0, Mawile-Mega        ,  5.02280% ,165280.0,  3.894% ,120618.0,  3.735% , 
35, ,35.0, Venusaur-Mega      ,  4.72769% ,213927.0,  5.041% ,163778.0,  5.072% , 
36, ,36.0, Bisharp            ,  4.69700% ,259621.0,  6.117% ,179603.0,  5.562% , 
37, ,37.0, Latios             ,  4.61581% ,217619.0,  5.128% ,155599.0,  4.818% , 
38, ,38.0, Gliscor            ,  4.45468% ,176262.0,  4.153% ,136662.0,  4.232% , 
39, ,39.0, Charizard-Mega-X   ,  4.25399% ,267810.0,  6.310% ,199600.0,  6.181% , 
40, ,40.0, Quagsire           ,  4.20720% ,39935.0,  0.941% ,29850.0,  0.924% , 
41, ,41.0, Diancie-Mega       ,  4.20480% ,157189.0,  3.704% ,122430.0,  3.791% , 
42, ,42.0, Alakazam-Mega      ,  4.02191% ,205144.0,  4.834% ,137961.0,  4.272% , 
43, ,43.0, Ditto              ,  3.98054% ,72695.0,  1.713% ,52209.0,  1.617% , 
44, ,44.0, Tapu Fini          ,  3.83970% ,245048.0,  5.774% ,198092.0,  6.134% , 
45, ,45.0, Pelipper           ,  3.72666% ,179550.0,  4.231% ,162866.0,  5.043% , 
46, ,46.0, Tornadus-Therian   ,  3.71349% ,77570.0,  1.828% ,59990.0,  1.858% , 
47, ,47.0, Swampert-Mega      ,  3.64692% ,177492.0,  4.182% ,143642.0,  4.448% , 
48, ,48.0, Jirachi            ,  3.56723% ,89887.0,  2.118% ,68932.0,  2.135% , 
49, ,49.0, Latios-Mega        ,  3.50890% ,51259.0,  1.208% ,37110.0,  1.149% , 
50, ,50.0, Latias-Mega        ,  3.21436% ,46243.0,  1.090% ,33338.0,  1.032% , 
51, ,51.0, Tyranitar-Mega     ,  3.14906% ,135730.0,  3.198% ,101604.0,  3.146% , 
52, ,52.0, Amoonguss          ,  3.09568% ,50586.0,  1.192% ,37843.0,  1.172% , 
53, ,53.0, Garchomp           ,  3.06641% ,322910.0,  7.609% ,243442.0,  7.539% , 
54, ,54.0, Volcarona          ,  2.69440% ,257027.0,  6.056% ,182298.0,  5.645% , 
55, ,55.0, Rotom-Wash         ,  2.66555% ,178784.0,  4.213% ,150867.0,  4.672% , 
56, ,56.0, Victini            ,  2.61645% ,156275.0,  3.682% ,116884.0,  3.620% , 
57, ,57.0, Muk-Alola          ,  2.57099% ,72323.0,  1.704% ,56291.0,  1.743% , 
58, ,58.0, Weavile            ,  2.50303% ,134107.0,  3.160% ,96829.0,  2.998% , 
59, ,59.0, Mantine            ,  2.37626% ,54602.0,  1.287% ,43038.0,  1.333% , 
60, ,60.0, Manaphy            ,  2.26945% ,76087.0,  1.793% ,55563.0,  1.721% , 
61, ,61.0, Dragonite          ,  2.16623% ,265861.0,  6.264% ,189900.0,  5.881% , 
62, ,62.0, Hippowdon          ,  2.08609% ,53990.0,  1.272% ,46214.0,  1.431% , 
63, ,63.0, Marowak-Alola      ,  2.04903% ,182230.0,  4.294% ,135658.0,  4.201% , 
64, ,64.0, Hoopa-Unbound      ,  1.94103% ,68740.0,  1.620% ,48652.0,  1.507% , 
65, ,65.0, Kingdra            ,  1.89336% ,110696.0,  2.608% ,77152.0,  2.389% , 
66, ,66.0, Stakataka          ,  1.82516% ,154718.0,  3.646% ,115917.0,  3.590% , 
67, ,67.0, Gastrodon          ,  1.70739% ,49599.0,  1.169% ,39495.0,  1.223% , 
68, ,68.0, Azumarill          ,  1.69826% ,113664.0,  2.678% ,87009.0,  2.694% , 
69, ,69.0, Cresselia          ,  1.65231% ,65003.0,  1.532% ,50203.0,  1.555% , 
70, ,70.0, Serperior          ,  1.64598% ,138843.0,  3.271% ,101074.0,  3.130% , 
71, ,71.0, Suicune            ,  1.64081% ,33469.0,  0.789% ,25076.0,  0.777% , 
72, ,72.0, Gengar             ,  1.60357% ,228871.0,  5.393% ,158882.0,  4.920% , 
73, ,73.0, Kommo-o            ,  1.57724% ,112680.0,  2.655% ,82195.0,  2.545% , 
74, ,74.0, Alomomola          ,  1.47666% ,24854.0,  0.586% ,18617.0,  0.577% , 
75, ,75.0, Ninetales-Alola    ,  1.44086% ,138358.0,  3.260% ,109517.0,  3.391% , 
76, ,76.0, Charizard-Mega-Y   ,  1.40623% ,219033.0,  5.161% ,169028.0,  5.234% , 
77, ,77.0, Slowbro-Mega       ,  1.24546% ,32231.0,  0.759% ,24146.0,  0.748% , 
78, ,78.0, Crawdaunt          ,  1.21172% ,42159.0,  0.993% ,30289.0,  0.938% , 
79, ,79.0, Hydreigon          ,  1.17042% ,58773.0,  1.385% ,42974.0,  1.331% , 
80, ,80.0, Seismitoad         ,  1.16105% ,15486.0,  0.365% ,12985.0,  0.402% , 
81, ,81.0, Manectric-Mega     ,  1.15179% ,74863.0,  1.764% ,59519.0,  1.843% , 
82, ,82.0, Ribombee           ,  1.14772% ,80592.0,  1.899% ,72235.0,  2.237% , 
83, ,83.0, Shedinja           ,  1.14560% ,19787.0,  0.466% ,13552.0,  0.420% , 
84, ,84.0, Shuckle            ,  1.14514% ,73543.0,  1.733% ,66112.0,  2.047% , 
85, ,85.0, Scizor             ,  1.08645% ,85233.0,  2.008% ,63638.0,  1.971% , 
86, ,86.0, Gyarados           ,  1.07828% ,98617.0,  2.324% ,75313.0,  2.332% , 
87, ,87.0, Thundurus          ,  1.06379% ,49906.0,  1.176% ,38138.0,  1.181% , 
88, ,88.0, Buzzwole           ,  1.05185% ,67549.0,  1.592% ,49170.0,  1.523% , 
89, ,89.0, Araquanid          ,  0.93119% ,70919.0,  1.671% ,60391.0,  1.870% , 
90, ,90.0, Terrakion          ,  0.89480% ,22001.0,  0.518% ,16029.0,  0.496% , 
91, ,91.0, Thundurus-Therian  ,  0.83700% ,78207.0,  1.843% ,60867.0,  1.885% , 
92, ,92.0, Heracross-Mega     ,  0.83127% ,54710.0,  1.289% ,38600.0,  1.195% , 
93, ,93.0, Volcanion          ,  0.79420% ,50019.0,  1.179% ,39191.0,  1.214% , 
94, ,94.0, Uxie               ,  0.78374% ,32286.0,  0.761% ,30040.0,  0.930% , 
95, ,95.0, Talonflame         ,  0.75435% ,47771.0,  1.126% ,34478.0,  1.068% , 
96, ,96.0, Xurkitree          ,  0.74835% ,87202.0,  2.055% ,62267.0,  1.928% , 
97, ,97.0, Reuniclus          ,  0.74499% ,27476.0,  0.647% ,19947.0,  0.618% , 
98, ,98.0, Mamoswine          ,  0.70557% ,65260.0,  1.538% ,53086.0,  1.644% , 
99, ,99.0, Omastar            ,  0.67174% ,10505.0,  0.248% ,7950.0,  0.246% , 
100, ,100.0, Aerodactyl-Mega    ,  0.65428% ,36068.0,  0.850% ,26620.0,  0.824% , 
101, ,101.0, Xatu               ,  0.65182% ,17309.0,  0.408% ,13396.0,  0.415% , 
102, ,102.0, Lycanroc-Dusk      ,  0.64844% ,159834.0,  3.766% ,115766.0,  3.585% , 
103, ,103.0, Slowbro            ,  0.61950% ,34135.0,  0.804% ,25483.0,  0.789% , 
104, ,104.0, Blissey            ,  0.61841% ,43076.0,  1.015% ,31140.0,  0.964% , 
105, ,105.0, Latias             ,  0.60070% ,40356.0,  0.951% ,28597.0,  0.886% , 
106, ,106.0, Camerupt-Mega      ,  0.59786% ,23675.0,  0.558% ,18453.0,  0.571% , 
107, ,107.0, Nihilego           ,  0.53595% ,49305.0,  1.162% ,37786.0,  1.170% , 
108, ,108.0, Beedrill-Mega      ,  0.52485% ,89051.0,  2.098% ,66691.0,  2.065% , 
109, ,109.0, Diggersby          ,  0.50433% ,26731.0,  0.630% ,20009.0,  0.620% , 
110, ,110.0, Breloom            ,  0.47988% ,87517.0,  2.062% ,65564.0,  2.030% , 
111, ,111.0, Nidoking           ,  0.45867% ,55336.0,  1.304% ,42445.0,  1.314% , 
112, ,112.0, Gallade-Mega       ,  0.45728% ,72979.0,  1.720% ,51017.0,  1.580% , 
113, ,113.0, Mimikyu-Totem      ,  0.44843% ,40180.0,  0.947% ,28575.0,  0.885% , 
114, ,114.0, Sharpedo-Mega      ,  0.44775% ,25234.0,  0.595% ,17779.0,  0.551% , 
115, ,115.0, Druddigon          ,  0.43302% ,19915.0,  0.469% ,18398.0,  0.570% , 
116, ,116.0, Pyukumuku          ,  0.39236% ,14785.0,  0.348% ,11158.0,  0.346% , 
117, ,117.0, Mandibuzz          ,  0.38275% ,39292.0,  0.926% ,29696.0,  0.920% , 
118, ,118.0, Starmie            ,  0.37956% ,65085.0,  1.534% ,47404.0,  1.468% , 
119, ,119.0, Altaria-Mega       ,  0.37424% ,32700.0,  0.770% ,22800.0,  0.706% , 
120, ,120.0, Necrozma           ,  0.37118% ,18650.0,  0.439% ,14123.0,  0.437% , 
121, ,121.0, Tornadus           ,  0.35504% ,6777.0,  0.160% ,5047.0,  0.156% , 
122, ,122.0, Salamence          ,  0.34728% ,83930.0,  1.978% ,59613.0,  1.846% , 
123, ,123.0, Qwilfish           ,  0.33869% ,4947.0,  0.117% ,3733.0,  0.116% , 
124, ,124.0, Conkeldurr         ,  0.32672% ,73817.0,  1.739% ,55567.0,  1.721% , 
125, ,125.0, Gardevoir-Mega     ,  0.31331% ,64582.0,  1.522% ,43752.0,  1.355% , 
126, ,126.0, Azelf              ,  0.31217% ,34817.0,  0.820% ,31693.0,  0.981% , 
127, ,127.0, Porygon2           ,  0.30640% ,55258.0,  1.302% ,42319.0,  1.310% , 
128, ,128.0, Klefki             ,  0.30298% ,34573.0,  0.815% ,28786.0,  0.891% , 
129, ,129.0, Sceptile-Mega      ,  0.28343% ,55393.0,  1.305% ,39295.0,  1.217% , 
130, ,130.0, Slaking            ,  0.28012% ,11906.0,  0.281% ,8653.0,  0.268% , 
131, ,131.0, Toxicroak          ,  0.25943% ,17847.0,  0.421% ,12925.0,  0.400% , 
132, ,132.0, Slowking           ,  0.25518% ,11408.0,  0.269% ,8615.0,  0.267% , 
133, ,133.0, Golisopod          ,  0.25494% ,35779.0,  0.843% ,27216.0,  0.843% , 
134, ,134.0, Torkoal            ,  0.25212% ,26975.0,  0.636% ,23831.0,  0.738% , 
135, ,135.0, Houndoom-Mega      ,  0.24600% ,28007.0,  0.660% ,20031.0,  0.620% , 
136, ,136.0, Avalugg            ,  0.24320% ,8554.0,  0.202% ,6234.0,  0.193% , 
137, ,137.0, Accelgor           ,  0.23936% ,11159.0,  0.263% ,8768.0,  0.272% , 
138, ,138.0, Scolipede          ,  0.23399% ,35280.0,  0.831% ,26013.0,  0.806% , 
139, ,139.0, Abomasnow-Mega     ,  0.22975% ,15022.0,  0.354% ,11828.0,  0.366% , 
140, ,140.0, Kyurem             ,  0.22848% ,7133.0,  0.168% ,5099.0,  0.158% , 
141, ,141.0, Smeargle           ,  0.22390% ,48996.0,  1.154% ,44509.0,  1.378% , 
142, ,142.0, Celebi             ,  0.21694% ,16981.0,  0.400% ,12535.0,  0.388% , 
143, ,143.0, Alakazam           ,  0.21636% ,54455.0,  1.283% ,36395.0,  1.127% , 
144, ,144.0, Tentacruel         ,  0.21081% ,45796.0,  1.079% ,35173.0,  1.089% , 
145, ,145.0, Metagross          ,  0.20024% ,61595.0,  1.451% ,46000.0,  1.424% , 
146, ,146.0, Porygon-Z          ,  0.19719% ,66198.0,  1.560% ,47078.0,  1.458% , 
147, ,147.0, Staraptor          ,  0.18686% ,66002.0,  1.555% ,48465.0,  1.501% , 
148, ,148.0, Gligar             ,  0.18514% ,3121.0,  0.074% ,2447.0,  0.076% , 
149, ,149.0, Arcanine           ,  0.18444% ,77927.0,  1.836% ,59401.0,  1.839% , 
150, ,150.0, Infernape          ,  0.17758% ,95510.0,  2.250% ,72068.0,  2.232% , 
151, ,151.0, Feraligatr         ,  0.17053% ,27709.0,  0.653% ,20163.0,  0.624% , 
152, ,152.0, Primarina          ,  0.15946% ,41630.0,  0.981% ,31634.0,  0.980% , 
153, ,153.0, Togekiss           ,  0.15710% ,64694.0,  1.524% ,46766.0,  1.448% , 
154, ,154.0, Donphan            ,  0.15327% ,35841.0,  0.844% ,30003.0,  0.929% , 
155, ,155.0, Snorlax            ,  0.15172% ,75250.0,  1.773% ,55060.0,  1.705% , 
156, ,156.0, Chesnaught         ,  0.14983% ,13378.0,  0.315% ,9921.0,  0.307% , 
157, ,157.0, Garchomp-Mega      ,  0.14898% ,61337.0,  1.445% ,43834.0,  1.357% , 
158, ,158.0, Moltres            ,  0.14874% ,8109.0,  0.191% ,6150.0,  0.190% , 
159, ,159.0, Raichu-Alola       ,  0.14114% ,33999.0,  0.801% ,23841.0,  0.738% , 
160, ,160.0, Carbink            ,  0.14039% ,4245.0,  0.100% ,3700.0,  0.115% , 
161, ,161.0, Darmanitan         ,  0.13807% ,42057.0,  0.991% ,31388.0,  0.972% , 
162, ,162.0, Articuno           ,  0.13540% ,8002.0,  0.189% ,5902.0,  0.183% , 
163, ,163.0, Politoed           ,  0.12471% ,29690.0,  0.700% ,25528.0,  0.791% , 
164, ,164.0, Victreebel         ,  0.12454% ,5972.0,  0.141% ,4212.0,  0.130% , 
165, ,165.0, Cloyster           ,  0.12441% ,66970.0,  1.578% ,50272.0,  1.557% , 
166, ,166.0, Bronzong           ,  0.12391% ,20906.0,  0.493% ,17601.0,  0.545% , 
167, ,167.0, Vaporeon           ,  0.11811% ,25131.0,  0.592% ,18695.0,  0.579% , 
168, ,168.0, Empoleon           ,  0.11789% ,39889.0,  0.940% ,31374.0,  0.972% , 
169, ,169.0, Goodra             ,  0.11664% ,69754.0,  1.644% ,51887.0,  1.607% , 
170, ,170.0, Nidoqueen          ,  0.10714% ,10155.0,  0.239% ,8261.0,  0.256% , 
171, ,171.0, Forretress         ,  0.10478% ,42026.0,  0.990% ,36460.0,  1.129% , 
172, ,172.0, Galvantula         ,  0.10179% ,56685.0,  1.336% ,49662.0,  1.538% , 
173, ,173.0, Salazzle           ,  0.10097% ,38503.0,  0.907% ,27818.0,  0.861% , 
174, ,174.0, Banette-Mega       ,  0.09729% ,16341.0,  0.385% ,12130.0,  0.376% , 
175, ,175.0, Entei              ,  0.09001% ,17571.0,  0.414% ,13431.0,  0.416% , 
176, ,176.0, Swampert           ,  0.08926% ,29747.0,  0.701% ,24591.0,  0.762% , 
177, ,177.0, Steelix-Mega       ,  0.08702% ,13188.0,  0.311% ,10394.0,  0.322% , 
178, ,178.0, Kabutops           ,  0.08642% ,12830.0,  0.302% ,8967.0,  0.278% , 
179, ,179.0, Clamperl           ,  0.08554% ,2426.0,  0.057% ,1605.0,  0.050% , 
180, ,180.0, Raikou             ,  0.08489% ,23079.0,  0.544% ,16922.0,  0.524% , 
181, ,181.0, Drampa             ,  0.08346% ,8362.0,  0.197% ,5809.0,  0.180% , 
182, ,182.0, Absol-Mega         ,  0.08343% ,23652.0,  0.557% ,17850.0,  0.553% , 
183, ,183.0, Glalie-Mega        ,  0.08341% ,7526.0,  0.177% ,5346.0,  0.166% , 
184, ,184.0, Florges            ,  0.08098% ,24668.0,  0.581% ,17100.0,  0.530% , 
185, ,185.0, Whimsicott         ,  0.08040% ,32194.0,  0.759% ,24134.0,  0.747% , 
186, ,186.0, Crobat             ,  0.07944% ,49630.0,  1.169% ,36461.0,  1.129% , 
187, ,187.0, Venusaur           ,  0.07635% ,33347.0,  0.786% ,23883.0,  0.740% , 
188, ,188.0, Rhyperior          ,  0.07545% ,21045.0,  0.496% ,16370.0,  0.507% , 
189, ,189.0, Slurpuff           ,  0.07544% ,23053.0,  0.543% ,17947.0,  0.556% , 
190, ,190.0, Blastoise-Mega     ,  0.07508% ,33004.0,  0.778% ,25207.0,  0.781% , 
191, ,191.0, Stunfisk           ,  0.07236% ,3743.0,  0.088% ,3091.0,  0.096% , 
192, ,192.0, Araquanid-Totem    ,  0.07195% ,5688.0,  0.134% ,4253.0,  0.132% , 
193, ,193.0, Milotic            ,  0.07127% ,48844.0,  1.151% ,37195.0,  1.152% , 
194, ,194.0, Aerodactyl         ,  0.06945% ,15596.0,  0.367% ,13134.0,  0.407% , 
195, ,195.0, Lucario            ,  0.06886% ,51144.0,  1.205% ,36235.0,  1.122% , 
196, ,196.0, Umbreon            ,  0.06746% ,60733.0,  1.431% ,42633.0,  1.320% , 
197, ,197.0, Espeon             ,  0.06612% ,62491.0,  1.472% ,45698.0,  1.415% , 
198, ,198.0, Tsareena           ,  0.06570% ,20228.0,  0.477% ,14652.0,  0.454% , 
199, ,199.0, Komala             ,  0.06488% ,10998.0,  0.259% ,7894.0,  0.244% , 
200, ,200.0, Cofagrigus         ,  0.06479% ,31252.0,  0.736% ,24249.0,  0.751% , 
201, ,201.0, Exeggutor-Alola    ,  0.06413% ,11965.0,  0.282% ,8491.0,  0.263% , 
202, ,202.0, Crabominable       ,  0.06268% ,5935.0,  0.140% ,4144.0,  0.128% , 
203, ,203.0, Zoroark            ,  0.06246% ,29659.0,  0.699% ,14151.0,  0.438% , 
204, ,204.0, Dhelmise           ,  0.06058% ,16129.0,  0.380% ,11833.0,  0.366% , 
205, ,205.0, Swellow            ,  0.05980% ,19106.0,  0.450% ,13470.0,  0.417% , 
206, ,206.0, Roserade           ,  0.05840% ,24732.0,  0.583% ,17998.0,  0.557% , 
207, ,207.0, Sylveon            ,  0.05832% ,47121.0,  1.110% ,32335.0,  1.001% , 
208, ,208.0, Ampharos-Mega      ,  0.05761% ,18441.0,  0.435% ,12942.0,  0.401% , 
209, ,209.0, Doublade           ,  0.05588% ,10775.0,  0.254% ,8074.0,  0.250% , 
210, ,210.0, Sceptile           ,  0.05564% ,18887.0,  0.445% ,13014.0,  0.403% , 
211, ,211.0, Aggron-Mega        ,  0.05561% ,28904.0,  0.681% ,23320.0,  0.722% , 
212, ,212.0, Haxorus            ,  0.05408% ,29226.0,  0.689% ,19411.0,  0.601% , 
213, ,213.0, Rotom-Heat         ,  0.05372% ,24026.0,  0.566% ,19643.0,  0.608% , 
214, ,214.0, Stoutland          ,  0.05299% ,6641.0,  0.156% ,4776.0,  0.148% , 
215, ,215.0, Pidgeot-Mega       ,  0.05206% ,31824.0,  0.750% ,23562.0,  0.730% , 
216, ,216.0, Dusclops           ,  0.05188% ,14275.0,  0.336% ,10997.0,  0.341% , 
217, ,217.0, Chandelure         ,  0.04944% ,56136.0,  1.323% ,41013.0,  1.270% , 
218, ,218.0, Emboar             ,  0.04882% ,7222.0,  0.170% ,5161.0,  0.160% , 
219, ,219.0, Ninetales          ,  0.04693% ,23027.0,  0.543% ,18105.0,  0.561% , 
220, ,220.0, Sandslash-Alola    ,  0.04678% ,17065.0,  0.402% ,12911.0,  0.400% , 
221, ,221.0, Swoobat            ,  0.04636% ,4933.0,  0.116% ,3248.0,  0.101% , 
222, ,222.0, Leafeon            ,  0.04616% ,9341.0,  0.220% ,6465.0,  0.200% , 
223, ,223.0, Abomasnow          ,  0.04451% ,3772.0,  0.089% ,2897.0,  0.090% , 
224, ,224.0, Dragalge           ,  0.04327% ,12026.0,  0.283% ,8587.0,  0.266% , 
225, ,225.0, Swirlix            ,  0.04320% ,2285.0,  0.054% ,2165.0,  0.067% , 
226, ,226.0, Ludicolo           ,  0.04283% ,18701.0,  0.441% ,13256.0,  0.410% , 
227, ,227.0, Lycanroc           ,  0.04101% ,17764.0,  0.419% ,13282.0,  0.411% , 
228, ,228.0, Dodrio             ,  0.04089% ,5878.0,  0.138% ,4163.0,  0.129% , 
229, ,229.0, Incineroar         ,  0.03990% ,27582.0,  0.650% ,20472.0,  0.634% , 
230, ,230.0, Heracross          ,  0.03946% ,17781.0,  0.419% ,12239.0,  0.379% , 
231, ,231.0, Decidueye          ,  0.03796% ,39087.0,  0.921% ,28387.0,  0.879% , 
232, ,232.0, Hitmonlee          ,  0.03681% ,13873.0,  0.327% ,9890.0,  0.306% , 
233, ,233.0, Marowak-Alola-Totem ,  0.03673% ,16322.0,  0.385% ,11872.0,  0.368% , 
234, ,234.0, Jellicent          ,  0.03667% ,12001.0,  0.283% ,8886.0,  0.275% , 
235, ,235.0, Krookodile         ,  0.03634% ,38326.0,  0.903% ,29316.0,  0.908% , 
236, ,236.0, Minior             ,  0.03515% ,21055.0,  0.496% ,15322.0,  0.474% , 
237, ,237.0, Rampardos          ,  0.03509% ,6644.0,  0.157% ,4542.0,  0.141% , 
238, ,238.0, Hoopa              ,  0.03388% ,3808.0,  0.090% ,2627.0,  0.081% , 
239, ,239.0, Corsola            ,  0.03309% ,1978.0,  0.047% ,1385.0,  0.043% , 
240, ,240.0, Pikachu            ,  0.03285% ,23669.0,  0.558% ,17636.0,  0.546% , 
241, ,241.0, Liepard            ,  0.03284% ,6098.0,  0.144% ,4721.0,  0.146% , 
242, ,242.0, Lurantis           ,  0.03255% ,13828.0,  0.326% ,10209.0,  0.316% , 
243, ,243.0, Jolteon            ,  0.03226% ,56331.0,  1.327% ,42811.0,  1.326% , 
244, ,244.0, Swadloon           ,  0.03024% ,473.0,  0.011% ,405.0,  0.013% , 
245, ,245.0, Golem-Alola        ,  0.03021% ,10098.0,  0.238% ,7648.0,  0.237% , 
246, ,246.0, Bibarel            ,  0.03004% ,3105.0,  0.073% ,2300.0,  0.071% , 
247, ,247.0, Gorebyss           ,  0.02955% ,2515.0,  0.059% ,1758.0,  0.054% , 
248, ,248.0, Kommo-o-Totem      ,  0.02905% ,11641.0,  0.274% ,8682.0,  0.269% , 
249, ,249.0, Palossand          ,  0.02731% ,9507.0,  0.224% ,7281.0,  0.225% , 
250, ,250.0, Meloetta           ,  0.02716% ,8737.0,  0.206% ,6197.0,  0.192% , 
251, ,251.0, Yanmega            ,  0.02686% ,10241.0,  0.241% ,7537.0,  0.233% , 
252, ,252.0, Vikavolt           ,  0.02595% ,17506.0,  0.412% ,12705.0,  0.393% , 
253, ,253.0, Froslass           ,  0.02577% ,16978.0,  0.400% ,13353.0,  0.413% , 
254, ,254.0, Sawsbuck           ,  0.02575% ,7183.0,  0.169% ,4922.0,  0.152% , 
255, ,255.0, Cobalion           ,  0.02574% ,10699.0,  0.252% ,8102.0,  0.251% , 
256, ,256.0, Machamp            ,  0.02566% ,26111.0,  0.615% ,19654.0,  0.609% , 
257, ,257.0, Bewear             ,  0.02555% ,14659.0,  0.345% ,10508.0,  0.325% , 
258, ,258.0, Delibird           ,  0.02494% ,4957.0,  0.117% ,3921.0,  0.121% , 
259, ,259.0, Diancie            ,  0.02191% ,5803.0,  0.137% ,4350.0,  0.135% , 
260, ,260.0, Ferroseed          ,  0.02170% ,789.0,  0.019% ,700.0,  0.022% , 
261, ,261.0, Togedemaru         ,  0.02140% ,9942.0,  0.234% ,7612.0,  0.236% , 
