, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Incineroar         , 37.80265% ,20929.0,  7.723% ,0.0,  0.000% , 
2, ,2.0, Tapu Lele          , 26.48415% ,22557.0,  8.323% ,0.0,  0.000% , 
3, ,3.0, Zygarde            , 26.46595% ,9758.0,  3.601% ,0.0,  0.000% , 
4, ,4.0, Tapu Fini          , 25.94103% ,18608.0,  6.866% ,0.0,  0.000% , 
5, ,5.0, Landorus-Therian   , 24.16056% ,34039.0, 12.560% ,0.0,  0.000% , 
6, ,6.0, Suicune            , 22.76973% ,6601.0,  2.436% ,0.0,  0.000% , 
7, ,7.0, Metagross-Mega     , 22.44916% ,15557.0,  5.741% ,0.0,  0.000% , 
8, ,8.0, Tapu Bulu          , 22.44083% ,14226.0,  5.249% ,0.0,  0.000% , 
9, ,9.0, Tapu Koko          , 20.34170% ,29142.0, 10.753% ,0.0,  0.000% , 
10, ,10.0, Kyurem-Black       , 15.10302% ,8456.0,  3.120% ,0.0,  0.000% , 
11, ,11.0, Gengar-Mega        , 14.72468% ,11398.0,  4.206% ,0.0,  0.000% , 
12, ,12.0, Hoopa-Unbound      , 12.79076% ,8774.0,  3.238% ,0.0,  0.000% , 
13, ,13.0, Genesect           , 12.08259% ,7742.0,  2.857% ,0.0,  0.000% , 
14, ,14.0, Amoonguss          , 10.46998% ,15801.0,  5.831% ,0.0,  0.000% , 
15, ,15.0, Zapdos             ,  9.92470% ,18847.0,  6.955% ,0.0,  0.000% , 
16, ,16.0, Diancie-Mega       ,  9.83195% ,6919.0,  2.553% ,0.0,  0.000% , 
17, ,17.0, Kommo-o            ,  9.65004% ,14159.0,  5.225% ,0.0,  0.000% , 
18, ,18.0, Scrafty            ,  9.45463% ,8559.0,  3.158% ,0.0,  0.000% , 
19, ,19.0, Ferrothorn         ,  9.35100% ,17218.0,  6.353% ,0.0,  0.000% , 
20, ,20.0, Volcanion          ,  8.53091% ,9882.0,  3.646% ,0.0,  0.000% , 
21, ,21.0, Shuckle            ,  7.96867% ,8413.0,  3.104% ,0.0,  0.000% , 
22, ,22.0, Gothitelle         ,  7.69771% ,4434.0,  1.636% ,0.0,  0.000% , 
23, ,23.0, Mimikyu            ,  7.60481% ,12587.0,  4.645% ,0.0,  0.000% , 
24, ,24.0, Tyranitar          ,  7.12087% ,14553.0,  5.370% ,0.0,  0.000% , 
25, ,25.0, Volcarona          ,  6.47109% ,14362.0,  5.300% ,0.0,  0.000% , 
26, ,26.0, Blissey            ,  6.31679% ,4053.0,  1.496% ,0.0,  0.000% , 
27, ,27.0, Staraptor          ,  6.20951% ,6768.0,  2.497% ,0.0,  0.000% , 
28, ,28.0, Stakataka          ,  6.15459% ,9381.0,  3.462% ,0.0,  0.000% , 
29, ,29.0, Milotic            ,  6.12997% ,12215.0,  4.507% ,0.0,  0.000% , 
30, ,30.0, Charizard-Mega-Y   ,  5.72388% ,21957.0,  8.102% ,0.0,  0.000% , 
31, ,31.0, Whimsicott         ,  5.67902% ,14526.0,  5.360% ,0.0,  0.000% , 
32, ,32.0, Pheromosa          ,  5.51129% ,3919.0,  1.446% ,0.0,  0.000% , 
33, ,33.0, Blaziken-Mega      ,  5.35476% ,4494.0,  1.658% ,0.0,  0.000% , 
34, ,34.0, Smeargle           ,  5.23699% ,6989.0,  2.579% ,0.0,  0.000% , 
35, ,35.0, Manectric-Mega     ,  5.23527% ,6832.0,  2.521% ,0.0,  0.000% , 
36, ,36.0, Mew                ,  5.14097% ,9787.0,  3.611% ,0.0,  0.000% , 
37, ,37.0, Celesteela         ,  4.48094% ,14523.0,  5.359% ,0.0,  0.000% , 
38, ,38.0, Aegislash          ,  4.23723% ,13848.0,  5.110% ,0.0,  0.000% , 
