, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Tapu Lele          , 36.11897% ,28076.0,  8.012% ,0.0,  0.000% , 
2, ,2.0, Incineroar         , 33.12658% ,44984.0, 12.837% ,0.0,  0.000% , 
3, ,3.0, Landorus-Therian   , 31.95529% ,51270.0, 14.631% ,0.0,  0.000% , 
4, ,4.0, Tapu Fini          , 28.31013% ,29419.0,  8.395% ,0.0,  0.000% , 
5, ,5.0, Metagross-Mega     , 23.29402% ,20732.0,  5.916% ,0.0,  0.000% , 
6, ,6.0, Hoopa-Unbound      , 19.16813% ,9852.0,  2.811% ,0.0,  0.000% , 
7, ,7.0, Zapdos             , 17.52431% ,26994.0,  7.703% ,0.0,  0.000% , 
8, ,8.0, Tapu Bulu          , 16.85527% ,19516.0,  5.569% ,0.0,  0.000% , 
9, ,9.0, Gengar-Mega        , 15.35225% ,21015.0,  5.997% ,0.0,  0.000% , 
10, ,10.0, Tapu Koko          , 14.01042% ,35685.0, 10.183% ,0.0,  0.000% , 
11, ,11.0, Zygarde            , 12.34910% ,14695.0,  4.193% ,0.0,  0.000% , 
12, ,12.0, Kyurem-Black       , 11.44516% ,9879.0,  2.819% ,0.0,  0.000% , 
13, ,13.0, Genesect           , 10.91935% ,11084.0,  3.163% ,0.0,  0.000% , 
14, ,14.0, Amoonguss          , 10.62428% ,24004.0,  6.850% ,0.0,  0.000% , 
15, ,15.0, Suicune            , 10.58549% ,8723.0,  2.489% ,0.0,  0.000% , 
16, ,16.0, Deoxys-Attack      , 10.23954% ,7994.0,  2.281% ,0.0,  0.000% , 
17, ,17.0, Diancie-Mega       , 10.16614% ,8236.0,  2.350% ,0.0,  0.000% , 
18, ,18.0, Stakataka          ,  9.60032% ,12170.0,  3.473% ,0.0,  0.000% , 
19, ,19.0, Scrafty            ,  9.30428% ,10180.0,  2.905% ,0.0,  0.000% , 
20, ,20.0, Volcanion          ,  9.02669% ,10228.0,  2.919% ,0.0,  0.000% , 
21, ,21.0, Victini            ,  8.99151% ,10199.0,  2.910% ,0.0,  0.000% , 
