, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Incineroar         , 32.26303% ,21888.0,  5.877% ,0.0,  0.000% , 
2, ,2.0, Landorus-Therian   , 29.07511% ,45706.0, 12.273% ,0.0,  0.000% , 
3, ,3.0, Tapu Koko          , 28.95283% ,38547.0, 10.351% ,0.0,  0.000% , 
4, ,4.0, Zygarde            , 27.59121% ,13057.0,  3.506% ,0.0,  0.000% , 
5, ,5.0, Tapu Bulu          , 26.07613% ,19050.0,  5.115% ,0.0,  0.000% , 
6, ,6.0, Tapu Fini          , 24.34733% ,25617.0,  6.879% ,0.0,  0.000% , 
7, ,7.0, Metagross-Mega     , 22.58325% ,17384.0,  4.668% ,0.0,  0.000% , 
8, ,8.0, Tapu Lele          , 18.92246% ,26930.0,  7.231% ,0.0,  0.000% , 
9, ,9.0, Kyurem-Black       , 14.51721% ,11289.0,  3.031% ,0.0,  0.000% , 
10, ,10.0, Zapdos             , 14.19185% ,26030.0,  6.990% ,0.0,  0.000% , 
11, ,11.0, Suicune            , 14.19043% ,7235.0,  1.943% ,0.0,  0.000% , 
12, ,12.0, Hoopa-Unbound      , 13.34008% ,9713.0,  2.608% ,0.0,  0.000% , 
13, ,13.0, Volcanion          , 11.43950% ,12812.0,  3.440% ,0.0,  0.000% , 
14, ,14.0, Amoonguss          , 11.08634% ,21070.0,  5.658% ,0.0,  0.000% , 
15, ,15.0, Gengar-Mega        , 10.67197% ,13189.0,  3.542% ,0.0,  0.000% , 
16, ,16.0, Ferrothorn         , 10.08855% ,22950.0,  6.163% ,0.0,  0.000% , 
17, ,17.0, Scrafty            ,  9.67428% ,11498.0,  3.087% ,0.0,  0.000% , 
18, ,18.0, Charizard-Mega-Y   ,  9.07502% ,31810.0,  8.542% ,0.0,  0.000% , 
19, ,19.0, Meloetta           ,  8.71965% ,2668.0,  0.716% ,0.0,  0.000% , 
20, ,20.0, Aegislash          ,  7.87300% ,21435.0,  5.756% ,0.0,  0.000% , 
21, ,21.0, Genesect           ,  7.73490% ,8400.0,  2.256% ,0.0,  0.000% , 
22, ,22.0, Whimsicott         ,  7.39266% ,20952.0,  5.626% ,0.0,  0.000% , 
23, ,23.0, Tyranitar          ,  6.77177% ,18555.0,  4.982% ,0.0,  0.000% , 
24, ,24.0, Scizor-Mega        ,  6.56604% ,7686.0,  2.064% ,0.0,  0.000% , 
25, ,25.0, Kommo-o            ,  6.39704% ,15127.0,  4.062% ,0.0,  0.000% , 
26, ,26.0, Mimikyu            ,  6.26177% ,16241.0,  4.361% ,0.0,  0.000% , 
