, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 37.11178% ,45402.0, 11.950% ,0.0,  0.000% , 
2, ,2.0, Marshadow          , 34.59325% ,28906.0,  7.608% ,0.0,  0.000% , 
3, ,3.0, Tapu Fini          , 28.48796% ,32420.0,  8.533% ,0.0,  0.000% , 
4, ,4.0, Tapu Koko          , 22.96875% ,46394.0, 12.211% ,0.0,  0.000% , 
5, ,5.0, Tapu Lele          , 19.81600% ,30820.0,  8.112% ,0.0,  0.000% , 
6, ,6.0, Zapdos             , 18.98164% ,23721.0,  6.243% ,0.0,  0.000% , 
7, ,7.0, Tapu Bulu          , 16.35527% ,17427.0,  4.587% ,0.0,  0.000% , 
8, ,8.0, Zygarde            , 15.16269% ,7543.0,  1.985% ,0.0,  0.000% , 
9, ,9.0, Salamence-Mega     , 14.65886% ,13903.0,  3.659% ,0.0,  0.000% , 
10, ,10.0, Heatran            , 14.48682% ,20084.0,  5.286% ,0.0,  0.000% , 
11, ,11.0, Ferrothorn         , 13.99944% ,21955.0,  5.779% ,0.0,  0.000% , 
12, ,12.0, Ninetales-Alola    , 12.41151% ,23547.0,  6.198% ,0.0,  0.000% , 
13, ,13.0, Kyurem-Black       , 12.37660% ,11578.0,  3.047% ,0.0,  0.000% , 
14, ,14.0, Amoonguss          , 12.35066% ,18065.0,  4.755% ,0.0,  0.000% , 
15, ,15.0, Whimsicott         , 11.64523% ,21373.0,  5.625% ,0.0,  0.000% , 
16, ,16.0, Volcanion          , 10.95165% ,12569.0,  3.308% ,0.0,  0.000% , 
17, ,17.0, Celesteela         , 10.03370% ,33288.0,  8.761% ,0.0,  0.000% , 
18, ,18.0, Metagross-Mega     ,  9.85270% ,11157.0,  2.937% ,0.0,  0.000% , 
19, ,19.0, Hoopa-Unbound      ,  9.78725% ,9346.0,  2.460% ,0.0,  0.000% , 
20, ,20.0, Diancie            ,  9.76600% ,5311.0,  1.398% ,0.0,  0.000% , 
21, ,21.0, Tyranitar          ,  9.23450% ,19159.0,  5.043% ,0.0,  0.000% , 
22, ,22.0, Genesect           ,  9.18251% ,7099.0,  1.868% ,0.0,  0.000% , 
23, ,23.0, Scizor-Mega        ,  8.93887% ,8537.0,  2.247% ,0.0,  0.000% , 
24, ,24.0, Scrafty            ,  8.81107% ,9879.0,  2.600% ,0.0,  0.000% , 
25, ,25.0, Volcarona          ,  8.46891% ,23179.0,  6.101% ,0.0,  0.000% , 
26, ,26.0, Snorlax            ,  8.27741% ,25294.0,  6.657% ,0.0,  0.000% , 
27, ,27.0, Charizard-Mega-Y   ,  8.25322% ,30640.0,  8.065% ,0.0,  0.000% , 
28, ,28.0, Deoxys-Attack      ,  7.73716% ,9690.0,  2.550% ,0.0,  0.000% , 
29, ,29.0, Mawile-Mega        ,  7.31671% ,8791.0,  2.314% ,0.0,  0.000% , 
30, ,30.0, Torkoal            ,  7.17257% ,12995.0,  3.420% ,0.0,  0.000% , 
31, ,31.0, Pelipper           ,  7.04869% ,28701.0,  7.554% ,0.0,  0.000% , 
32, ,32.0, Gardevoir-Mega     ,  6.60753% ,10989.0,  2.892% ,0.0,  0.000% , 
33, ,33.0, Tyranitar-Mega     ,  6.57629% ,11424.0,  3.007% ,0.0,  0.000% , 
34, ,34.0, Victini            ,  6.47128% ,6155.0,  1.620% ,0.0,  0.000% , 
35, ,35.0, Aegislash          ,  6.46047% ,19088.0,  5.024% ,0.0,  0.000% , 
36, ,36.0, Kingdra            ,  5.23728% ,16196.0,  4.263% ,0.0,  0.000% , 
37, ,37.0, Cherrim            ,  4.78662% ,1867.0,  0.491% ,0.0,  0.000% , 
38, ,38.0, Diancie-Mega       ,  4.68205% ,11510.0,  3.029% ,0.0,  0.000% , 
39, ,39.0, Gengar-Mega        ,  4.41871% ,9084.0,  2.391% ,0.0,  0.000% , 
40, ,40.0, Bronzong           ,  4.40902% ,10245.0,  2.697% ,0.0,  0.000% , 
41, ,41.0, Xurkitree          ,  4.35388% ,10090.0,  2.656% ,0.0,  0.000% , 
42, ,42.0, Camerupt-Mega      ,  3.97064% ,6910.0,  1.819% ,0.0,  0.000% , 
43, ,43.0, Kartana            ,  3.83182% ,17412.0,  4.583% ,0.0,  0.000% , 
44, ,44.0, Weavile            ,  3.67980% ,15498.0,  4.079% ,0.0,  0.000% , 
45, ,45.0, Swampert-Mega      ,  3.64149% ,18935.0,  4.984% ,0.0,  0.000% , 
46, ,46.0, Oranguru           ,  3.52154% ,25952.0,  6.831% ,0.0,  0.000% , 
47, ,47.0, Abomasnow-Mega     ,  3.39822% ,5487.0,  1.444% ,0.0,  0.000% , 
48, ,48.0, Mew                ,  3.37835% ,10963.0,  2.885% ,0.0,  0.000% , 
49, ,49.0, Porygon2           ,  3.06945% ,15683.0,  4.128% ,0.0,  0.000% , 
50, ,50.0, Milotic            ,  2.61399% ,16429.0,  4.324% ,0.0,  0.000% , 
51, ,51.0, Shaymin-Sky        ,  2.47773% ,3166.0,  0.833% ,0.0,  0.000% , 
52, ,52.0, Politoed           ,  2.35930% ,15068.0,  3.966% ,0.0,  0.000% , 
53, ,53.0, Suicune            ,  2.29822% ,6411.0,  1.687% ,0.0,  0.000% , 
54, ,54.0, Cresselia          ,  2.25575% ,9364.0,  2.465% ,0.0,  0.000% , 
55, ,55.0, Gastrodon          ,  2.07718% ,17561.0,  4.622% ,0.0,  0.000% , 
56, ,56.0, Raichu-Alola       ,  2.04525% ,8246.0,  2.170% ,0.0,  0.000% , 
57, ,57.0, Excadrill          ,  1.90382% ,15465.0,  4.070% ,0.0,  0.000% , 
58, ,58.0, Dragonite          ,  1.87243% ,13059.0,  3.437% ,0.0,  0.000% , 
59, ,59.0, Nihilego           ,  1.78878% ,5174.0,  1.362% ,0.0,  0.000% , 
60, ,60.0, Mimikyu            ,  1.72405% ,24154.0,  6.357% ,0.0,  0.000% , 
61, ,61.0, Togekiss           ,  1.59865% ,12754.0,  3.357% ,0.0,  0.000% , 
62, ,62.0, Arcanine           ,  1.57047% ,34547.0,  9.093% ,0.0,  0.000% , 
63, ,63.0, Thundurus-Therian  ,  1.53381% ,6778.0,  1.784% ,0.0,  0.000% , 
64, ,64.0, Marowak-Alola      ,  1.51985% ,21993.0,  5.789% ,0.0,  0.000% , 
65, ,65.0, Gyarados-Mega      ,  1.43952% ,6463.0,  1.701% ,0.0,  0.000% , 
66, ,66.0, Pheromosa          ,  1.42441% ,7806.0,  2.055% ,0.0,  0.000% , 
67, ,67.0, Hariyama           ,  1.36727% ,3992.0,  1.051% ,0.0,  0.000% , 
68, ,68.0, Landorus           ,  1.36190% ,2670.0,  0.703% ,0.0,  0.000% , 
69, ,69.0, Clefairy           ,  1.33594% ,2641.0,  0.695% ,0.0,  0.000% , 
70, ,70.0, Venusaur-Mega      ,  1.30921% ,11440.0,  3.011% ,0.0,  0.000% , 
71, ,71.0, Blastoise-Mega     ,  1.29487% ,5480.0,  1.442% ,0.0,  0.000% , 
72, ,72.0, Ludicolo           ,  1.26701% ,9271.0,  2.440% ,0.0,  0.000% , 
73, ,73.0, Garchomp           ,  1.24810% ,31683.0,  8.339% ,0.0,  0.000% , 
74, ,74.0, Meloetta           ,  1.24170% ,2157.0,  0.568% ,0.0,  0.000% , 
75, ,75.0, Muk-Alola          ,  1.23229% ,10424.0,  2.744% ,0.0,  0.000% , 
76, ,76.0, Luxray             ,  1.14512% ,2382.0,  0.627% ,0.0,  0.000% , 
77, ,77.0, Terrakion          ,  1.14475% ,5885.0,  1.549% ,0.0,  0.000% , 
78, ,78.0, Gothitelle         ,  1.11702% ,2937.0,  0.773% ,0.0,  0.000% , 
79, ,79.0, Mudsdale           ,  1.11588% ,3029.0,  0.797% ,0.0,  0.000% , 
80, ,80.0, Thundurus          ,  0.98027% ,4403.0,  1.159% ,0.0,  0.000% , 
81, ,81.0, Incineroar         ,  0.91403% ,2904.0,  0.764% ,0.0,  0.000% , 
82, ,82.0, Blaziken-Mega      ,  0.87116% ,5150.0,  1.355% ,0.0,  0.000% , 
83, ,83.0, Sceptile-Mega      ,  0.84372% ,13672.0,  3.599% ,0.0,  0.000% , 
84, ,84.0, Latias-Mega        ,  0.81545% ,1309.0,  0.345% ,0.0,  0.000% , 
85, ,85.0, Hitmontop          ,  0.78683% ,4297.0,  1.131% ,0.0,  0.000% , 
86, ,86.0, Chansey            ,  0.76732% ,6255.0,  1.646% ,0.0,  0.000% , 
87, ,87.0, Chandelure         ,  0.76446% ,6414.0,  1.688% ,0.0,  0.000% , 
88, ,88.0, Bisharp            ,  0.74084% ,7589.0,  1.997% ,0.0,  0.000% , 
89, ,89.0, Bruxish            ,  0.70034% ,3740.0,  0.984% ,0.0,  0.000% , 
90, ,90.0, Smeargle           ,  0.68749% ,10711.0,  2.819% ,0.0,  0.000% , 
91, ,91.0, Aerodactyl         ,  0.66320% ,3315.0,  0.873% ,0.0,  0.000% , 
92, ,92.0, Rotom-Wash         ,  0.65394% ,7120.0,  1.874% ,0.0,  0.000% , 
93, ,93.0, Venusaur           ,  0.62798% ,7066.0,  1.860% ,0.0,  0.000% , 
94, ,94.0, Gyarados           ,  0.60693% ,10039.0,  2.642% ,0.0,  0.000% , 
95, ,95.0, Latios             ,  0.60141% ,3088.0,  0.813% ,0.0,  0.000% , 
96, ,96.0, Lopunny-Mega       ,  0.60035% ,9241.0,  2.432% ,0.0,  0.000% , 
97, ,97.0, Azumarill          ,  0.57902% ,7471.0,  1.966% ,0.0,  0.000% , 
98, ,98.0, Hitmonlee          ,  0.55954% ,2195.0,  0.578% ,0.0,  0.000% , 
99, ,99.0, Krookodile         ,  0.55764% ,7965.0,  2.096% ,0.0,  0.000% , 
100, ,100.0, Clefable           ,  0.54313% ,12007.0,  3.160% ,0.0,  0.000% , 
101, ,101.0, Sylveon            ,  0.54006% ,7902.0,  2.080% ,0.0,  0.000% , 
102, ,102.0, Aerodactyl-Mega    ,  0.53199% ,4896.0,  1.289% ,0.0,  0.000% , 
103, ,103.0, Manectric-Mega     ,  0.52250% ,5655.0,  1.488% ,0.0,  0.000% , 
