, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Aegislash          , 29.74469% ,173842.0, 17.780% ,129367.0, 17.782% , 
2, ,2.0, Tapu Koko          , 22.77428% ,205579.0, 21.026% ,157571.0, 21.659% , 
3, ,3.0, Landorus-Therian   , 19.82539% ,110446.0, 11.296% ,93666.0, 12.875% , 
4, ,4.0, Genesect           , 19.10560% ,80167.0,  8.199% ,66293.0,  9.112% , 
5, ,5.0, Toxapex            , 19.03892% ,186532.0, 19.078% ,141981.0, 19.516% , 
6, ,6.0, Tapu Fini          , 18.76749% ,90853.0,  9.292% ,72716.0,  9.995% , 
7, ,7.0, Landorus           , 17.19601% ,99961.0, 10.224% ,76187.0, 10.472% , 
8, ,8.0, Pheromosa          , 17.08337% ,185112.0, 18.932% ,132002.0, 18.144% , 
9, ,9.0, Tapu Lele          , 16.33389% ,110592.0, 11.311% ,80251.0, 11.031% , 
10, ,10.0, Celesteela         , 13.18285% ,101996.0, 10.432% ,80752.0, 11.100% , 
11, ,11.0, Marowak-Alola      , 12.64385% ,151252.0, 15.469% ,117077.0, 16.093% , 
12, ,12.0, Ferrothorn         , 11.29482% ,68995.0,  7.056% ,58821.0,  8.085% , 
13, ,13.0, Zygarde            , 11.06884% ,52185.0,  5.337% ,39304.0,  5.402% , 
14, ,14.0, Tapu Bulu          , 10.80074% ,94654.0,  9.681% ,69333.0,  9.530% , 
15, ,15.0, Dugtrio            , 10.79702% ,56982.0,  5.828% ,41402.0,  5.691% , 
16, ,16.0, Scizor-Mega        ,  9.79304% ,93526.0,  9.565% ,70541.0,  9.696% , 
17, ,17.0, Latios             ,  9.71968% ,59696.0,  6.105% ,39876.0,  5.481% , 
18, ,18.0, Hoopa-Unbound      ,  9.49862% ,40927.0,  4.186% ,28742.0,  3.951% , 
19, ,19.0, Garchomp           ,  9.39009% ,81522.0,  8.338% ,66564.0,  9.149% , 
20, ,20.0, Mantine            ,  9.03316% ,53199.0,  5.441% ,41608.0,  5.719% , 
21, ,21.0, Chansey            ,  8.55044% ,39149.0,  4.004% ,28895.0,  3.972% , 
22, ,22.0, Skarmory           ,  8.43099% ,52155.0,  5.334% ,42503.0,  5.842% , 
23, ,23.0, Venusaur-Mega      ,  8.35415% ,47185.0,  4.826% ,35835.0,  4.926% , 
24, ,24.0, Charizard-Mega-X   ,  8.25920% ,56341.0,  5.762% ,41186.0,  5.661% , 
25, ,25.0, Heatran            ,  8.20324% ,69914.0,  7.150% ,55813.0,  7.672% , 
26, ,26.0, Sableye-Mega       ,  7.90662% ,28274.0,  2.892% ,24106.0,  3.313% , 
27, ,27.0, Kartana            ,  7.68364% ,77062.0,  7.882% ,53209.0,  7.314% , 
28, ,28.0, Excadrill          ,  7.59085% ,49131.0,  5.025% ,35914.0,  4.936% , 
29, ,29.0, Clefable           ,  7.31061% ,41240.0,  4.218% ,28500.0,  3.917% , 
30, ,30.0, Buzzwole           ,  7.24253% ,75401.0,  7.712% ,50767.0,  6.978% , 
31, ,31.0, Magearna           ,  7.21380% ,63124.0,  6.456% ,46906.0,  6.447% , 
32, ,32.0, Mimikyu            ,  7.10148% ,68661.0,  7.022% ,48339.0,  6.644% , 
33, ,33.0, Metagross-Mega     ,  6.52683% ,57914.0,  5.923% ,42446.0,  5.834% , 
34, ,34.0, Rotom-Wash         ,  6.39402% ,48578.0,  4.968% ,40392.0,  5.552% , 
35, ,35.0, Greninja           ,  6.17755% ,65723.0,  6.722% ,48416.0,  6.655% , 
36, ,36.0, Xurkitree          ,  6.04913% ,85452.0,  8.740% ,61919.0,  8.511% , 
37, ,37.0, Manaphy            ,  5.97596% ,21566.0,  2.206% ,15343.0,  2.109% , 
38, ,38.0, Bisharp            ,  5.87794% ,28087.0,  2.873% ,19379.0,  2.664% , 
39, ,39.0, Gyarados-Mega      ,  5.46744% ,28785.0,  2.944% ,21133.0,  2.905% , 
40, ,40.0, Pinsir-Mega        ,  5.21058% ,38341.0,  3.921% ,25449.0,  3.498% , 
41, ,41.0, Pelipper           ,  4.94984% ,68896.0,  7.046% ,62428.0,  8.581% , 
42, ,42.0, Porygon-Z          ,  4.93982% ,42693.0,  4.366% ,29487.0,  4.053% , 
43, ,43.0, Zapdos             ,  4.91325% ,22145.0,  2.265% ,17388.0,  2.390% , 
44, ,44.0, Tyranitar          ,  4.64827% ,35766.0,  3.658% ,27936.0,  3.840% , 
45, ,45.0, Mandibuzz          ,  4.54189% ,23682.0,  2.422% ,17998.0,  2.474% , 
46, ,46.0, Alakazam-Mega      ,  4.47150% ,42012.0,  4.297% ,27290.0,  3.751% , 
47, ,47.0, Hippowdon          ,  3.99719% ,34638.0,  3.543% ,29024.0,  3.989% , 
48, ,48.0, Nihilego           ,  3.91768% ,41058.0,  4.199% ,32252.0,  4.433% , 
49, ,49.0, Kingdra            ,  3.79065% ,45213.0,  4.624% ,33038.0,  4.541% , 
50, ,50.0, Tornadus-Therian   ,  3.47672% ,18202.0,  1.862% ,13853.0,  1.904% , 
51, ,51.0, Ninetales-Alola    ,  3.45175% ,42705.0,  4.368% ,33998.0,  4.673% , 
52, ,52.0, Magnezone          ,  3.10465% ,39920.0,  4.083% ,31244.0,  4.295% , 
53, ,53.0, Charizard-Mega-Y   ,  2.98699% ,34082.0,  3.486% ,26101.0,  3.588% , 
54, ,54.0, Blissey            ,  2.93205% ,8627.0,  0.882% ,6193.0,  0.851% , 
55, ,55.0, Gliscor            ,  2.91960% ,30060.0,  3.074% ,23388.0,  3.215% , 
56, ,56.0, Greninja-Ash       ,  2.69384% ,67136.0,  6.866% ,50228.0,  6.904% , 
57, ,57.0, Kyurem-Black       ,  2.52355% ,11487.0,  1.175% ,8160.0,  1.122% , 
58, ,58.0, Mamoswine          ,  2.33301% ,22314.0,  2.282% ,18077.0,  2.485% , 
59, ,59.0, Weavile            ,  2.28449% ,27435.0,  2.806% ,18672.0,  2.567% , 
60, ,60.0, Amoonguss          ,  2.20675% ,12537.0,  1.282% ,9254.0,  1.272% , 
61, ,61.0, Dragonite          ,  2.18103% ,30615.0,  3.131% ,21099.0,  2.900% , 
62, ,62.0, Scizor             ,  2.15608% ,14550.0,  1.488% ,10802.0,  1.485% , 
63, ,63.0, Keldeo             ,  2.13347% ,17648.0,  1.805% ,12905.0,  1.774% , 
64, ,64.0, Pyukumuku          ,  2.00196% ,18749.0,  1.918% ,14595.0,  2.006% , 
65, ,65.0, Latias             ,  1.94919% ,20393.0,  2.086% ,13480.0,  1.853% , 
66, ,66.0, Necrozma           ,  1.84831% ,22995.0,  2.352% ,17643.0,  2.425% , 
67, ,67.0, Azumarill          ,  1.82859% ,27648.0,  2.828% ,20086.0,  2.761% , 
68, ,68.0, Shedinja           ,  1.81763% ,3170.0,  0.324% ,2247.0,  0.309% , 
69, ,69.0, Tangrowth          ,  1.72074% ,13075.0,  1.337% ,10018.0,  1.377% , 
70, ,70.0, Azelf              ,  1.59218% ,15770.0,  1.613% ,14854.0,  2.042% , 
71, ,71.0, Kommo-o            ,  1.56095% ,49210.0,  5.033% ,33126.0,  4.553% , 
72, ,72.0, Umbreon            ,  1.52793% ,11122.0,  1.138% ,7981.0,  1.097% , 
73, ,73.0, Terrakion          ,  1.48675% ,5751.0,  0.588% ,4379.0,  0.602% , 
74, ,74.0, Zygarde-10%        ,  1.35483% ,15154.0,  1.550% ,11090.0,  1.524% , 
75, ,75.0, Seismitoad         ,  1.25451% ,4528.0,  0.463% ,3817.0,  0.525% , 
76, ,76.0, Smeargle           ,  1.23911% ,5582.0,  0.571% ,4985.0,  0.685% , 
77, ,77.0, Persian-Alola      ,  1.23653% ,12863.0,  1.316% ,10594.0,  1.456% , 
78, ,78.0, Volcarona          ,  1.20696% ,18859.0,  1.929% ,13105.0,  1.801% , 
79, ,79.0, Hydreigon          ,  1.20141% ,12367.0,  1.265% ,9306.0,  1.279% , 
80, ,80.0, Volcanion          ,  1.16883% ,14411.0,  1.474% ,11041.0,  1.518% , 
81, ,81.0, Torkoal            ,  1.13305% ,8281.0,  0.847% ,7273.0,  1.000% , 
82, ,82.0, Decidueye          ,  1.13202% ,61627.0,  6.303% ,44721.0,  6.147% , 
83, ,83.0, Thundurus-Therian  ,  1.10840% ,8042.0,  0.822% ,6238.0,  0.857% , 
84, ,84.0, Starmie            ,  1.10784% ,17034.0,  1.742% ,11455.0,  1.575% , 
85, ,85.0, Salazzle           ,  1.10638% ,54324.0,  5.556% ,38849.0,  5.340% , 
86, ,86.0, Raichu-Alola       ,  1.09043% ,33642.0,  3.441% ,23547.0,  3.237% , 
87, ,87.0, Venusaur           ,  1.08632% ,5266.0,  0.539% ,3798.0,  0.522% , 
88, ,88.0, Togekiss           ,  1.00523% ,10579.0,  1.082% ,7581.0,  1.042% , 
89, ,89.0, Ditto              ,  0.99621% ,10951.0,  1.120% ,7857.0,  1.080% , 
90, ,90.0, Mew                ,  0.98432% ,15477.0,  1.583% ,12042.0,  1.655% , 
91, ,91.0, Serperior          ,  0.97720% ,15966.0,  1.633% ,10780.0,  1.482% , 
92, ,92.0, Golisopod          ,  0.96593% ,42044.0,  4.300% ,30814.0,  4.235% , 
93, ,93.0, Dhelmise           ,  0.94371% ,25919.0,  2.651% ,18932.0,  2.602% , 
94, ,94.0, Sharpedo-Mega      ,  0.90414% ,8191.0,  0.838% ,5389.0,  0.741% , 
95, ,95.0, Minior             ,  0.90199% ,43439.0,  4.443% ,29370.0,  4.037% , 
96, ,96.0, Jirachi            ,  0.86648% ,13763.0,  1.408% ,10423.0,  1.433% , 
97, ,97.0, Araquanid          ,  0.82624% ,32092.0,  3.282% ,23945.0,  3.291% , 
98, ,98.0, Thundurus          ,  0.81887% ,9049.0,  0.925% ,6603.0,  0.908% , 
99, ,99.0, Muk-Alola          ,  0.78200% ,22729.0,  2.325% ,17196.0,  2.364% , 
100, ,100.0, Nidoking           ,  0.75702% ,8647.0,  0.884% ,6564.0,  0.902% , 
101, ,101.0, Arcanine           ,  0.73652% ,13223.0,  1.352% ,9901.0,  1.361% , 
102, ,102.0, Krookodile         ,  0.72254% ,8026.0,  0.821% ,6154.0,  0.846% , 
103, ,103.0, Aerodactyl-Mega    ,  0.71999% ,12651.0,  1.294% ,9107.0,  1.252% , 
104, ,104.0, Gyarados           ,  0.70604% ,9111.0,  0.932% ,6868.0,  0.944% , 
105, ,105.0, Gastrodon          ,  0.68097% ,9649.0,  0.987% ,7371.0,  1.013% , 
106, ,106.0, Quagsire           ,  0.67058% ,5080.0,  0.520% ,3522.0,  0.484% , 
107, ,107.0, Bewear             ,  0.66471% ,23960.0,  2.451% ,16652.0,  2.289% , 
108, ,108.0, Klefki             ,  0.66442% ,9244.0,  0.945% ,7711.0,  1.060% , 
109, ,109.0, Nidoqueen          ,  0.66224% ,3365.0,  0.344% ,2788.0,  0.383% , 
110, ,110.0, Lycanroc           ,  0.66082% ,29409.0,  3.008% ,20597.0,  2.831% , 
111, ,111.0, Golem-Alola        ,  0.64671% ,20289.0,  2.075% ,15641.0,  2.150% , 
112, ,112.0, Rhyperior          ,  0.63155% ,2754.0,  0.282% ,2105.0,  0.289% , 
113, ,113.0, Scolipede          ,  0.63112% ,11661.0,  1.193% ,10069.0,  1.384% , 
114, ,114.0, Shuckle            ,  0.62694% ,6970.0,  0.713% ,6222.0,  0.855% , 
115, ,115.0, Primarina          ,  0.62386% ,28155.0,  2.880% ,20418.0,  2.807% , 
116, ,116.0, Suicune            ,  0.59014% ,4011.0,  0.410% ,2861.0,  0.393% , 
117, ,117.0, Galvantula         ,  0.58832% ,11693.0,  1.196% ,10511.0,  1.445% , 
118, ,118.0, Espeon             ,  0.55793% ,12863.0,  1.316% ,8515.0,  1.170% , 
119, ,119.0, Komala             ,  0.55672% ,13787.0,  1.410% ,9700.0,  1.333% , 
120, ,120.0, Swellow            ,  0.55268% ,9631.0,  0.985% ,7020.0,  0.965% , 
121, ,121.0, Sandslash-Alola    ,  0.52333% ,19715.0,  2.016% ,13939.0,  1.916% , 
122, ,122.0, Slowbro            ,  0.47531% ,10073.0,  1.030% ,7160.0,  0.984% , 
123, ,123.0, Guzzlord           ,  0.46207% ,14671.0,  1.500% ,10533.0,  1.448% , 
124, ,124.0, Gengar             ,  0.45634% ,18013.0,  1.842% ,12585.0,  1.730% , 
125, ,125.0, Exeggutor-Alola    ,  0.45042% ,18660.0,  1.908% ,12996.0,  1.786% , 
126, ,126.0, Flygon             ,  0.42686% ,17855.0,  1.826% ,12518.0,  1.721% , 
127, ,127.0, Stoutland          ,  0.41603% ,2353.0,  0.241% ,1588.0,  0.218% , 
128, ,128.0, Jellicent          ,  0.40703% ,2883.0,  0.295% ,2181.0,  0.300% , 
129, ,129.0, Infernape          ,  0.40499% ,12207.0,  1.248% ,9193.0,  1.264% , 
130, ,130.0, Talonflame         ,  0.40495% ,11286.0,  1.154% ,7932.0,  1.090% , 
131, ,131.0, Absol-Mega         ,  0.39580% ,12198.0,  1.248% ,8902.0,  1.224% , 
132, ,132.0, Bruxish            ,  0.38852% ,7109.0,  0.727% ,4924.0,  0.677% , 
133, ,133.0, Rotom-Heat         ,  0.38469% ,4877.0,  0.499% ,3966.0,  0.545% , 
134, ,134.0, Diggersby          ,  0.38460% ,4182.0,  0.428% ,2951.0,  0.406% , 
135, ,135.0, Kabutops           ,  0.38282% ,6087.0,  0.623% ,3933.0,  0.541% , 
136, ,136.0, Forretress         ,  0.36507% ,8850.0,  0.905% ,7622.0,  1.048% , 
137, ,137.0, Tsareena           ,  0.35098% ,16305.0,  1.668% ,11597.0,  1.594% , 
138, ,138.0, Crabominable       ,  0.34094% ,13227.0,  1.353% ,8807.0,  1.211% , 
139, ,139.0, Claydol            ,  0.33043% ,1328.0,  0.136% ,1075.0,  0.148% , 
140, ,140.0, Vikavolt           ,  0.31428% ,19979.0,  2.043% ,14863.0,  2.043% , 
141, ,141.0, Breloom            ,  0.30522% ,10580.0,  1.082% ,7442.0,  1.023% , 
142, ,142.0, Whimsicott         ,  0.30327% ,5314.0,  0.543% ,4052.0,  0.557% , 
143, ,143.0, Silvally           ,  0.30181% ,9582.0,  0.980% ,7228.0,  0.994% , 
144, ,144.0, Porygon2           ,  0.30031% ,6343.0,  0.649% ,4843.0,  0.666% , 
145, ,145.0, Wishiwashi         ,  0.29971% ,16052.0,  1.642% ,11639.0,  1.600% , 
146, ,146.0, Gigalith           ,  0.29211% ,8649.0,  0.885% ,7349.0,  1.010% , 
147, ,147.0, Victini            ,  0.28982% ,6731.0,  0.688% ,5058.0,  0.695% , 
148, ,148.0, Drampa             ,  0.27695% ,16283.0,  1.665% ,11539.0,  1.586% , 
149, ,149.0, Togedemaru         ,  0.27452% ,3522.0,  0.360% ,2846.0,  0.391% , 
150, ,150.0, Reuniclus          ,  0.27308% ,5757.0,  0.589% ,3967.0,  0.545% , 
151, ,151.0, Mudsdale           ,  0.27178% ,17994.0,  1.840% ,13437.0,  1.847% , 
152, ,152.0, Cresselia          ,  0.26949% ,5187.0,  0.531% ,3826.0,  0.526% , 
153, ,153.0, Lopunny-Mega       ,  0.26930% ,1483.0,  0.152% ,1213.0,  0.167% , 
154, ,154.0, Empoleon           ,  0.26754% ,5173.0,  0.529% ,4093.0,  0.563% , 
155, ,155.0, Celebi             ,  0.26323% ,3508.0,  0.359% ,2571.0,  0.353% , 
156, ,156.0, Chandelure         ,  0.25941% ,12562.0,  1.285% ,9147.0,  1.257% , 
157, ,157.0, Stunfisk           ,  0.25908% ,588.0,  0.060% ,469.0,  0.064% , 
158, ,158.0, Salamence          ,  0.25216% ,7307.0,  0.747% ,5142.0,  0.707% , 
159, ,159.0, Slowking           ,  0.24900% ,2175.0,  0.222% ,1541.0,  0.212% , 
160, ,160.0, Raikou             ,  0.24854% ,6894.0,  0.705% ,5205.0,  0.715% , 
161, ,161.0, Goodra             ,  0.24546% ,13183.0,  1.348% ,9515.0,  1.308% , 
162, ,162.0, Conkeldurr         ,  0.24109% ,10354.0,  1.059% ,7607.0,  1.046% , 
163, ,163.0, Tentacruel         ,  0.23880% ,13435.0,  1.374% ,10179.0,  1.399% , 
164, ,164.0, Magneton           ,  0.23443% ,1230.0,  0.126% ,961.0,  0.132% , 
165, ,165.0, Incineroar         ,  0.23128% ,24846.0,  2.541% ,18108.0,  2.489% , 
166, ,166.0, Kyurem             ,  0.23076% ,1246.0,  0.127% ,872.0,  0.120% , 
167, ,167.0, Dodrio             ,  0.22992% ,4479.0,  0.458% ,2995.0,  0.412% , 
168, ,168.0, Slowbro-Mega       ,  0.22839% ,3778.0,  0.386% ,2684.0,  0.369% , 
169, ,169.0, Sylveon            ,  0.22503% ,8917.0,  0.912% ,5985.0,  0.823% , 
170, ,170.0, Snorlax            ,  0.22099% ,9264.0,  0.947% ,6723.0,  0.924% , 
171, ,171.0, Aerodactyl         ,  0.21322% ,3052.0,  0.312% ,2696.0,  0.371% , 
172, ,172.0, Blastoise-Mega     ,  0.21304% ,7005.0,  0.716% ,5260.0,  0.723% , 
173, ,173.0, Alomomola          ,  0.20606% ,4807.0,  0.492% ,3577.0,  0.492% , 
