, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Incineroar         , 40.42750% ,45012.0, 16.214% ,0.0,  0.000% , 
2, ,2.0, Landorus-Therian   , 37.40737% ,39285.0, 14.151% ,0.0,  0.000% , 
3, ,3.0, Tapu Fini          , 34.40527% ,24988.0,  9.001% ,0.0,  0.000% , 
4, ,4.0, Tapu Lele          , 33.09928% ,24002.0,  8.646% ,0.0,  0.000% , 
5, ,5.0, Metagross-Mega     , 22.54153% ,18264.0,  6.579% ,0.0,  0.000% , 
6, ,6.0, Tapu Koko          , 21.56030% ,32325.0, 11.644% ,0.0,  0.000% , 
7, ,7.0, Zapdos             , 19.02145% ,21419.0,  7.715% ,0.0,  0.000% , 
8, ,8.0, Kartana            , 18.24057% ,22292.0,  8.030% ,0.0,  0.000% , 
9, ,9.0, Charizard-Mega-Y   , 13.49370% ,25175.0,  9.068% ,0.0,  0.000% , 
10, ,10.0, Kommo-o            , 10.92541% ,15833.0,  5.703% ,0.0,  0.000% , 
11, ,11.0, Hoopa-Unbound      , 10.84098% ,6841.0,  2.464% ,0.0,  0.000% , 
12, ,12.0, Zygarde            , 10.46383% ,9035.0,  3.254% ,0.0,  0.000% , 
13, ,13.0, Volcanion          , 10.31825% ,9397.0,  3.385% ,0.0,  0.000% , 
14, ,14.0, Kyurem-Black       , 10.27982% ,8133.0,  2.930% ,0.0,  0.000% , 
15, ,15.0, Tapu Bulu          , 10.25708% ,13125.0,  4.728% ,0.0,  0.000% , 
16, ,16.0, Amoonguss          ,  9.99654% ,20139.0,  7.254% ,0.0,  0.000% , 
17, ,17.0, Deoxys-Attack      ,  9.93514% ,7908.0,  2.849% ,0.0,  0.000% , 
18, ,18.0, Suicune            ,  8.23576% ,5042.0,  1.816% ,0.0,  0.000% , 
19, ,19.0, Volcarona          ,  8.15884% ,16594.0,  5.977% ,0.0,  0.000% , 
20, ,20.0, Genesect           ,  8.14302% ,7106.0,  2.560% ,0.0,  0.000% , 
21, ,21.0, Smeargle           ,  7.96567% ,7387.0,  2.661% ,0.0,  0.000% , 
22, ,22.0, Pelipper           ,  7.11919% ,18921.0,  6.815% ,0.0,  0.000% , 
23, ,23.0, Kingdra            ,  6.64020% ,9921.0,  3.574% ,0.0,  0.000% , 
24, ,24.0, Diancie-Mega       ,  6.04874% ,9444.0,  3.402% ,0.0,  0.000% , 
25, ,25.0, Mew                ,  5.97488% ,12468.0,  4.491% ,0.0,  0.000% , 
26, ,26.0, Porygon2           ,  5.90430% ,9793.0,  3.528% ,0.0,  0.000% , 
27, ,27.0, Diancie            ,  5.83269% ,5959.0,  2.146% ,0.0,  0.000% , 
28, ,28.0, Gastrodon          ,  5.80069% ,18063.0,  6.506% ,0.0,  0.000% , 
29, ,29.0, Bronzong           ,  5.37928% ,7238.0,  2.607% ,0.0,  0.000% , 
30, ,30.0, Shaymin-Sky        ,  5.37346% ,3773.0,  1.359% ,0.0,  0.000% , 
31, ,31.0, Victini            ,  5.27275% ,8154.0,  2.937% ,0.0,  0.000% , 
32, ,32.0, Manectric-Mega     ,  4.97749% ,7808.0,  2.812% ,0.0,  0.000% , 
33, ,33.0, Gothitelle         ,  4.96235% ,4282.0,  1.542% ,0.0,  0.000% , 
34, ,34.0, Stakataka          ,  4.93721% ,9627.0,  3.468% ,0.0,  0.000% , 
35, ,35.0, Togedemaru         ,  4.60902% ,6162.0,  2.220% ,0.0,  0.000% , 
36, ,36.0, Salamence-Mega     ,  4.49909% ,12689.0,  4.571% ,0.0,  0.000% , 
37, ,37.0, Politoed           ,  4.47935% ,10251.0,  3.692% ,0.0,  0.000% , 
