, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Incineroar         , 44.62357% ,64958.0, 16.609% ,0.0,  0.000% , 
2, ,2.0, Tapu Fini          , 36.14747% ,34983.0,  8.945% ,0.0,  0.000% , 
3, ,3.0, Landorus-Therian   , 35.11492% ,55116.0, 14.093% ,0.0,  0.000% , 
4, ,4.0, Tapu Koko          , 28.01699% ,47528.0, 12.153% ,0.0,  0.000% , 
5, ,5.0, Kartana            , 26.14300% ,28304.0,  7.237% ,0.0,  0.000% , 
6, ,6.0, Zygarde            , 20.10000% ,12695.0,  3.246% ,0.0,  0.000% , 
7, ,7.0, Metagross-Mega     , 19.94604% ,25640.0,  6.556% ,0.0,  0.000% , 
8, ,8.0, Tapu Lele          , 18.31301% ,31891.0,  8.154% ,0.0,  0.000% , 
9, ,9.0, Mew                , 14.65911% ,17145.0,  4.384% ,0.0,  0.000% , 
10, ,10.0, Zapdos             , 13.08043% ,30199.0,  7.722% ,0.0,  0.000% , 
11, ,11.0, Volcanion          , 11.68230% ,13111.0,  3.352% ,0.0,  0.000% , 
12, ,12.0, Kommo-o            , 11.13604% ,22982.0,  5.876% ,0.0,  0.000% , 
13, ,13.0, Volcarona          , 11.09877% ,23096.0,  5.905% ,0.0,  0.000% , 
14, ,14.0, Amoonguss          , 11.03305% ,27304.0,  6.981% ,0.0,  0.000% , 
15, ,15.0, Tapu Bulu          , 10.78863% ,19748.0,  5.049% ,0.0,  0.000% , 
16, ,16.0, Porygon2           , 10.69987% ,17433.0,  4.457% ,0.0,  0.000% , 
17, ,17.0, Diancie            , 10.65215% ,10497.0,  2.684% ,0.0,  0.000% , 
18, ,18.0, Manectric-Mega     , 10.07198% ,11088.0,  2.835% ,0.0,  0.000% , 
19, ,19.0, Kyurem-Black       , 10.06753% ,11201.0,  2.864% ,0.0,  0.000% , 
20, ,20.0, Hoopa-Unbound      ,  9.58135% ,8947.0,  2.288% ,0.0,  0.000% , 
21, ,21.0, Gastrodon          ,  9.56667% ,25319.0,  6.474% ,0.0,  0.000% , 
22, ,22.0, Aegislash          ,  8.89377% ,23799.0,  6.085% ,0.0,  0.000% , 
23, ,23.0, Gardevoir-Mega     ,  8.85925% ,17095.0,  4.371% ,0.0,  0.000% , 
24, ,24.0, Charizard-Mega-Y   ,  8.75287% ,34228.0,  8.752% ,0.0,  0.000% , 
25, ,25.0, Salamence-Mega     ,  8.42675% ,18058.0,  4.617% ,0.0,  0.000% , 
26, ,26.0, Diancie-Mega       ,  6.96577% ,12270.0,  3.137% ,0.0,  0.000% , 
27, ,27.0, Deoxys-Attack      ,  6.56977% ,9705.0,  2.481% ,0.0,  0.000% , 
28, ,28.0, Genesect           ,  5.60340% ,9620.0,  2.460% ,0.0,  0.000% , 
29, ,29.0, Suicune            ,  5.59720% ,6439.0,  1.646% ,0.0,  0.000% , 
30, ,30.0, Whimsicott         ,  5.46751% ,24452.0,  6.252% ,0.0,  0.000% , 
31, ,31.0, Politoed           ,  5.00420% ,15991.0,  4.089% ,0.0,  0.000% , 
32, ,32.0, Cresselia          ,  4.96288% ,18099.0,  4.628% ,0.0,  0.000% , 
33, ,33.0, Scrafty            ,  4.72370% ,10922.0,  2.793% ,0.0,  0.000% , 
34, ,34.0, Venusaur-Mega      ,  4.72305% ,12939.0,  3.308% ,0.0,  0.000% , 
35, ,35.0, Kingdra            ,  4.49887% ,14126.0,  3.612% ,0.0,  0.000% , 
36, ,36.0, Victini            ,  4.39945% ,10313.0,  2.637% ,0.0,  0.000% , 
37, ,37.0, Gothitelle         ,  4.25078% ,9408.0,  2.406% ,0.0,  0.000% , 
38, ,38.0, Lurantis           ,  4.20241% ,4137.0,  1.058% ,0.0,  0.000% , 
39, ,39.0, Tyranitar          ,  4.00294% ,20316.0,  5.195% ,0.0,  0.000% , 
40, ,40.0, Gengar             ,  3.85408% ,11491.0,  2.938% ,0.0,  0.000% , 
