, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Incineroar         , 41.50394% ,64677.0, 16.504% ,0.0,  0.000% , 
2, ,2.0, Landorus-Therian   , 32.44429% ,55220.0, 14.091% ,0.0,  0.000% , 
3, ,3.0, Tapu Fini          , 32.08572% ,32081.0,  8.186% ,0.0,  0.000% , 
4, ,4.0, Tapu Koko          , 27.71673% ,47196.0, 12.043% ,0.0,  0.000% , 
5, ,5.0, Tapu Lele          , 23.01802% ,30683.0,  7.830% ,0.0,  0.000% , 
6, ,6.0, Kartana            , 18.28524% ,25964.0,  6.625% ,0.0,  0.000% , 
7, ,7.0, Zygarde            , 17.88161% ,14068.0,  3.590% ,0.0,  0.000% , 
8, ,8.0, Diancie            , 17.86265% ,9996.0,  2.551% ,0.0,  0.000% , 
9, ,9.0, Metagross-Mega     , 17.51142% ,23499.0,  5.996% ,0.0,  0.000% , 
10, ,10.0, Amoonguss          , 12.96100% ,27434.0,  7.000% ,0.0,  0.000% , 
11, ,11.0, Mew                , 12.14599% ,16539.0,  4.220% ,0.0,  0.000% , 
12, ,12.0, Zapdos             , 12.11079% ,28442.0,  7.258% ,0.0,  0.000% , 
13, ,13.0, Aegislash          , 11.77945% ,22869.0,  5.836% ,0.0,  0.000% , 
14, ,14.0, Kommo-o            , 10.29716% ,23428.0,  5.978% ,0.0,  0.000% , 
15, ,15.0, Venusaur-Mega      , 10.16902% ,13000.0,  3.317% ,0.0,  0.000% , 
16, ,16.0, Charizard-Mega-Y   , 10.12803% ,36557.0,  9.328% ,0.0,  0.000% , 
17, ,17.0, Stakataka          , 10.11396% ,15392.0,  3.928% ,0.0,  0.000% , 
18, ,18.0, Tapu Bulu          ,  9.27130% ,20370.0,  5.198% ,0.0,  0.000% , 
19, ,19.0, Volcanion          ,  9.18065% ,11882.0,  3.032% ,0.0,  0.000% , 
20, ,20.0, Manectric-Mega     ,  8.30351% ,11232.0,  2.866% ,0.0,  0.000% , 
21, ,21.0, Diancie-Mega       ,  8.09945% ,12638.0,  3.225% ,0.0,  0.000% , 
22, ,22.0, Volcarona          ,  7.97964% ,21095.0,  5.383% ,0.0,  0.000% , 
23, ,23.0, Celesteela         ,  7.80712% ,22068.0,  5.631% ,0.0,  0.000% , 
24, ,24.0, Kyurem-Black       ,  7.77457% ,10764.0,  2.747% ,0.0,  0.000% , 
25, ,25.0, Bronzong           ,  7.75078% ,7407.0,  1.890% ,0.0,  0.000% , 
26, ,26.0, Togedemaru         ,  7.55383% ,7529.0,  1.921% ,0.0,  0.000% , 
27, ,27.0, Gothitelle         ,  6.30844% ,8898.0,  2.271% ,0.0,  0.000% , 
28, ,28.0, Torkoal            ,  6.14804% ,9257.0,  2.362% ,0.0,  0.000% , 
29, ,29.0, Hoopa-Unbound      ,  5.68676% ,7636.0,  1.949% ,0.0,  0.000% , 
30, ,30.0, Porygon2           ,  5.54032% ,17133.0,  4.372% ,0.0,  0.000% , 
31, ,31.0, Milotic            ,  5.13323% ,23926.0,  6.105% ,0.0,  0.000% , 
32, ,32.0, Scrafty            ,  4.95716% ,9877.0,  2.520% ,0.0,  0.000% , 
33, ,33.0, Scizor-Mega        ,  4.88242% ,7512.0,  1.917% ,0.0,  0.000% , 
34, ,34.0, Salamence-Mega     ,  4.68906% ,19977.0,  5.098% ,0.0,  0.000% , 
