, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 44.65129% ,880597.0, 25.344% ,746618.0, 28.742% , 
2, ,2.0, Metagross-Mega     , 25.62673% ,487267.0, 14.024% ,357500.0, 13.763% , 
3, ,3.0, Pheromosa          , 24.50945% ,468316.0, 13.478% ,351571.0, 13.534% , 
4, ,4.0, Tapu Fini          , 19.30369% ,528176.0, 15.201% ,421231.0, 16.216% , 
5, ,5.0, Zygarde            , 17.23456% ,169341.0,  4.874% ,127966.0,  4.926% , 
6, ,6.0, Greninja-Ash       , 16.92840% ,476340.0, 13.709% ,357728.0, 13.771% , 
7, ,7.0, Tapu Lele          , 16.23028% ,397879.0, 11.451% ,281044.0, 10.819% , 
8, ,8.0, Chansey            , 15.60704% ,213246.0,  6.137% ,158424.0,  6.099% , 
9, ,9.0, Greninja           , 14.95974% ,356876.0, 10.271% ,263388.0, 10.140% , 
10, ,10.0, Toxapex            , 14.91572% ,319005.0,  9.181% ,242263.0,  9.326% , 
11, ,11.0, Skarmory           , 14.61112% ,252351.0,  7.263% ,207671.0,  7.995% , 
12, ,12.0, Ferrothorn         , 14.57711% ,409975.0, 11.799% ,346435.0, 13.337% , 
13, ,13.0, Garchomp           , 14.26277% ,434943.0, 12.518% ,328476.0, 12.645% , 
14, ,14.0, Dugtrio            , 13.58308% ,203117.0,  5.846% ,148206.0,  5.705% , 
15, ,15.0, Celesteela         , 13.53241% ,301703.0,  8.683% ,233421.0,  8.986% , 
16, ,16.0, Mawile-Mega        , 13.32479% ,257447.0,  7.409% ,188540.0,  7.258% , 
17, ,17.0, Magearna           , 12.99436% ,233532.0,  6.721% ,179015.0,  6.892% , 
18, ,18.0, Heatran            , 12.97641% ,335327.0,  9.651% ,270090.0, 10.398% , 
19, ,19.0, Tapu Koko          , 12.11895% ,452831.0, 13.033% ,343798.0, 13.235% , 
20, ,20.0, Tangrowth          , 12.05922% ,170125.0,  4.896% ,131573.0,  5.065% , 
21, ,21.0, Sableye-Mega       , 11.69757% ,130154.0,  3.746% ,110927.0,  4.270% , 
22, ,22.0, Scizor-Mega        , 11.10078% ,265697.0,  7.647% ,203444.0,  7.832% , 
23, ,23.0, Zapdos             ,  8.67681% ,177302.0,  5.103% ,140644.0,  5.414% , 
24, ,24.0, Keldeo             ,  7.92742% ,88483.0,  2.547% ,66964.0,  2.578% , 
25, ,25.0, Excadrill          ,  7.87884% ,263481.0,  7.583% ,195811.0,  7.538% , 
26, ,26.0, Gengar             ,  7.61418% ,179288.0,  5.160% ,126228.0,  4.859% , 
27, ,27.0, Volcarona          ,  6.17193% ,271805.0,  7.823% ,196130.0,  7.550% , 
28, ,28.0, Hoopa-Unbound      ,  5.99261% ,127310.0,  3.664% ,86652.0,  3.336% , 
29, ,29.0, Magnezone          ,  5.87914% ,247040.0,  7.110% ,190401.0,  7.330% , 
30, ,30.0, Tapu Bulu          ,  5.84828% ,189278.0,  5.448% ,136476.0,  5.254% , 
31, ,31.0, Marowak-Alola      ,  5.76326% ,295400.0,  8.502% ,220192.0,  8.477% , 
32, ,32.0, Bisharp            ,  5.71127% ,72609.0,  2.090% ,50534.0,  1.945% , 
33, ,33.0, Mimikyu            ,  5.68204% ,273735.0,  7.878% ,189689.0,  7.302% , 
34, ,34.0, Venusaur-Mega      ,  5.54975% ,190905.0,  5.494% ,143276.0,  5.516% , 
35, ,35.0, Clefable           ,  5.33713% ,109026.0,  3.138% ,75979.0,  2.925% , 
36, ,36.0, Nihilego           ,  4.80037% ,150925.0,  4.344% ,116045.0,  4.467% , 
37, ,37.0, Pinsir-Mega        ,  4.52741% ,110500.0,  3.180% ,75913.0,  2.922% , 
38, ,38.0, Rotom-Wash         ,  4.18180% ,229352.0,  6.601% ,187931.0,  7.235% , 
39, ,39.0, Shedinja           ,  4.12445% ,24503.0,  0.705% ,17128.0,  0.659% , 
40, ,40.0, Quagsire           ,  3.83332% ,35629.0,  1.025% ,26427.0,  1.017% , 
41, ,41.0, Latios             ,  3.80631% ,178707.0,  5.143% ,122695.0,  4.723% , 
42, ,42.0, Tornadus-Therian   ,  3.70600% ,59747.0,  1.720% ,46309.0,  1.783% , 
