, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 41.93482% ,584222.0, 25.798% ,495519.0, 29.124% , 
2, ,2.0, Magearna           , 23.53630% ,235879.0, 10.416% ,183554.0, 10.788% , 
3, ,3.0, Tapu Lele          , 21.69482% ,241365.0, 10.658% ,174642.0, 10.265% , 
4, ,4.0, Zygarde            , 21.59718% ,184740.0,  8.158% ,138924.0,  8.165% , 
5, ,5.0, Tapu Koko          , 18.11009% ,360996.0, 15.941% ,278475.0, 16.367% , 
6, ,6.0, Greninja           , 16.22848% ,260170.0, 11.489% ,190044.0, 11.170% , 
7, ,7.0, Heatran            , 15.57265% ,246415.0, 10.881% ,199365.0, 11.718% , 
8, ,8.0, Tangrowth          , 15.00608% ,148161.0,  6.543% ,114595.0,  6.735% , 
9, ,9.0, Greninja-Ash       , 14.68848% ,340597.0, 15.040% ,252995.0, 14.870% , 
10, ,10.0, Chansey            , 13.89682% ,162059.0,  7.156% ,123106.0,  7.236% , 
11, ,11.0, Tapu Fini          , 12.68803% ,280047.0, 12.366% ,223838.0, 13.156% , 
12, ,12.0, Keldeo             , 12.63676% ,80575.0,  3.558% ,60756.0,  3.571% , 
13, ,13.0, Ferrothorn         , 12.56172% ,277111.0, 12.237% ,234790.0, 13.800% , 
14, ,14.0, Celesteela         , 12.44443% ,168873.0,  7.457% ,130863.0,  7.692% , 
15, ,15.0, Skarmory           , 12.33368% ,171602.0,  7.578% ,141787.0,  8.334% , 
16, ,16.0, Garchomp           , 12.14011% ,251456.0, 11.104% ,190786.0, 11.214% , 
17, ,17.0, Medicham-Mega      , 11.92846% ,179874.0,  7.943% ,137024.0,  8.054% , 
18, ,18.0, Dugtrio            , 11.76645% ,116474.0,  5.143% ,83346.0,  4.899% , 
19, ,19.0, Scizor-Mega        , 10.26400% ,171287.0,  7.564% ,131762.0,  7.744% , 
20, ,20.0, Zapdos             , 10.10443% ,142965.0,  6.313% ,112769.0,  6.628% , 
21, ,21.0, Heracross-Mega     ,  9.92396% ,119112.0,  5.260% ,85639.0,  5.033% , 
22, ,22.0, Excadrill          ,  9.92386% ,196636.0,  8.683% ,148023.0,  8.700% , 
23, ,23.0, Toxapex            ,  9.31299% ,160964.0,  7.108% ,121944.0,  7.167% , 
24, ,24.0, Mawile-Mega        ,  8.81853% ,137344.0,  6.065% ,98519.0,  5.790% , 
25, ,25.0, Latios             ,  8.12592% ,132313.0,  5.843% ,92898.0,  5.460% , 
26, ,26.0, Venusaur-Mega      ,  7.90690% ,121947.0,  5.385% ,91609.0,  5.384% , 
27, ,27.0, Alakazam-Mega      ,  7.41137% ,121021.0,  5.344% ,81316.0,  4.779% , 
28, ,28.0, Clefable           ,  7.22181% ,76989.0,  3.400% ,54716.0,  3.216% , 
29, ,29.0, Pinsir-Mega        ,  7.00395% ,91441.0,  4.038% ,63360.0,  3.724% , 
30, ,30.0, Tapu Bulu          ,  6.94351% ,107397.0,  4.742% ,77927.0,  4.580% , 
31, ,31.0, Sableye-Mega       ,  6.50075% ,77543.0,  3.424% ,65629.0,  3.857% , 
32, ,32.0, Gengar             ,  6.36165% ,98671.0,  4.357% ,68819.0,  4.045% , 
33, ,33.0, Bisharp            ,  5.99031% ,64521.0,  2.849% ,44171.0,  2.596% , 
34, ,34.0, Charizard-Mega-X   ,  5.90739% ,163486.0,  7.219% ,120576.0,  7.087% , 
35, ,35.0, Mew                ,  5.76805% ,55175.0,  2.436% ,43830.0,  2.576% , 
36, ,36.0, Mimikyu            ,  5.41772% ,178645.0,  7.889% ,124838.0,  7.337% , 
37, ,37.0, Magnezone          ,  5.25730% ,129240.0,  5.707% ,99947.0,  5.874% , 
38, ,38.0, Tyranitar          ,  4.63863% ,141264.0,  6.238% ,110326.0,  6.484% , 
39, ,39.0, Jirachi            ,  4.60070% ,96207.0,  4.248% ,73732.0,  4.334% , 
40, ,40.0, Nihilego           ,  4.47174% ,88830.0,  3.923% ,66931.0,  3.934% , 
41, ,41.0, Tornadus-Therian   ,  4.44714% ,38733.0,  1.710% ,29829.0,  1.753% , 
42, ,42.0, Marowak-Alola      ,  4.42901% ,151331.0,  6.682% ,112231.0,  6.596% , 
43, ,43.0, Scolipede          ,  4.01930% ,77858.0,  3.438% ,65120.0,  3.827% , 
44, ,44.0, Manaphy            ,  3.91162% ,54260.0,  2.396% ,37750.0,  2.219% , 
45, ,45.0, Volcarona          ,  3.65767% ,154616.0,  6.828% ,109631.0,  6.444% , 
46, ,46.0, Kartana            ,  3.65431% ,136360.0,  6.021% ,97554.0,  5.734% , 
47, ,47.0, Rotom-Wash         ,  3.62547% ,139477.0,  6.159% ,113229.0,  6.655% , 
48, ,48.0, Charizard-Mega-Y   ,  3.52152% ,160577.0,  7.091% ,124430.0,  7.313% , 
49, ,49.0, Smeargle           ,  3.14870% ,53434.0,  2.360% ,48940.0,  2.876% , 
50, ,50.0, Ditto              ,  2.98922% ,23290.0,  1.028% ,17168.0,  1.009% , 
51, ,51.0, Pelipper           ,  2.86031% ,79440.0,  3.508% ,70895.0,  4.167% , 
52, ,52.0, Weavile            ,  2.74572% ,83412.0,  3.683% ,60492.0,  3.555% , 
53, ,53.0, Hawlucha           ,  2.61851% ,33852.0,  1.495% ,24749.0,  1.455% , 
54, ,54.0, Thundurus          ,  2.48133% ,37507.0,  1.656% ,28299.0,  1.663% , 
55, ,55.0, Kyurem-Black       ,  2.45252% ,59010.0,  2.606% ,43183.0,  2.538% , 
56, ,56.0, Espeon             ,  2.44144% ,53734.0,  2.373% ,35002.0,  2.057% , 
57, ,57.0, Muk-Alola          ,  2.41585% ,98069.0,  4.331% ,75243.0,  4.422% , 
58, ,58.0, Mandibuzz          ,  2.36136% ,31615.0,  1.396% ,24227.0,  1.424% , 
59, ,59.0, Hoopa-Unbound      ,  2.32222% ,67413.0,  2.977% ,45503.0,  2.674% , 
60, ,60.0, Scizor             ,  2.30855% ,47279.0,  2.088% ,35309.0,  2.075% , 
61, ,61.0, Latias             ,  2.23063% ,32703.0,  1.444% ,22207.0,  1.305% , 
62, ,62.0, Gyarados-Mega      ,  2.05550% ,71996.0,  3.179% ,53890.0,  3.167% , 
63, ,63.0, Serperior          ,  2.05447% ,100449.0,  4.436% ,71254.0,  4.188% , 
64, ,64.0, Kingdra            ,  2.03731% ,53233.0,  2.351% ,38663.0,  2.272% , 
65, ,65.0, Dragonite          ,  1.91898% ,106179.0,  4.689% ,74774.0,  4.395% , 
66, ,66.0, Mamoswine          ,  1.89534% ,82393.0,  3.638% ,66532.0,  3.910% , 
67, ,67.0, Hippowdon          ,  1.85889% ,34853.0,  1.539% ,29963.0,  1.761% , 
68, ,68.0, Mantine            ,  1.76579% ,20698.0,  0.914% ,16214.0,  0.953% , 
69, ,69.0, Alomomola          ,  1.71131% ,13218.0,  0.584% ,10047.0,  0.591% , 
70, ,70.0, Reuniclus          ,  1.68515% ,13497.0,  0.596% ,9529.0,  0.560% , 
71, ,71.0, Cresselia          ,  1.68432% ,27323.0,  1.207% ,20305.0,  1.193% , 
72, ,72.0, Amoonguss          ,  1.66551% ,24357.0,  1.076% ,18048.0,  1.061% , 
73, ,73.0, Gastrodon          ,  1.58428% ,25779.0,  1.138% ,19835.0,  1.166% , 
74, ,74.0, Buzzwole           ,  1.56792% ,68071.0,  3.006% ,47512.0,  2.793% , 
75, ,75.0, Quagsire           ,  1.51204% ,18515.0,  0.818% ,13567.0,  0.797% , 
76, ,76.0, Necrozma           ,  1.47200% ,21774.0,  0.961% ,13682.0,  0.804% , 
77, ,77.0, Shedinja           ,  1.38028% ,12581.0,  0.556% ,8618.0,  0.507% , 
78, ,78.0, Thundurus-Therian  ,  1.35716% ,50865.0,  2.246% ,38676.0,  2.273% , 
79, ,79.0, Azumarill          ,  1.34007% ,61073.0,  2.697% ,45776.0,  2.690% , 
80, ,80.0, Gyarados           ,  1.31876% ,51683.0,  2.282% ,39104.0,  2.298% , 
81, ,81.0, Houndoom-Mega      ,  1.26452% ,46113.0,  2.036% ,33990.0,  1.998% , 
82, ,82.0, Tentacruel         ,  1.23727% ,36516.0,  1.612% ,27849.0,  1.637% , 
83, ,83.0, Terrakion          ,  1.23085% ,21344.0,  0.943% ,15276.0,  0.898% , 
84, ,84.0, Azelf              ,  1.19747% ,20813.0,  0.919% ,19074.0,  1.121% , 
85, ,85.0, Beedrill-Mega      ,  1.16600% ,137539.0,  6.073% ,101147.0,  5.945% , 
86, ,86.0, Druddigon          ,  1.13848% ,10717.0,  0.473% ,9618.0,  0.565% , 
87, ,87.0, Aerodactyl-Mega    ,  1.09091% ,24780.0,  1.094% ,18033.0,  1.060% , 
88, ,88.0, Breloom            ,  1.04503% ,53017.0,  2.341% ,38755.0,  2.278% , 
89, ,89.0, Garchomp-Mega      ,  1.02563% ,49513.0,  2.186% ,35368.0,  2.079% , 
90, ,90.0, Swampert-Mega      ,  1.02217% ,12084.0,  0.534% ,10053.0,  0.591% , 
91, ,91.0, Xurkitree          ,  0.95175% ,73765.0,  3.257% ,50664.0,  2.978% , 
92, ,92.0, Victini            ,  0.94500% ,45239.0,  1.998% ,34563.0,  2.031% , 
93, ,93.0, Crawdaunt          ,  0.88603% ,20881.0,  0.922% ,14756.0,  0.867% , 
94, ,94.0, Talonflame         ,  0.87555% ,26958.0,  1.190% ,19362.0,  1.138% , 
95, ,95.0, Suicune            ,  0.86192% ,13948.0,  0.616% ,10136.0,  0.596% , 
96, ,96.0, Meloetta           ,  0.82875% ,5535.0,  0.244% ,3780.0,  0.222% , 
97, ,97.0, Volcanion          ,  0.81483% ,39653.0,  1.751% ,31033.0,  1.824% , 
98, ,98.0, Gliscor            ,  0.79527% ,86140.0,  3.804% ,65765.0,  3.865% , 
99, ,99.0, Starmie            ,  0.77903% ,55494.0,  2.451% ,39730.0,  2.335% , 
100, ,100.0, Salamence          ,  0.73799% ,86902.0,  3.837% ,60837.0,  3.576% , 
101, ,101.0, Hydreigon          ,  0.72050% ,43142.0,  1.905% ,31080.0,  1.827% , 
102, ,102.0, Porygon2           ,  0.67159% ,34406.0,  1.519% ,26317.0,  1.547% , 
103, ,103.0, Slowbro-Mega       ,  0.59692% ,19509.0,  0.861% ,14390.0,  0.846% , 
104, ,104.0, Ninetales-Alola    ,  0.59345% ,42928.0,  1.896% ,33123.0,  1.947% , 
105, ,105.0, Shuckle            ,  0.58237% ,28172.0,  1.244% ,24746.0,  1.454% , 
106, ,106.0, Uxie               ,  0.57203% ,14318.0,  0.632% ,13245.0,  0.778% , 
107, ,107.0, Togekiss           ,  0.54878% ,44487.0,  1.964% ,32047.0,  1.884% , 
108, ,108.0, Goodra             ,  0.52631% ,57029.0,  2.518% ,43342.0,  2.547% , 
109, ,109.0, Sharpedo-Mega      ,  0.52290% ,16998.0,  0.751% ,11442.0,  0.673% , 
110, ,110.0, Nidoking           ,  0.50289% ,32039.0,  1.415% ,24018.0,  1.412% , 
111, ,111.0, Porygon-Z          ,  0.49221% ,49048.0,  2.166% ,34205.0,  2.010% , 
112, ,112.0, Ninetales          ,  0.48195% ,17513.0,  0.773% ,13877.0,  0.816% , 
113, ,113.0, Alakazam           ,  0.45005% ,29328.0,  1.295% ,18970.0,  1.115% , 
114, ,114.0, Aerodactyl         ,  0.44573% ,8294.0,  0.366% ,6867.0,  0.404% , 
115, ,115.0, Slowbro            ,  0.43606% ,22561.0,  0.996% ,16399.0,  0.964% , 
116, ,116.0, Bronzong           ,  0.41846% ,14139.0,  0.624% ,11791.0,  0.693% , 
117, ,117.0, Empoleon           ,  0.40120% ,22159.0,  0.978% ,17429.0,  1.024% , 
118, ,118.0, Seismitoad         ,  0.40035% ,13167.0,  0.581% ,10797.0,  0.635% , 
119, ,119.0, Pidgeot-Mega       ,  0.39891% ,47728.0,  2.108% ,35338.0,  2.077% , 
120, ,120.0, Cloyster           ,  0.37281% ,38504.0,  1.700% ,28844.0,  1.695% , 
121, ,121.0, Chandelure         ,  0.35911% ,40603.0,  1.793% ,29607.0,  1.740% , 
122, ,122.0, Cofagrigus         ,  0.33479% ,17247.0,  0.762% ,13290.0,  0.781% , 
123, ,123.0, Diggersby          ,  0.32189% ,15211.0,  0.672% ,11347.0,  0.667% , 
124, ,124.0, Kyurem             ,  0.31974% ,3979.0,  0.176% ,2685.0,  0.158% , 
125, ,125.0, Sylveon            ,  0.30480% ,34822.0,  1.538% ,23669.0,  1.391% , 
126, ,126.0, Kabutops           ,  0.29224% ,15265.0,  0.674% ,10952.0,  0.644% , 
127, ,127.0, Politoed           ,  0.28728% ,17274.0,  0.763% ,14838.0,  0.872% , 
128, ,128.0, Sceptile-Mega      ,  0.28401% ,7048.0,  0.311% ,5361.0,  0.315% , 
129, ,129.0, Staraptor          ,  0.28114% ,42687.0,  1.885% ,31062.0,  1.826% , 
130, ,130.0, Venusaur           ,  0.26417% ,25424.0,  1.123% ,18256.0,  1.073% , 
131, ,131.0, Xatu               ,  0.25492% ,6857.0,  0.303% ,5245.0,  0.308% , 
132, ,132.0, Celebi             ,  0.25178% ,9619.0,  0.425% ,7137.0,  0.419% , 
133, ,133.0, Whimsicott         ,  0.24194% ,15649.0,  0.691% ,11838.0,  0.696% , 
134, ,134.0, Galvantula         ,  0.24009% ,37330.0,  1.648% ,32782.0,  1.927% , 
135, ,135.0, Raichu-Alola       ,  0.23595% ,26995.0,  1.192% ,18726.0,  1.101% , 
136, ,136.0, Swampert           ,  0.23431% ,26292.0,  1.161% ,21161.0,  1.244% , 
137, ,137.0, Carbink            ,  0.23149% ,2810.0,  0.124% ,2367.0,  0.139% , 
138, ,138.0, Primarina          ,  0.22182% ,22728.0,  1.004% ,16862.0,  0.991% , 
139, ,139.0, Tyrantrum          ,  0.21735% ,8744.0,  0.386% ,6092.0,  0.358% , 
140, ,140.0, Infernape          ,  0.21033% ,57765.0,  2.551% ,43328.0,  2.547% , 
141, ,141.0, Torkoal            ,  0.20959% ,22180.0,  0.979% ,19794.0,  1.163% , 
142, ,142.0, Araquanid          ,  0.20716% ,21719.0,  0.959% ,15839.0,  0.931% , 
