, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 41.72293% ,57550.0, 15.897% ,0.0,  0.000% , 
2, ,2.0, Incineroar         , 34.68961% ,58606.0, 16.188% ,0.0,  0.000% , 
3, ,3.0, Tapu Koko          , 31.26454% ,46562.0, 12.861% ,0.0,  0.000% , 
4, ,4.0, Tapu Fini          , 29.61483% ,31839.0,  8.795% ,0.0,  0.000% , 
5, ,5.0, Kartana            , 27.79439% ,27320.0,  7.546% ,0.0,  0.000% , 
6, ,6.0, Tapu Lele          , 23.88279% ,31383.0,  8.669% ,0.0,  0.000% , 
7, ,7.0, Metagross-Mega     , 20.15350% ,24814.0,  6.854% ,0.0,  0.000% , 
8, ,8.0, Zapdos             , 17.94380% ,28677.0,  7.921% ,0.0,  0.000% , 
9, ,9.0, Zygarde            , 16.65230% ,13089.0,  3.615% ,0.0,  0.000% , 
10, ,10.0, Charizard-Mega-Y   , 15.41315% ,36441.0, 10.066% ,0.0,  0.000% , 
11, ,11.0, Volcanion          , 12.86205% ,12813.0,  3.539% ,0.0,  0.000% , 
12, ,12.0, Marshadow          , 12.27957% ,6964.0,  1.924% ,0.0,  0.000% , 
13, ,13.0, Kyurem-Black       , 12.02523% ,11586.0,  3.200% ,0.0,  0.000% , 
14, ,14.0, Kommo-o            , 11.97036% ,20751.0,  5.732% ,0.0,  0.000% , 
15, ,15.0, Diancie            , 11.75471% ,8488.0,  2.345% ,0.0,  0.000% , 
16, ,16.0, Tapu Bulu          , 11.34839% ,17955.0,  4.960% ,0.0,  0.000% , 
17, ,17.0, Amoonguss          ,  9.78850% ,27162.0,  7.503% ,0.0,  0.000% , 
18, ,18.0, Porygon2           ,  9.70061% ,13788.0,  3.809% ,0.0,  0.000% , 
19, ,19.0, Hoopa-Unbound      ,  9.27968% ,8117.0,  2.242% ,0.0,  0.000% , 
20, ,20.0, Salamence-Mega     ,  7.86334% ,17387.0,  4.803% ,0.0,  0.000% , 
21, ,21.0, Diancie-Mega       ,  7.55184% ,11453.0,  3.164% ,0.0,  0.000% , 
22, ,22.0, Mew                ,  7.54932% ,15578.0,  4.303% ,0.0,  0.000% , 
