, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Marshadow          , 30.41685% ,27796.0,  6.111% ,0.0,  0.000% , 
2, ,2.0, Landorus-Therian   , 27.64208% ,49717.0, 10.930% ,0.0,  0.000% , 
3, ,3.0, Tapu Fini          , 25.48102% ,37981.0,  8.350% ,0.0,  0.000% , 
4, ,4.0, Tapu Lele          , 23.47107% ,35613.0,  7.829% ,0.0,  0.000% , 
5, ,5.0, Tapu Bulu          , 21.18525% ,20200.0,  4.441% ,0.0,  0.000% , 
6, ,6.0, Tapu Koko          , 19.88216% ,59250.0, 13.026% ,0.0,  0.000% , 
7, ,7.0, Metagross-Mega     , 18.00743% ,12961.0,  2.849% ,0.0,  0.000% , 
8, ,8.0, Hoopa-Unbound      , 17.36278% ,12502.0,  2.748% ,0.0,  0.000% , 
9, ,9.0, Zapdos             , 15.34874% ,26135.0,  5.746% ,0.0,  0.000% , 
10, ,10.0, Salamence-Mega     , 14.81640% ,16362.0,  3.597% ,0.0,  0.000% , 
11, ,11.0, Scrafty            , 14.22851% ,12921.0,  2.841% ,0.0,  0.000% , 
12, ,12.0, Heatran            , 13.62245% ,23511.0,  5.169% ,0.0,  0.000% , 
13, ,13.0, Zygarde            , 13.50495% ,9753.0,  2.144% ,0.0,  0.000% , 
14, ,14.0, Volcarona          , 13.19429% ,27586.0,  6.065% ,0.0,  0.000% , 
15, ,15.0, Aegislash          , 12.11405% ,23066.0,  5.071% ,0.0,  0.000% , 
16, ,16.0, Deoxys-Attack      , 11.40278% ,11375.0,  2.501% ,0.0,  0.000% , 
17, ,17.0, Whimsicott         , 11.08733% ,22674.0,  4.985% ,0.0,  0.000% , 
18, ,18.0, Volcanion          , 10.86013% ,13041.0,  2.867% ,0.0,  0.000% , 
19, ,19.0, Diancie-Mega       ,  9.82058% ,14117.0,  3.103% ,0.0,  0.000% , 
20, ,20.0, Ferrothorn         ,  9.78245% ,25005.0,  5.497% ,0.0,  0.000% , 
21, ,21.0, Gardevoir-Mega     ,  9.58737% ,13723.0,  3.017% ,0.0,  0.000% , 
22, ,22.0, Ninetales-Alola    ,  9.53784% ,30709.0,  6.751% ,0.0,  0.000% , 
23, ,23.0, Amoonguss          ,  9.46387% ,18800.0,  4.133% ,0.0,  0.000% , 
24, ,24.0, Celesteela         ,  9.09548% ,38714.0,  8.511% ,0.0,  0.000% , 
25, ,25.0, Pelipper           ,  9.05501% ,34192.0,  7.517% ,0.0,  0.000% , 
26, ,26.0, Kingdra            ,  8.88448% ,18951.0,  4.166% ,0.0,  0.000% , 
27, ,27.0, Suicune            ,  8.12146% ,7003.0,  1.540% ,0.0,  0.000% , 
28, ,28.0, Kyurem-Black       ,  7.65975% ,9523.0,  2.094% ,0.0,  0.000% , 
29, ,29.0, Diancie            ,  7.54093% ,6359.0,  1.398% ,0.0,  0.000% , 
30, ,30.0, Snorlax            ,  6.89987% ,35148.0,  7.727% ,0.0,  0.000% , 
31, ,31.0, Genesect           ,  6.47471% ,8541.0,  1.878% ,0.0,  0.000% , 
32, ,32.0, Charizard-Mega-Y   ,  6.06630% ,34176.0,  7.513% ,0.0,  0.000% , 
