, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 38.62704% ,983149.0, 26.233% ,839032.0, 29.471% , 
2, ,2.0, Magearna           , 29.20033% ,443301.0, 11.828% ,347816.0, 12.217% , 
3, ,3.0, Greninja-Ash       , 21.74510% ,578311.0, 15.431% ,424665.0, 14.916% , 
4, ,4.0, Heatran            , 20.19331% ,577962.0, 15.421% ,475466.0, 16.700% , 
5, ,5.0, Zygarde            , 17.94971% ,331115.0,  8.835% ,242129.0,  8.505% , 
6, ,6.0, Toxapex            , 17.58862% ,374865.0, 10.002% ,288804.0, 10.144% , 
7, ,7.0, Zapdos             , 16.82742% ,354971.0,  9.471% ,279594.0,  9.821% , 
8, ,8.0, Tornadus-Therian   , 16.64708% ,245776.0,  6.558% ,192697.0,  6.768% , 
9, ,9.0, Chansey            , 15.82524% ,316430.0,  8.443% ,238605.0,  8.381% , 
10, ,10.0, Kartana            , 15.67331% ,411438.0, 10.978% ,296893.0, 10.428% , 
11, ,11.0, Clefable           , 15.62112% ,299583.0,  7.994% ,220914.0,  7.759% , 
12, ,12.0, Tapu Koko          , 15.37518% ,523398.0, 13.966% ,411442.0, 14.452% , 
13, ,13.0, Ferrothorn         , 15.10554% ,535127.0, 14.278% ,450223.0, 15.814% , 
14, ,14.0, Tapu Lele          , 15.01718% ,317468.0,  8.471% ,236169.0,  8.295% , 
15, ,15.0, Tapu Bulu          , 12.27113% ,312226.0,  8.331% ,236922.0,  8.322% , 
16, ,16.0, Greninja           , 10.36082% ,333862.0,  8.908% ,255144.0,  8.962% , 
17, ,17.0, Excadrill          , 10.32367% ,272954.0,  7.283% ,210327.0,  7.388% , 
18, ,18.0, Mawile-Mega        , 10.08259% ,216523.0,  5.777% ,159063.0,  5.587% , 
19, ,19.0, Tangrowth          ,  9.63940% ,244363.0,  6.520% ,188653.0,  6.626% , 
20, ,20.0, Scizor-Mega        ,  9.36114% ,228469.0,  6.096% ,176374.0,  6.195% , 
21, ,21.0, Skarmory           ,  8.87991% ,197403.0,  5.267% ,160886.0,  5.651% , 
22, ,22.0, Medicham-Mega      ,  8.07248% ,185559.0,  4.951% ,144397.0,  5.072% , 
23, ,23.0, Hawlucha           ,  7.36846% ,223845.0,  5.973% ,149833.0,  5.263% , 
24, ,24.0, Garchomp           ,  7.36535% ,329321.0,  8.787% ,255186.0,  8.963% , 
25, ,25.0, Alakazam-Mega      ,  7.00403% ,237350.0,  6.333% ,155725.0,  5.470% , 
26, ,26.0, Swampert-Mega      ,  6.99160% ,158345.0,  4.225% ,126738.0,  4.452% , 
27, ,27.0, Celesteela         ,  6.98483% ,246895.0,  6.588% ,194678.0,  6.838% , 
28, ,28.0, Gliscor            ,  6.60403% ,340422.0,  9.083% ,262068.0,  9.205% , 
