, , Rank , Pokemon            , Usage %   , Raw    , %       , Real   , %       .1, .1
1, ,1.0, Landorus-Therian   , 49.58530% ,1051619.0, 26.698% ,896220.0, 30.111% , 
2, ,2.0, Magearna           , 25.07537% ,462195.0, 11.734% ,363757.0, 12.221% , 
3, ,3.0, Tapu Koko          , 23.89770% ,691225.0, 17.548% ,541406.0, 18.190% , 
4, ,4.0, Tapu Lele          , 22.13549% ,369472.0,  9.380% ,272901.0,  9.169% , 
5, ,5.0, Kartana            , 18.17077% ,362547.0,  9.204% ,260911.0,  8.766% , 
6, ,6.0, Toxapex            , 16.58016% ,347163.0,  8.813% ,265801.0,  8.930% , 
7, ,7.0, Greninja-Ash       , 16.34089% ,575777.0, 14.617% ,427593.0, 14.366% , 
8, ,8.0, Chansey            , 16.09288% ,284999.0,  7.235% ,213229.0,  7.164% , 
9, ,9.0, Tangrowth          , 14.19284% ,250102.0,  6.349% ,190632.0,  6.405% , 
10, ,10.0, Heatran            , 13.83954% ,492872.0, 12.513% ,399957.0, 13.437% , 
11, ,11.0, Ferrothorn         , 13.35831% ,545296.0, 13.844% ,462334.0, 15.533% , 
12, ,12.0, Celesteela         , 13.31817% ,332289.0,  8.436% ,260832.0,  8.763% , 
13, ,13.0, Greninja           , 13.20098% ,401944.0, 10.204% ,306188.0, 10.287% , 
14, ,14.0, Zygarde            , 11.97173% ,307475.0,  7.806% ,223468.0,  7.508% , 
15, ,15.0, Skarmory           , 11.33446% ,267245.0,  6.785% ,219830.0,  7.386% , 
16, ,16.0, Clefable           , 11.10324% ,213577.0,  5.422% ,156413.0,  5.255% , 
17, ,17.0, Latios             , 11.09894% ,275550.0,  6.995% ,196644.0,  6.607% , 
18, ,18.0, Excadrill          , 10.65343% ,336952.0,  8.554% ,260919.0,  8.766% , 
19, ,19.0, Scizor-Mega        ,  9.42048% ,254269.0,  6.455% ,197483.0,  6.635% , 
20, ,20.0, Sableye-Mega       ,  9.33088% ,115466.0,  2.931% ,98068.0,  3.295% , 
21, ,21.0, Zapdos             ,  9.24250% ,251282.0,  6.379% ,195167.0,  6.557% , 
22, ,22.0, Victini            ,  8.61241% ,158309.0,  4.019% ,120541.0,  4.050% , 
23, ,23.0, Diancie-Mega       ,  8.47537% ,178326.0,  4.527% ,138781.0,  4.663% , 
24, ,24.0, Mimikyu            ,  8.24307% ,321372.0,  8.159% ,223831.0,  7.520% , 
25, ,25.0, Tyranitar          ,  8.24260% ,243066.0,  6.171% ,188493.0,  6.333% , 
26, ,26.0, Keldeo             ,  7.56024% ,184966.0,  4.696% ,138523.0,  4.654% , 
27, ,27.0, Medicham-Mega      ,  7.30323% ,163387.0,  4.148% ,125976.0,  4.232% , 
28, ,28.0, Mew                ,  6.97870% ,244656.0,  6.211% ,189338.0,  6.361% , 
29, ,29.0, Tapu Fini          ,  6.95731% ,299552.0,  7.605% ,240464.0,  8.079% , 
30, ,30.0, Garchomp           ,  6.55870% ,362762.0,  9.209% ,272226.0,  9.146% , 
31, ,31.0, Gyarados-Mega      ,  6.32400% ,143195.0,  3.635% ,107805.0,  3.622% , 
32, ,32.0, Venusaur-Mega      ,  6.32296% ,210874.0,  5.353% ,161164.0,  5.415% , 
33, ,33.0, Lopunny-Mega       ,  6.25881% ,256731.0,  6.518% ,198202.0,  6.659% , 
34, ,34.0, Charizard-Mega-X   ,  6.10327% ,272445.0,  6.917% ,203419.0,  6.834% , 
35, ,35.0, Magnezone          ,  5.96843% ,228234.0,  5.794% ,179279.0,  6.023% , 
36, ,36.0, Ditto              ,  5.76900% ,50861.0,  1.291% ,37310.0,  1.254% , 
37, ,37.0, Mawile-Mega        ,  5.70728% ,160530.0,  4.075% ,116546.0,  3.916% , 
38, ,38.0, Tapu Bulu          ,  5.63799% ,253191.0,  6.428% ,189329.0,  6.361% , 
39, ,39.0, Kyurem-Black       ,  5.60820% ,187538.0,  4.761% ,138089.0,  4.639% , 
40, ,40.0, Hawlucha           ,  4.84631% ,240386.0,  6.103% ,165834.0,  5.572% , 
41, ,41.0, Pinsir-Mega        ,  4.77320% ,130698.0,  3.318% ,91279.0,  3.067% , 
42, ,42.0, Pelipper           ,  4.30323% ,195549.0,  4.964% ,177028.0,  5.948% , 
43, ,43.0, Quagsire           ,  4.18807% ,35795.0,  0.909% ,26500.0,  0.890% , 
44, ,44.0, Swampert-Mega      ,  3.96624% ,186299.0,  4.730% ,148500.0,  4.989% , 
45, ,45.0, Latias-Mega        ,  3.81943% ,37313.0,  0.947% ,27616.0,  0.928% , 
46, ,46.0, Alakazam-Mega      ,  3.64779% ,177149.0,  4.497% ,120053.0,  4.033% , 
47, ,47.0, Bisharp            ,  3.47406% ,208207.0,  5.286% ,144187.0,  4.844% , 
48, ,48.0, Tornadus-Therian   ,  3.17247% ,59934.0,  1.522% ,45014.0,  1.512% , 
49, ,49.0, Volcarona          ,  3.08718% ,278660.0,  7.074% ,198856.0,  6.681% , 
50, ,50.0, Hoopa-Unbound      ,  3.04012% ,71450.0,  1.814% ,50495.0,  1.696% , 
51, ,51.0, Hippowdon          ,  2.93143% ,60056.0,  1.525% ,51594.0,  1.733% , 
52, ,52.0, Serperior          ,  2.86049% ,177877.0,  4.516% ,125855.0,  4.228% , 
53, ,53.0, Gengar             ,  2.76672% ,266980.0,  6.778% ,184410.0,  6.196% , 
54, ,54.0, Mantine            ,  2.76227% ,57851.0,  1.469% ,45056.0,  1.514% , 
55, ,55.0, Jirachi            ,  2.71409% ,86773.0,  2.203% ,65602.0,  2.204% , 
56, ,56.0, Marowak-Alola      ,  2.49198% ,215543.0,  5.472% ,162425.0,  5.457% , 
57, ,57.0, Volcanion          ,  2.38100% ,56763.0,  1.441% ,44644.0,  1.500% , 
58, ,58.0, Charizard-Mega-Y   ,  2.20419% ,224050.0,  5.688% ,172838.0,  5.807% , 
59, ,59.0, Amoonguss          ,  2.13444% ,43015.0,  1.092% ,31774.0,  1.068% , 
60, ,60.0, Tyranitar-Mega     ,  2.12858% ,121444.0,  3.083% ,88937.0,  2.988% , 
61, ,61.0, Kingdra            ,  2.08225% ,130652.0,  3.317% ,91038.0,  3.059% , 
62, ,62.0, Manaphy            ,  1.93137% ,81720.0,  2.075% ,59256.0,  1.991% , 
63, ,63.0, Nihilego           ,  1.88156% ,72116.0,  1.831% ,54953.0,  1.846% , 
64, ,64.0, Suicune            ,  1.85989% ,42142.0,  1.070% ,31110.0,  1.045% , 
65, ,65.0, Dragonite          ,  1.71877% ,263273.0,  6.684% ,186528.0,  6.267% , 
66, ,66.0, Ninetales-Alola    ,  1.67332% ,149259.0,  3.789% ,118212.0,  3.972% , 
67, ,67.0, Reuniclus          ,  1.66899% ,27987.0,  0.711% ,20106.0,  0.676% , 
68, ,68.0, Alomomola          ,  1.60229% ,20179.0,  0.512% ,15063.0,  0.506% , 
69, ,69.0, Weavile            ,  1.59871% ,104919.0,  2.664% ,75183.0,  2.526% , 
70, ,70.0, Tentacruel         ,  1.58533% ,55167.0,  1.401% ,42109.0,  1.415% , 
71, ,71.0, Mamoswine          ,  1.52187% ,59854.0,  1.520% ,48968.0,  1.645% , 
72, ,72.0, Cresselia          ,  1.49704% ,48406.0,  1.229% ,36488.0,  1.226% , 
73, ,73.0, Talonflame         ,  1.48644% ,51158.0,  1.299% ,36828.0,  1.237% , 
74, ,74.0, Latias             ,  1.44851% ,56134.0,  1.425% ,39485.0,  1.327% , 
75, ,75.0, Gastrodon          ,  1.41377% ,50724.0,  1.288% ,39341.0,  1.322% , 
76, ,76.0, Muk-Alola          ,  1.28578% ,61028.0,  1.549% ,46951.0,  1.577% , 
77, ,77.0, Gyarados           ,  1.26999% ,98675.0,  2.505% ,75140.0,  2.525% , 
78, ,78.0, Shuckle            ,  1.26681% ,72338.0,  1.836% ,64670.0,  2.173% , 
79, ,79.0, Heracross-Mega     ,  1.23319% ,69344.0,  1.760% ,49121.0,  1.650% , 
80, ,80.0, Rotom-Wash         ,  1.09898% ,118116.0,  2.999% ,96699.0,  3.249% , 
81, ,81.0, Slowking           ,  1.08227% ,14026.0,  0.356% ,10686.0,  0.359% , 
82, ,82.0, Gliscor            ,  1.07230% ,138814.0,  3.524% ,105155.0,  3.533% , 
83, ,83.0, Manectric-Mega     ,  1.04661% ,76550.0,  1.943% ,61027.0,  2.050% , 
84, ,84.0, Beedrill-Mega      ,  0.98422% ,98007.0,  2.488% ,73919.0,  2.483% , 
85, ,85.0, Shedinja           ,  0.90574% ,20320.0,  0.516% ,13532.0,  0.455% , 
86, ,86.0, Slowbro-Mega       ,  0.90200% ,26521.0,  0.673% ,19895.0,  0.668% , 
87, ,87.0, Thundurus-Therian  ,  0.85508% ,69007.0,  1.752% ,52885.0,  1.777% , 
88, ,88.0, Uxie               ,  0.85045% ,25387.0,  0.645% ,23378.0,  0.785% , 
89, ,89.0, Gallade-Mega       ,  0.84998% ,78509.0,  1.993% ,54626.0,  1.835% , 
90, ,90.0, Terrakion          ,  0.80646% ,26539.0,  0.674% ,19298.0,  0.648% , 
91, ,91.0, Azelf              ,  0.78030% ,50962.0,  1.294% ,47245.0,  1.587% , 
92, ,92.0, Azumarill          ,  0.75501% ,108672.0,  2.759% ,81049.0,  2.723% , 
93, ,93.0, Thundurus          ,  0.64497% ,41453.0,  1.052% ,31065.0,  1.044% , 
94, ,94.0, Salamence          ,  0.62208% ,91363.0,  2.319% ,64468.0,  2.166% , 
95, ,95.0, Smeargle           ,  0.62013% ,71826.0,  1.823% ,65225.0,  2.191% , 
96, ,96.0, Porygon-Z          ,  0.60389% ,83889.0,  2.130% ,58530.0,  1.966% , 
97, ,97.0, Camerupt-Mega      ,  0.60285% ,19277.0,  0.489% ,15129.0,  0.508% , 
98, ,98.0, Hydreigon          ,  0.60255% ,59491.0,  1.510% ,43434.0,  1.459% , 
99, ,99.0, Staraptor          ,  0.53646% ,81740.0,  2.075% ,60170.0,  2.022% , 
100, ,100.0, Crawdaunt          ,  0.53006% ,34937.0,  0.887% ,25528.0,  0.858% , 
101, ,101.0, Seismitoad         ,  0.50088% ,15293.0,  0.388% ,12696.0,  0.427% , 
102, ,102.0, Garchomp-Mega      ,  0.48993% ,61450.0,  1.560% ,43566.0,  1.464% , 
103, ,103.0, Breloom            ,  0.48982% ,85052.0,  2.159% ,62516.0,  2.100% , 
104, ,104.0, Porygon2           ,  0.47029% ,54610.0,  1.386% ,41428.0,  1.392% , 
