Rank,Pokemon,Weighted Usage %,Real Usage,Real Usage %
1,Landorus-Therian,49.15903,1199460,29.371
2,Tapu Koko,26.28899,745573,18.257
3,Magearna,25.20703,496677,12.162
4,Kartana,22.02313,490850,12.019
5,Greninja-Ash,19.48908,625273,15.311
6,Heatran,16.82099,502535,12.306
7,Tapu Lele,16.6042,366369,8.971
8,Toxapex,15.63298,448199,10.975
9,Ferrothorn,15.63189,567013,13.884
10,Zygarde,15.32366,297859,7.294
11,Zapdos,12.56645,324525,7.947
12,Hawlucha,12.4349,299429,7.332
13,Tapu Bulu,12.20877,296881,7.27
14,Scizor-Mega,10.81448,295012,7.224
15,Chansey,10.25107,309095,7.569
16,Greninja,9.29752,362625,8.88
17,Clefable,9.22763,245942,6.022
18,Excadrill,9.22219,332069,8.131
19,Medicham-Mega,8.44037,204930,5.018
20,Skarmory,7.21293,262614,6.431
21,Celesteela,7.15898,308988,7.566
22,Magnezone,7.03484,245127,6.002
23,Pinsir-Mega,6.98858,178302,4.366
24,Tyranitar,6.87764,266079,6.515
25,Kyurem-Black,6.81412,199240,4.879
26,Mimikyu,6.61855,310536,7.604
27,Gyarados-Mega,6.09439,164350,4.024
28,Tangrowth,6.09238,199625,4.888
29,Keldeo,6.04077,168980,4.138
30,Blacephalon,6.03166,255003,6.244
31,Latios,5.76635,201582,4.936
32,Mawile-Mega,5.63611,146719,3.593
33,Victini,5.54149,182039,4.458
34,Mew,5.49826,189892,4.65
35,Lopunny-Mega,5.39187,252403,6.181
36,Garchomp,5.02782,317860,7.783
37,Pelipper,4.97059,180430,4.418
38,Diancie-Mega,4.76353,142843,3.498
39,Tapu Fini,4.73083,218652,5.354
40,Charizard-Mega-X,4.42639,279554,6.845
41,Tornadus-Therian,4.3639,84525,2.07
42,Sableye-Mega,4.32822,127846,3.131
43,Swampert-Mega,4.30067,183267,4.488
44,Volcarona,4.06073,261875,6.413
45,Alakazam-Mega,3.94913,188613,4.619
46,Bisharp,3.77343,223102,5.463
47,Venusaur-Mega,3.71563,194527,4.763
48,Rotom-Wash,3.60989,219151,5.366
49,Jirachi,3.58347,102101,2.5
50,Hoopa-Unbound,3.40277,74648,1.828
51,Dragonite,3.33769,247647,6.064
52,Gliscor,3.08371,180623,4.423
53,Tyranitar-Mega,2.9975,120347,2.947
54,Charizard-Mega-Y,2.72258,196629,4.815
55,Hippowdon,2.59454,63570,1.557
56,Marowak-Alola,2.53737,134588,3.296
57,Ditto,2.46286,63031,1.543
58,Amoonguss,2.40164,62333,1.526
59,Latias-Mega,2.36308,39698,0.972
60,Serperior,2.13081,138167,3.383
61,Araquanid,2.09755,78201,1.915
62,Gengar,2.05362,185675,4.547
63,Weavile,2.0521,130939,3.206
64,Kingdra,2.04983,97287,2.382
65,Gyarados,2.04731,105639,2.587
66,Latios-Mega,2.04306,43333,1.061
67,Cresselia,1.9578,62124,1.521
68,Quagsire,1.84249,39172,0.959
69,Ninetales-Alola,1.82247,123537,3.025
70,Mantine,1.78514,50670,1.241
71,Gastrodon,1.77904,59689,1.462
72,Nidoking,1.6485,77528,1.898
73,Kommo-o,1.51004,80704,1.976
74,Slowbro-Mega,1.40685,34097,0.835
75,Azumarill,1.40162,94202,2.307
76,Shuckle,1.38393,66031,1.617
77,Thundurus,1.37164,52472,1.285
78,Buzzwole,1.36905,67464,1.652
79,Manaphy,1.35311,57822,1.416
80,Crawdaunt,1.33828,38835,0.951
81,Ribombee,1.30873,56463,1.383
82,Muk-Alola,1.281,67447,1.652
83,Latias,1.23487,45700,1.119
84,Mamoswine,1.22274,62864,1.539
85,Stakataka,1.21799,72043,1.764
86,Alomomola,1.20091,26387,0.646
87,Thundurus-Therian,1.15823,71690,1.755
88,Heracross-Mega,1.13519,62192,1.523
