Rank,Pokemon,Weighted Usage %,Real Usage,Real Usage %
1,Landorus-Therian,45.56931,960366,29.754
2,Magearna,28.30486,421128,13.047
3,Greninja-Ash,20.82306,559958,17.349
4,Kartana,19.27827,427822,13.255
5,Heatran,18.89474,524732,16.257
6,Tapu Koko,17.8125,472277,14.632
7,Ferrothorn,17.32784,525591,16.284
8,Tornadus-Therian,15.37492,266693,8.263
9,Tapu Lele,14.60317,312673,9.687
10,Greninja,12.64846,316156,9.795
11,Toxapex,12.43009,325091,10.072
12,Zapdos,11.94176,314122,9.732
13,Garchomp,11.34547,345390,10.701
14,Tapu Bulu,10.771,248671,7.704
15,Mawile-Mega,10.15178,197298,6.113
16,Excadrill,9.99569,256708,7.953
17,Chansey,9.45995,266589,8.26
18,Medicham-Mega,9.10972,180064,5.579
19,Rotom-Wash,9.09667,287217,8.899
20,Tapu Fini,8.77008,211845,6.563
21,Hawlucha,7.74854,209589,6.494
22,Clefable,7.59763,217445,6.737
23,Victini,7.46711,167254,5.182
24,Celesteela,7.28087,212471,6.583
25,Gliscor,6.92767,311407,9.648
26,Tangrowth,6.80046,175705,5.444
27,Serperior,6.6302,245042,7.592
28,Magnezone,6.4745,203693,6.311
29,Tyranitar,6.30252,207699,6.435
30,Skarmory,6.26089,176660,5.473
31,Alakazam-Mega,6.24228,205056,6.353
32,Pelipper,6.04207,150590,4.666
33,Scizor-Mega,6.0245,176567,5.47
34,Swampert-Mega,5.97836,148144,4.59
35,Keldeo,5.787,135168,4.188
36,Volcarona,5.5989,254514,7.885
37,Lopunny-Mega,5.46052,179889,5.573
38,Kyurem-Black,5.34397,170155,5.272
39,Charizard-Mega-X,5.12908,225938,7.0
40,Blacephalon,4.97229,161627,5.008
41,Gyarados-Mega,4.82288,127853,3.961
42,Jirachi,4.41242,118943,3.685
43,Diancie-Mega,4.26641,119773,3.711
44,Pinsir-Mega,4.20713,97481,3.02
45,Mimikyu,4.19318,189270,5.864
46,Charizard-Mega-Y,4.09681,179821,5.571
47,Hoopa-Unbound,4.05953,77560,2.403
48,Venusaur-Mega,3.9439,135051,4.184
49,Mew,3.41931,111970,3.469
50,Latias-Mega,3.15784,45244,1.402
51,Tyranitar-Mega,2.95931,95241,2.951
52,Kommo-o,2.91536,72884,2.258
53,Sableye-Mega,2.845,103691,3.213
54,Azumarill,2.81502,91657,2.84
55,Bisharp,2.80685,79168,2.453
56,Reuniclus,2.67166,40754,1.263
57,Hippowdon,2.61421,54939,1.702
58,Gastrodon,2.40582,63346,1.963
59,Dragonite,2.33143,140096,4.34
60,Manaphy,2.17289,39256,1.216
61,Weavile,2.15696,103334,3.202
62,Latios-Mega,2.14134,42079,1.304
63,Hydreigon,2.02676,59458,1.842
64,Amoonguss,1.9083,42912,1.33
65,Araquanid,1.89567,51567,1.598
66,Thundurus-Therian,1.83816,55712,1.726
67,Ribombee,1.77682,35820,1.11
68,Latios,1.61835,67296,2.085
69,Ditto,1.61765,41526,1.287
70,Crawdaunt,1.58872,35593,1.103
71,Heracross-Mega,1.58526,44231,1.37
72,Muk-Alola,1.58327,60516,1.875
73,Mamoswine,1.56452,60950,1.888
74,Cresselia,1.54985,38821,1.203
75,Marowak-Alola,1.51737,49510,1.534
76,Gyarados,1.4667,77407,2.398
77,Kingdra,1.44368,52928,1.64
78,Volcanion,1.32217,41899,1.298
79,Thundurus,1.3167,32968,1.021
80,Kyurem,1.28939,13001,0.403
81,Gengar,1.24591,92073,2.853
82,Alomomola,1.23766,21694,0.672
83,Breloom,1.20266,70054,2.17
84,Slowbro,1.12254,30447,0.943
85,Suicune,1.12032,31336,0.971
86,Garchomp-Mega,1.09748,50414,1.562
87,Beedrill-Mega,1.06459,79973,2.478
88,Quagsire,1.03652,33483,1.037
89,Slowbro-Mega,1.03454,18796,0.582
90,Salamence,1.02511,69917,2.166
91,Zeraora,1.01765,69975,2.168
92,Gallade-Mega,1.00235,55932,1.733
