Rank,Pokemon,Weighted Usage %,Real Usage,Real Usage %
1,Landorus-Therian,44.05099,544424,23.843
2,Tapu Fini,31.76686,402456,17.625
3,Metagross-Mega,28.5392,372137,16.298
4,Tapu Lele,23.61763,364613,15.968
5,Greninja-Ash,19.86136,367714,16.104
6,Magearna,16.95579,215720,9.447
7,Tapu Koko,15.47157,315075,13.799
8,Pheromosa,14.64295,239025,10.468
9,Garchomp,13.42235,268361,11.753
10,Heatran,13.11447,217736,9.536
11,Ferrothorn,12.04493,194865,8.534
12,Tapu Bulu,10.98135,188575,8.259
13,Magnezone,10.8133,205930,9.019
14,Excadrill,10.37859,148758,6.515
15,Marowak-Alola,10.29797,279898,12.258
16,Dugtrio,10.01465,99509,4.358
17,Scizor-Mega,9.58653,190166,8.328
18,Celesteela,9.31724,210023,9.198
19,Toxapex,8.92878,229929,10.07
20,Greninja,8.63762,135661,5.941
21,Skarmory,8.57415,163757,7.172
22,Charizard-Mega-X,7.38544,180953,7.925
23,Kartana,7.29393,167207,7.323
24,Chansey,6.97167,114324,5.007
25,Zygarde,6.84727,66916,2.931
26,Charizard-Mega-Y,6.82873,121893,5.338
27,Hoopa-Unbound,6.32838,81489,3.569
28,Volcarona,6.29436,97879,4.287
29,Venusaur-Mega,6.25074,148671,6.511
30,Tyranitar,6.18046,131149,5.744
31,Sableye-Mega,6.10564,86336,3.781
32,Zapdos,5.91726,87868,3.848
33,Latios,5.86424,104317,4.569
34,Mamoswine,5.54823,127856,5.599
35,Pinsir-Mega,5.52035,93280,4.085
36,Mimikyu,5.44211,198976,8.714
37,Rotom-Wash,4.99948,118989,5.211
38,Nihilego,4.93657,96891,4.243
39,Xurkitree,4.8276,118175,5.175
40,Manaphy,4.69242,47519,2.081
41,Tangrowth,4.58323,62246,2.726
42,Jirachi,4.35171,61306,2.685
43,Scolipede,4.31103,48894,2.141
44,Buzzwole,4.25855,94194,4.125
45,Muk-Alola,3.85352,133427,5.843
46,Gyarados-Mega,3.84106,100102,4.384
47,Salamence,3.77637,73947,3.238
48,Alakazam-Mega,3.64531,118805,5.203
49,Pelipper,3.46249,100630,4.407
50,Clefable,3.28353,84691,3.709
51,Gengar,3.00134,86249,3.777
52,Dragonite,2.76973,93392,4.09
53,Gyarados,2.61455,43092,1.887
54,Keldeo,2.59477,38790,1.699
55,Serperior,2.30246,65898,2.886
56,Kingdra,2.29417,69104,3.026
57,Bisharp,2.29231,46796,2.049
58,Kyurem-Black,2.22077,31337,1.372
59,Mantine,2.17544,44140,1.933
60,Amoonguss,2.04017,26456,1.159
61,Azelf,2.00039,23677,1.037
62,Porygon-Z,1.91608,64709,2.834
63,Tornadus-Therian,1.85972,24906,1.091
64,Sharpedo-Mega,1.79559,33005,1.445
65,Necrozma,1.75694,33589,1.471
66,Mandibuzz,1.73599,53076,2.324
67,Hydreigon,1.71215,53826,2.357
68,Hippowdon,1.69505,32493,1.423
69,Shedinja,1.5476,14153,0.62
70,Quagsire,1.51418,17236,0.755
71,Weavile,1.43489,59044,2.586
72,Alomomola,1.43113,14301,0.626
73,Mew,1.42533,31957,1.4
74,Gliscor,1.36041,75027,3.286
75,Togekiss,1.33053,42099,1.844
76,Porygon2,1.29314,43936,1.924
77,Ninetales-Alola,1.2732,73331,3.211
78,Zygarde-10%,1.24937,25797,1.13
79,Breloom,1.24363,30991,1.357
80,Smeargle,1.23733,31948,1.399
81,Thundurus-Therian,1.21252,26517,1.161
82,Victini,1.13017,22460,0.984
83,Salazzle,1.12676,72490,3.175
84,Thundurus,1.12046,18283,0.801
85,Terrakion,1.11573,14324,0.627
86,Ditto,1.11293,26152,1.145
87,Azumarill,1.10403,43436,1.902
88,Tentacruel,1.09524,32559,1.426
89,Bronzong,1.09015,15574,0.682
90,Latias,1.08761,28145,1.233
91,Araquanid,1.03213,57741,2.529
92,Seismitoad,1.02488,12951,0.567
93,Chandelure,1.0048,49466,2.166
