Rank,Pokemon,Weighted Usage %,Real Usage,Real Usage %
1,Landorus-Therian,48.07543,1007441,27.888
2,Tapu Koko,24.37048,628937,17.411
3,Magearna,22.34165,383547,10.618
4,Heatran,19.18781,447744,12.395
5,Zygarde,17.93142,297831,8.245
6,Ferrothorn,17.89101,527200,14.594
7,Kartana,17.06994,410652,11.368
8,Greninja-Ash,16.58613,512968,14.2
9,Tapu Lele,15.64358,339815,9.407
10,Zapdos,14.52045,323129,8.945
11,Clefable,13.44274,268661,7.437
12,Toxapex,13.19637,373960,10.352
13,Greninja,11.41584,352572,9.76
14,Hawlucha,10.17965,275342,7.622
15,Tapu Bulu,10.12797,225868,6.253
16,Chansey,9.41142,276926,7.666
17,Scizor-Mega,8.94162,235552,6.521
18,Tapu Fini,7.85706,192036,5.316
19,Excadrill,7.676,255162,7.064
20,Medicham-Mega,7.6532,178795,4.949
21,Tornadus-Therian,6.9741,122866,3.401
22,Mawile-Mega,6.84767,156617,4.336
23,Celesteela,6.72648,240083,6.646
24,Skarmory,6.60803,215668,5.97
25,Pinsir-Mega,6.56097,128392,3.554
26,Magnezone,6.55633,210522,5.828
27,Tangrowth,6.23737,162009,4.485
28,Keldeo,5.95009,143558,3.974
29,Victini,5.85207,170939,4.732
30,Tyranitar,5.59899,220297,6.098
31,Kyurem-Black,5.4946,157814,4.369
32,Garchomp,5.49271,297692,8.241
33,Charizard-Mega-X,5.21568,263881,7.305
34,Pelipper,4.99862,158255,4.381
35,Rotom-Wash,4.95407,252067,6.978
36,Mimikyu,4.92352,248708,6.885
37,Swampert-Mega,4.87511,159105,4.404
38,Alakazam-Mega,4.76949,180496,4.997
39,Sableye-Mega,4.72787,116724,3.231
40,Gyarados-Mega,4.72738,128905,3.568
41,Mew,4.62617,161604,4.474
42,Volcarona,4.61083,255709,7.079
43,Lopunny-Mega,4.5539,199607,5.526
44,Jirachi,4.51735,116034,3.212
45,Hoopa-Unbound,4.50693,102070,2.826
46,Venusaur-Mega,4.17765,182896,5.063
47,Latios,4.14512,161769,4.478
48,Blacephalon,3.86435,155430,4.303
49,Latios-Mega,3.76227,68816,1.905
50,Amoonguss,3.59255,96719,2.677
51,Gastrodon,3.58931,61216,1.695
52,Ninetales-Alola,3.52979,108402,3.001
53,Bisharp,3.45113,174962,4.843
54,Diancie-Mega,3.29995,111660,3.091
55,Latias-Mega,3.29422,56213,1.556
56,Gliscor,3.18696,180269,4.99
57,Charizard-Mega-Y,3.16001,159903,4.427
58,Azumarill,3.03045,106476,2.948
59,Mamoswine,2.98427,138184,3.825
60,Tyranitar-Mega,2.77558,100121,2.772
61,Hippowdon,2.73907,56097,1.553
62,Quagsire,2.5939,52501,1.453
63,Serperior,2.44119,126016,3.488
64,Weavile,2.3778,118554,3.282
65,Marowak-Alola,2.23401,72316,2.002
66,Gyarados,2.22105,103331,2.86
67,Ditto,2.17312,52729,1.46
68,Araquanid,2.1626,53280,1.475
69,Dragonite,2.13858,170314,4.715
70,Gengar,2.03658,124480,3.446
71,Kingdra,1.93873,74459,2.061
72,Cresselia,1.77135,42396,1.174
73,Kommo-o,1.57731,59516,1.648
74,Manaphy,1.55947,48079,1.331
75,Shuckle,1.51816,64756,1.793
76,Gallade-Mega,1.43867,74219,2.055
77,Thundurus-Therian,1.38254,73259,2.028
78,Nidoking,1.3808,63263,1.751
79,Crawdaunt,1.24727,29836,0.826
80,Reuniclus,1.23733,29274,0.81
81,Latias,1.16625,43229,1.197
82,Slowbro-Mega,1.13575,25998,0.72
83,Heracross-Mega,1.1209,45565,1.261
84,Breloom,1.04285,68450,1.895
85,Beedrill-Mega,1.00664,93181,2.579
